underwriting_sk,policy_sk,customer_sk,vehicle_sk,underwriting_date_sk,risk_score,risk_band,fraud_probability,underwriting_decision,recommendation,manual_review_flag,review_time_minutes,premium_adjustment_pct,rules_triggered,ai_confidence,processing_mode,underwriter,sla_status,explanation_generated,model_version
180,180,180,180,20250723,82,Very High,0.82,Rejected,Reject,False,7,17,6,87.24,Straight Through Processing,AI Engine,Within SLA,True,UW_AI_v1.0
181,181,181,181,20250202,18,Low,0.18,Approved,Auto Approve,False,6,2,6,80.45,Straight Through Processing,AI Engine,Within SLA,True,UW_AI_v1.1
182,182,182,182,20250705,45,Medium,0.45,Approved,Refer Underwriter,True,66,8,3,89.5,Manual,David,SLA Breached,True,UW_AI_v1.1
183,183,183,183,20250906,55,Medium,0.55,Approved,Refer Underwriter,True,74,13,4,79.17,Manual,Priya,SLA Breached,True,UW_AI_v2.0
184,184,184,184,20250119,22,Low,0.22,Approved,Auto Approve,False,2,-10,4,91.43,Straight Through Processing,AI Engine,Within SLA,True,UW_AI_v2.0
185,185,185,185,20250827,67,High,0.67,Rejected,Refer Underwriter,True,80,6,1,94.55,Manual,Alice,SLA Breached,True,UW_AI_v1.1
186,186,186,186,20250421,83,Very High,0.83,Rejected,Reject,False,4,32,7,90.71,Straight Through Processing,AI Engine,Within SLA,True,UW_AI_v1.0
187,187,187,187,20250218,20,Low,0.2,Approved,Auto Approve,False,4,-8,1,92.09,Straight Through Processing,AI Engine,Within SLA,True,UW_AI_v2.0
188,188,188,188,20250124,30,Medium,0.3,Approved,Auto Approve,False,2,-4,1,95.11,Straight Through Processing,AI Engine,Within SLA,True,UW_AI_v1.1
189,189,189,189,20250809,18,Low,0.18,Approved,Auto Approve,False,4,-7,3,96.01,Straight Through Processing,AI Engine,Within SLA,True,UW_AI_v2.0
190,190,190,190,20251005,18,Low,0.18,Approved,Auto Approve,False,3,-5,3,79.7,Straight Through Processing,AI Engine,Within SLA,True,UW_AI_v1.0
191,191,191,191,20250826,71,High,0.71,Rejected,Reject,False,6,27,7,85.54,Straight Through Processing,AI Engine,Within SLA,True,UW_AI_v2.0
192,192,192,192,20251115,96,Very High,0.96,Rejected,Reject,False,3,29,7,79.19,Straight Through Processing,AI Engine,Within SLA,True,UW_AI_v2.0
193,193,193,193,20250831,45,Medium,0.45,Rejected,Refer Underwriter,True,58,14,1,89.53,Manual,John,SLA Breached,True,UW_AI_v2.0
194,194,194,194,20250830,19,Low,0.19,Approved,Auto Approve,False,6,-4,7,93.3,Straight Through Processing,AI Engine,Within SLA,True,UW_AI_v1.1
195,195,195,195,20250509,11,Low,0.11,Approved,Auto Approve,False,5,-8,7,82.78,Straight Through Processing,AI Engine,Within SLA,True,UW_AI_v1.1
196,196,196,196,20250814,19,Low,0.19,Approved,Auto Approve,False,7,3,2,89.96,Straight Through Processing,AI Engine,Within SLA,True,UW_AI_v1.1
197,197,197,197,20250909,67,High,0.67,Approved,Refer Underwriter,True,82,12,5,82.84,Manual,John,SLA Breached,True,UW_AI_v2.0
198,198,198,198,20250113,78,High,0.78,Rejected,Reject,False,2,29,4,91.83,Straight Through Processing,AI Engine,Within SLA,True,UW_AI_v2.0
199,199,199,199,20250902,16,Low,0.16,Approved,Auto Approve,False,6,-6,3,79.2,Straight Through Processing,AI Engine,Within SLA,True,UW_AI_v1.0
200,200,200,200,20250225,65,High,0.65,Rejected,Refer Underwriter,True,85,9,6,87.51,Manual,Rahul,SLA Breached,True,UW_AI_v1.0
201,201,201,201,20250411,61,High,0.61,Rejected,Refer Underwriter,True,81,1,7,92.12,Manual,David,SLA Breached,True,UW_AI_v1.1
202,202,202,202,20251025,43,Medium,0.43,Approved,Refer Underwriter,True,38,7,4,94.16,Manual,David,SLA Breached,True,UW_AI_v1.0
203,203,203,203,20250924,10,Low,0.1,Approved,Auto Approve,False,6,-7,5,85.41,Straight Through Processing,AI Engine,Within SLA,True,UW_AI_v2.0
204,204,204,204,20250204,95,Very High,0.95,Rejected,Reject,False,7,16,7,79.3,Straight Through Processing,AI Engine,Within SLA,True,UW_AI_v2.0
205,205,205,205,20250724,38,Medium,0.38,Approved,Refer Underwriter,True,68,10,1,99.01,Manual,Rahul,SLA Breached,True,UW_AI_v1.1
206,206,206,206,20250616,82,Very High,0.82,Rejected,Reject,False,4,24,1,76.29,Straight Through Processing,AI Engine,Within SLA,True,UW_AI_v2.0
207,207,207,207,20250121,56,Medium,0.56,Rejected,Refer Underwriter,True,31,12,7,98.76,Manual,David,SLA Breached,True,UW_AI_v1.1
208,208,208,208,20250625,21,Low,0.21,Approved,Auto Approve,False,3,-1,5,85.5,Straight Through Processing,AI Engine,Within SLA,True,UW_AI_v1.0
209,209,209,209,20250210,20,Low,0.2,Approved,Auto Approve,False,7,3,2,95.51,Straight Through Processing,AI Engine,Within SLA,True,UW_AI_v2.0
210,210,210,210,20250519,41,Medium,0.41,Approved,Refer Underwriter,True,66,2,1,95.36,Manual,David,SLA Breached,True,UW_AI_v1.0
211,211,211,211,20250113,46,Medium,0.46,Approved,Refer Underwriter,True,84,11,5,85.14,Manual,John,SLA Breached,True,UW_AI_v2.0
212,212,212,212,20251029,36,Medium,0.36,Approved,Refer Underwriter,True,32,6,3,85.67,Manual,Alice,SLA Breached,True,UW_AI_v2.0
213,213,213,213,20250807,53,Medium,0.53,Approved,Refer Underwriter,True,31,10,6,85.33,Manual,David,SLA Breached,True,UW_AI_v1.0
214,214,214,214,20251221,67,High,0.67,Rejected,Refer Underwriter,True,41,11,3,92.44,Manual,Alice,SLA Breached,True,UW_AI_v2.0
215,215,215,215,20250309,40,Medium,0.4,Rejected,Refer Underwriter,True,84,11,7,89.17,Manual,John,SLA Breached,True,UW_AI_v2.0
216,216,216,216,20250821,95,Very High,0.95,Rejected,Reject,False,5,21,2,86.15,Straight Through Processing,AI Engine,Within SLA,True,UW_AI_v1.0
217,217,217,217,20250624,72,High,0.72,Rejected,Reject,False,6,30,3,87.28,Straight Through Processing,AI Engine,Within SLA,True,UW_AI_v1.1
218,218,218,218,20250928,72,High,0.72,Rejected,Reject,False,2,22,2,76.26,Straight Through Processing,AI Engine,Within SLA,True,UW_AI_v1.1
219,219,219,219,20250331,10,Low,0.1,Approved,Auto Approve,False,2,-4,7,77.74,Straight Through Processing,AI Engine,Within SLA,True,UW_AI_v2.0
220,220,220,220,20250522,83,Very High,0.83,Rejected,Reject,False,4,24,7,91.61,Straight Through Processing,AI Engine,Within SLA,True,UW_AI_v1.0
221,221,221,221,20250211,48,Medium,0.48,Rejected,Refer Underwriter,True,68,5,7,78.32,Manual,Alice,SLA Breached,True,UW_AI_v2.0
222,222,222,222,20250907,98,Very High,0.98,Rejected,Reject,False,2,17,2,79.69,Straight Through Processing,AI Engine,Within SLA,True,UW_AI_v2.0
223,223,223,223,20250211,59,Medium,0.59,Rejected,Refer Underwriter,True,27,10,5,79.1,Manual,David,Within SLA,True,UW_AI_v1.1
224,224,224,224,20250413,93,Very High,0.93,Rejected,Reject,False,2,17,3,85.13,Straight Through Processing,AI Engine,Within SLA,True,UW_AI_v2.0
225,225,225,225,20250519,84,Very High,0.84,Rejected,Reject,False,2,21,6,89.03,Straight Through Processing,AI Engine,Within SLA,True,UW_AI_v2.0
226,226,226,226,20251116,62,High,0.62,Rejected,Refer Underwriter,True,34,14,4,83.65,Manual,John,SLA Breached,True,UW_AI_v2.0
227,227,227,227,20250730,62,High,0.62,Approved,Refer Underwriter,True,64,11,7,79.37,Manual,John,SLA Breached,True,UW_AI_v2.0
228,228,228,228,20251125,38,Medium,0.38,Approved,Refer Underwriter,True,61,6,6,88.56,Manual,Priya,SLA Breached,True,UW_AI_v2.0
229,229,229,229,20251226,56,Medium,0.56,Rejected,Refer Underwriter,True,22,7,6,78.4,Manual,John,Within SLA,True,UW_AI_v2.0
230,230,230,230,20251205,86,Very High,0.86,Rejected,Reject,False,5,33,7,84.18,Straight Through Processing,AI Engine,Within SLA,True,UW_AI_v2.0
231,231,231,231,20251106,79,High,0.79,Rejected,Reject,False,5,24,1,99.39,Straight Through Processing,AI Engine,Within SLA,True,UW_AI_v2.0
232,232,232,232,20250922,23,Low,0.23,Approved,Auto Approve,False,2,-3,2,94.6,Straight Through Processing,AI Engine,Within SLA,True,UW_AI_v1.1
233,233,233,233,20250405,47,Medium,0.47,Approved,Refer Underwriter,True,43,14,5,91.76,Manual,Rahul,SLA Breached,True,UW_AI_v1.1
234,234,234,234,20250622,41,Medium,0.41,Approved,Refer Underwriter,True,74,8,5,88.91,Manual,John,SLA Breached,True,UW_AI_v1.1
235,235,235,235,20250910,99,Very High,0.99,Rejected,Reject,False,7,25,3,82.42,Straight Through Processing,AI Engine,Within SLA,True,UW_AI_v2.0
236,236,236,236,20250117,64,High,0.64,Rejected,Refer Underwriter,True,88,6,6,95.62,Manual,David,SLA Breached,True,UW_AI_v1.1
237,237,237,237,20251008,57,Medium,0.57,Rejected,Refer Underwriter,True,38,3,1,82.61,Manual,Priya,SLA Breached,True,UW_AI_v2.0
238,238,238,238,20250529,10,Low,0.1,Approved,Auto Approve,False,2,-10,4,95.49,Straight Through Processing,AI Engine,Within SLA,True,UW_AI_v1.0
239,239,239,239,20251118,78,High,0.78,Rejected,Reject,False,2,23,5,87.58,Straight Through Processing,AI Engine,Within SLA,True,UW_AI_v2.0
240,240,240,240,20250707,75,High,0.75,Rejected,Reject,False,2,16,6,88.14,Straight Through Processing,AI Engine,Within SLA,True,UW_AI_v2.0
241,241,241,241,20250828,87,Very High,0.87,Rejected,Reject,False,3,27,6,96.29,Straight Through Processing,AI Engine,Within SLA,True,UW_AI_v2.0
242,242,242,242,20250328,60,High,0.6,Rejected,Refer Underwriter,True,33,2,2,83.73,Manual,Alice,SLA Breached,True,UW_AI_v1.1
243,243,243,243,20250706,86,Very High,0.86,Rejected,Reject,False,3,25,4,80.95,Straight Through Processing,AI Engine,Within SLA,True,UW_AI_v1.1
244,244,244,244,20250827,88,Very High,0.88,Rejected,Reject,False,7,26,2,88.5,Straight Through Processing,AI Engine,Within SLA,True,UW_AI_v2.0
245,245,245,245,20250805,94,Very High,0.94,Rejected,Reject,False,4,28,1,98.92,Straight Through Processing,AI Engine,Within SLA,True,UW_AI_v1.0
246,246,246,246,20250628,44,Medium,0.44,Rejected,Refer Underwriter,True,39,11,5,98.41,Manual,Alice,SLA Breached,True,UW_AI_v1.1
247,247,247,247,20250517,31,Medium,0.31,Approved,Auto Approve,False,7,-10,1,87.73,Straight Through Processing,AI Engine,Within SLA,True,UW_AI_v1.1
248,248,248,248,20250125,89,Very High,0.89,Rejected,Reject,False,4,34,7,76.69,Straight Through Processing,AI Engine,Within SLA,True,UW_AI_v1.0
249,249,249,249,20251008,88,Very High,0.88,Rejected,Reject,False,5,23,2,82.57,Straight Through Processing,AI Engine,Within SLA,True,UW_AI_v1.1
250,250,250,250,20250903,31,Medium,0.31,Approved,Auto Approve,False,5,-10,3,99.64,Straight Through Processing,AI Engine,Within SLA,True,UW_AI_v1.1
251,251,251,251,20250121,27,Low,0.27,Approved,Auto Approve,False,3,-3,7,81.01,Straight Through Processing,AI Engine,Within SLA,True,UW_AI_v1.0
252,252,252,252,20251124,54,Medium,0.54,Approved,Refer Underwriter,True,65,5,5,98.23,Manual,John,SLA Breached,True,UW_AI_v1.1
253,253,253,253,20250324,28,Low,0.28,Approved,Auto Approve,False,3,-10,2,89.93,Straight Through Processing,AI Engine,Within SLA,True,UW_AI_v1.0
254,254,254,254,20251006,46,Medium,0.46,Approved,Refer Underwriter,True,40,12,5,80.94,Manual,David,SLA Breached,True,UW_AI_v1.0
255,255,255,255,20250920,79,High,0.79,Rejected,Reject,False,6,22,3,83.85,Straight Through Processing,AI Engine,Within SLA,True,UW_AI_v1.1
256,256,256,256,20250408,10,Low,0.1,Approved,Auto Approve,False,4,-5,4,99.61,Straight Through Processing,AI Engine,Within SLA,True,UW_AI_v2.0
257,257,257,257,20250707,9,Low,0.09,Approved,Auto Approve,False,3,-7,1,82.6,Straight Through Processing,AI Engine,Within SLA,True,UW_AI_v2.0
258,258,258,258,20250812,6,Low,0.06,Approved,Auto Approve,False,4,2,3,91.81,Straight Through Processing,AI Engine,Within SLA,True,UW_AI_v2.0
259,259,259,259,20250426,23,Low,0.23,Approved,Auto Approve,False,4,-5,1,98.39,Straight Through Processing,AI Engine,Within SLA,True,UW_AI_v2.0
260,260,260,260,20250313,31,Medium,0.31,Approved,Auto Approve,False,6,-10,7,93.77,Straight Through Processing,AI Engine,Within SLA,True,UW_AI_v2.0
261,261,261,261,20250825,19,Low,0.19,Approved,Auto Approve,False,3,-8,4,75.91,Straight Through Processing,AI Engine,Within SLA,True,UW_AI_v2.0
262,262,262,262,20250716,53,Medium,0.53,Approved,Refer Underwriter,True,74,10,6,82.58,Manual,David,SLA Breached,True,UW_AI_v1.0
263,263,263,263,20251216,28,Low,0.28,Approved,Auto Approve,False,3,2,3,84.72,Straight Through Processing,AI Engine,Within SLA,True,UW_AI_v1.0
264,264,264,264,20250110,97,Very High,0.97,Rejected,Reject,False,7,27,1,90.9,Straight Through Processing,AI Engine,Within SLA,True,UW_AI_v2.0
265,265,265,265,20251221,45,Medium,0.45,Approved,Refer Underwriter,True,39,3,5,98.96,Manual,David,SLA Breached,True,UW_AI_v1.1
266,266,266,266,20250717,54,Medium,0.54,Rejected,Refer Underwriter,True,55,13,2,87.0,Manual,Alice,SLA Breached,True,UW_AI_v2.0
267,267,267,267,20250620,28,Low,0.28,Approved,Auto Approve,False,7,-10,6,93.11,Straight Through Processing,AI Engine,Within SLA,True,UW_AI_v1.1
268,268,268,268,20251026,54,Medium,0.54,Rejected,Refer Underwriter,True,58,8,6,94.67,Manual,Alice,SLA Breached,True,UW_AI_v2.0
269,269,269,269,20250901,81,Very High,0.81,Rejected,Reject,False,6,27,4,86.41,Straight Through Processing,AI Engine,Within SLA,True,UW_AI_v1.1
270,270,270,270,20251214,61,High,0.61,Rejected,Refer Underwriter,True,43,10,7,93.0,Manual,John,SLA Breached,True,UW_AI_v1.1
271,271,271,271,20250226,28,Low,0.28,Approved,Auto Approve,False,7,-4,6,76.47,Straight Through Processing,AI Engine,Within SLA,True,UW_AI_v1.0
272,272,272,272,20251130,16,Low,0.16,Approved,Auto Approve,False,5,0,3,95.14,Straight Through Processing,AI Engine,Within SLA,True,UW_AI_v1.1
273,273,273,273,20251228,38,Medium,0.38,Rejected,Refer Underwriter,True,79,6,7,97.12,Manual,David,SLA Breached,True,UW_AI_v1.0
274,274,274,274,20250116,75,High,0.75,Rejected,Reject,False,7,25,4,99.82,Straight Through Processing,AI Engine,Within SLA,True,UW_AI_v2.0
275,275,275,275,20250413,81,Very High,0.81,Rejected,Reject,False,2,20,4,93.88,Straight Through Processing,AI Engine,Within SLA,True,UW_AI_v1.1
276,276,276,276,20250323,29,Low,0.29,Approved,Auto Approve,False,7,-3,1,91.01,Straight Through Processing,AI Engine,Within SLA,True,UW_AI_v2.0
277,277,277,277,20250610,16,Low,0.16,Approved,Auto Approve,False,7,1,4,80.4,Straight Through Processing,AI Engine,Within SLA,True,UW_AI_v2.0
278,278,278,278,20250804,89,Very High,0.89,Rejected,Reject,False,5,34,6,75.82,Straight Through Processing,AI Engine,Within SLA,True,UW_AI_v2.0
279,279,279,279,20250813,28,Low,0.28,Approved,Auto Approve,False,5,4,1,88.65,Straight Through Processing,AI Engine,Within SLA,True,UW_AI_v2.0
280,280,280,280,20250722,88,Very High,0.88,Rejected,Reject,False,2,22,6,95.3,Straight Through Processing,AI Engine,Within SLA,True,UW_AI_v1.1
281,281,281,281,20251005,79,High,0.79,Rejected,Reject,False,3,32,2,88.24,Straight Through Processing,AI Engine,Within SLA,True,UW_AI_v2.0
282,282,282,282,20250815,22,Low,0.22,Approved,Auto Approve,False,6,-1,4,84.09,Straight Through Processing,AI Engine,Within SLA,True,UW_AI_v2.0
283,283,283,283,20250202,47,Medium,0.47,Approved,Refer Underwriter,True,71,2,6,92.58,Manual,Alice,SLA Breached,True,UW_AI_v1.0
284,284,284,284,20250914,67,High,0.67,Approved,Refer Underwriter,True,70,0,3,76.56,Manual,Alice,SLA Breached,True,UW_AI_v2.0
285,285,285,285,20251126,29,Low,0.29,Approved,Auto Approve,False,4,-5,2,90.81,Straight Through Processing,AI Engine,Within SLA,True,UW_AI_v2.0
286,286,286,286,20251222,16,Low,0.16,Approved,Auto Approve,False,3,-10,1,91.78,Straight Through Processing,AI Engine,Within SLA,True,UW_AI_v2.0
287,287,287,287,20251026,44,Medium,0.44,Rejected,Refer Underwriter,True,77,14,1,97.2,Manual,John,SLA Breached,True,UW_AI_v1.0
288,288,288,288,20250617,65,High,0.65,Approved,Refer Underwriter,True,32,11,7,91.59,Manual,John,SLA Breached,True,UW_AI_v2.0
289,289,289,289,20250608,92,Very High,0.92,Rejected,Reject,False,7,15,2,79.64,Straight Through Processing,AI Engine,Within SLA,True,UW_AI_v1.1
290,290,290,290,20251207,41,Medium,0.41,Rejected,Refer Underwriter,True,86,13,7,77.17,Manual,Priya,SLA Breached,True,UW_AI_v2.0
291,291,291,291,20250109,42,Medium,0.42,Rejected,Refer Underwriter,True,29,14,6,75.37,Manual,Rahul,Within SLA,True,UW_AI_v1.1
292,292,292,292,20250823,37,Medium,0.37,Approved,Refer Underwriter,True,35,7,2,95.92,Manual,Rahul,SLA Breached,True,UW_AI_v1.1
293,293,293,293,20251231,16,Low,0.16,Approved,Auto Approve,False,7,4,1,75.38,Straight Through Processing,AI Engine,Within SLA,True,UW_AI_v1.0
294,294,294,294,20250402,12,Low,0.12,Approved,Auto Approve,False,5,1,7,86.55,Straight Through Processing,AI Engine,Within SLA,True,UW_AI_v1.0
295,295,295,295,20250707,69,High,0.69,Rejected,Refer Underwriter,True,77,11,7,96.27,Manual,Priya,SLA Breached,True,UW_AI_v2.0
296,296,296,296,20250922,19,Low,0.19,Approved,Auto Approve,False,3,3,2,92.83,Straight Through Processing,AI Engine,Within SLA,True,UW_AI_v2.0
297,297,297,297,20250707,5,Low,0.05,Approved,Auto Approve,False,4,-3,4,92.63,Straight Through Processing,AI Engine,Within SLA,True,UW_AI_v2.0
298,298,298,298,20251215,49,Medium,0.49,Approved,Refer Underwriter,True,31,12,4,95.21,Manual,Priya,SLA Breached,True,UW_AI_v1.0
299,299,299,299,20250912,82,Very High,0.82,Rejected,Reject,False,6,32,6,75.18,Straight Through Processing,AI Engine,Within SLA,True,UW_AI_v1.1
300,300,300,300,20250425,49,Medium,0.49,Approved,Refer Underwriter,True,22,3,3,81.22,Manual,Priya,Within SLA,True,UW_AI_v2.0
301,301,301,301,20250220,60,High,0.6,Approved,Refer Underwriter,True,48,0,4,88.52,Manual,Priya,SLA Breached,True,UW_AI_v1.0
302,302,302,302,20250322,62,High,0.62,Rejected,Refer Underwriter,True,49,6,1,82.34,Manual,Rahul,SLA Breached,True,UW_AI_v1.0
303,303,303,303,20251017,83,Very High,0.83,Rejected,Reject,False,2,34,7,79.9,Straight Through Processing,AI Engine,Within SLA,True,UW_AI_v1.1
304,304,304,304,20250423,53,Medium,0.53,Rejected,Refer Underwriter,True,59,5,1,79.81,Manual,Priya,SLA Breached,True,UW_AI_v1.1
305,305,305,305,20250508,97,Very High,0.97,Rejected,Reject,False,2,28,6,81.16,Straight Through Processing,AI Engine,Within SLA,True,UW_AI_v1.0
306,306,306,306,20250314,11,Low,0.11,Approved,Auto Approve,False,7,1,2,76.14,Straight Through Processing,AI Engine,Within SLA,True,UW_AI_v1.0
307,307,307,307,20251111,7,Low,0.07,Approved,Auto Approve,False,6,1,7,95.16,Straight Through Processing,AI Engine,Within SLA,True,UW_AI_v1.0
308,308,308,308,20251118,65,High,0.65,Rejected,Refer Underwriter,True,77,3,4,97.1,Manual,John,SLA Breached,True,UW_AI_v1.1
309,309,309,309,20251122,24,Low,0.24,Approved,Auto Approve,False,2,-9,1,99.39,Straight Through Processing,AI Engine,Within SLA,True,UW_AI_v1.0
310,310,310,310,20250302,48,Medium,0.48,Approved,Refer Underwriter,True,28,12,6,98.84,Manual,David,Within SLA,True,UW_AI_v2.0
311,311,311,311,20250611,70,High,0.7,Rejected,Reject,False,3,17,1,95.04,Straight Through Processing,AI Engine,Within SLA,True,UW_AI_v2.0
312,312,312,312,20251107,55,Medium,0.55,Rejected,Refer Underwriter,True,47,0,7,93.53,Manual,Alice,SLA Breached,True,UW_AI_v1.1
313,313,313,313,20250614,58,Medium,0.58,Approved,Refer Underwriter,True,43,2,1,97.76,Manual,John,SLA Breached,True,UW_AI_v1.1
314,314,314,314,20250523,47,Medium,0.47,Approved,Refer Underwriter,True,70,12,7,94.86,Manual,Priya,SLA Breached,True,UW_AI_v1.0
315,315,315,315,20250405,49,Medium,0.49,Rejected,Refer Underwriter,True,72,13,3,96.44,Manual,John,SLA Breached,True,UW_AI_v2.0
316,316,316,316,20250619,20,Low,0.2,Approved,Auto Approve,False,4,-2,2,85.72,Straight Through Processing,AI Engine,Within SLA,True,UW_AI_v1.0
317,317,317,317,20251030,11,Low,0.11,Approved,Auto Approve,False,5,1,5,76.74,Straight Through Processing,AI Engine,Within SLA,True,UW_AI_v1.1
318,318,318,318,20250530,74,High,0.74,Rejected,Reject,False,4,28,6,75.66,Straight Through Processing,AI Engine,Within SLA,True,UW_AI_v2.0
319,319,319,319,20251203,86,Very High,0.86,Rejected,Reject,False,4,18,1,98.4,Straight Through Processing,AI Engine,Within SLA,True,UW_AI_v1.0
320,320,320,320,20250827,34,Medium,0.34,Approved,Auto Approve,False,7,-10,4,88.14,Straight Through Processing,AI Engine,Within SLA,True,UW_AI_v1.0
321,321,321,321,20250324,14,Low,0.14,Approved,Auto Approve,False,2,1,7,98.42,Straight Through Processing,AI Engine,Within SLA,True,UW_AI_v1.0
322,322,322,322,20251108,71,High,0.71,Rejected,Reject,False,4,17,4,89.74,Straight Through Processing,AI Engine,Within SLA,True,UW_AI_v1.1
323,323,323,323,20250717,68,High,0.68,Rejected,Refer Underwriter,True,21,5,1,96.78,Manual,John,Within SLA,True,UW_AI_v1.0
324,324,324,324,20250219,26,Low,0.26,Approved,Auto Approve,False,4,2,3,80.62,Straight Through Processing,AI Engine,Within SLA,True,UW_AI_v2.0
325,325,325,325,20250804,63,High,0.63,Rejected,Refer Underwriter,True,48,2,5,88.65,Manual,Rahul,SLA Breached,True,UW_AI_v2.0
326,326,326,326,20251101,47,Medium,0.47,Rejected,Refer Underwriter,True,68,2,4,83.96,Manual,Priya,SLA Breached,True,UW_AI_v2.0
327,327,327,327,20250220,17,Low,0.17,Approved,Auto Approve,False,2,-4,6,87.75,Straight Through Processing,AI Engine,Within SLA,True,UW_AI_v1.0
328,328,328,328,20250202,78,High,0.78,Rejected,Reject,False,6,33,5,79.87,Straight Through Processing,AI Engine,Within SLA,True,UW_AI_v2.0
329,329,329,329,20251102,15,Low,0.15,Approved,Auto Approve,False,5,-9,1,82.8,Straight Through Processing,AI Engine,Within SLA,True,UW_AI_v1.1
330,330,330,330,20250619,19,Low,0.19,Approved,Auto Approve,False,7,4,1,94.32,Straight Through Processing,AI Engine,Within SLA,True,UW_AI_v1.1
331,331,331,331,20250126,68,High,0.68,Rejected,Refer Underwriter,True,55,11,5,85.04,Manual,Priya,SLA Breached,True,UW_AI_v1.1
332,332,332,332,20250519,14,Low,0.14,Approved,Auto Approve,False,4,-4,7,97.3,Straight Through Processing,AI Engine,Within SLA,True,UW_AI_v2.0
