claim_sk,claim_id,policy_sk,date_sk,claim_amount,claim_amount_band,claim_flag,claim_approved,claim_severity,fraud_risk,settlement_days,settlement_band
373,CLM100372,373,20240501,0,,0.0,0.0,Low,Low,0,Fast
374,CLM100373,374,20231121,0,,0.0,0.0,Low,Low,0,Fast
375,CLM100374,375,20230115,0,,0.0,0.0,Low,Low,0,Fast
376,CLM100375,376,20240814,0,,0.0,0.0,Low,Low,0,Fast
377,CLM100376,377,20231122,0,,0.0,0.0,Low,Low,0,Fast
378,CLM100377,378,20241202,0,,0.0,0.0,Low,Low,0,Fast
379,CLM100378,379,20221012,126172,Very High,1.0,1.0,High,High,16,Delayed
380,CLM100379,380,20230201,99758,High,1.0,1.0,High,Low,25,Delayed
381,CLM100380,381,20220112,0,,0.0,0.0,Low,Low,0,Fast
382,CLM100381,382,20230514,0,,0.0,0.0,Low,Low,0,Fast
383,CLM100382,383,20240124,0,,0.0,0.0,Low,Low,0,Fast
384,CLM100383,384,20220204,0,,0.0,0.0,Low,Low,0,Fast
385,CLM100384,385,20231228,0,,0.0,0.0,Low,Low,0,Fast
386,CLM100385,386,20240428,0,,0.0,0.0,Low,Low,0,Fast
387,CLM100386,387,20220331,0,,0.0,0.0,Low,Low,0,Fast
388,CLM100387,388,20240215,0,,0.0,0.0,Low,Low,0,Fast
389,CLM100388,389,20230828,0,,0.0,0.0,Low,Low,0,Fast
390,CLM100389,390,20240827,0,,0.0,0.0,Low,Low,0,Fast
391,CLM100390,391,20241018,115226,Very High,1.0,1.0,High,High,28,Delayed
392,CLM100391,392,20230222,0,,0.0,0.0,Low,Low,0,Fast
393,CLM100392,393,20220425,0,,0.0,0.0,Low,Low,0,Fast
394,CLM100393,394,20230909,0,,0.0,0.0,Low,Low,0,Fast
395,CLM100394,395,20240405,0,,0.0,0.0,Low,Low,0,Fast
396,CLM100395,396,20230217,0,,0.0,0.0,Low,Low,0,Fast
397,CLM100396,397,20231230,0,,0.0,0.0,Low,Low,0,Fast
398,CLM100397,398,20241017,0,,0.0,0.0,Low,Low,0,Fast
399,CLM100398,399,20240131,0,,0.0,0.0,Low,Low,0,Fast
400,CLM100399,400,20231107,0,,0.0,0.0,Low,Low,0,Fast
401,CLM100400,401,20230402,0,,0.0,0.0,Low,Low,0,Fast
402,CLM100401,402,20240708,0,,0.0,0.0,Low,Low,0,Fast
403,CLM100402,403,20220711,0,,0.0,0.0,Low,Low,0,Fast
404,CLM100403,404,20240109,16938,Low,1.0,1.0,Medium,Low,8,Delayed
405,CLM100404,405,20240904,0,,0.0,0.0,Low,Low,0,Fast
406,CLM100405,406,20241005,0,,0.0,0.0,Low,Low,0,Fast
407,CLM100406,407,20220406,0,,0.0,0.0,Low,Low,0,Fast
408,CLM100407,408,20231025,0,,0.0,0.0,Low,Low,0,Fast
409,CLM100408,409,20220206,0,,0.0,0.0,Low,Low,0,Fast
410,CLM100409,410,20221006,0,,0.0,0.0,Low,Low,0,Fast
411,CLM100410,411,20220805,0,,0.0,0.0,Low,Low,0,Fast
412,CLM100411,412,20240516,0,,0.0,0.0,Low,Low,0,Fast
413,CLM100412,413,20240522,0,,0.0,0.0,Low,Low,0,Fast
414,CLM100413,414,20220303,0,,0.0,0.0,Low,Low,0,Fast
415,CLM100414,415,20230819,0,,0.0,0.0,Low,Low,0,Fast
416,CLM100415,416,20231230,148233,Very High,1.0,1.0,High,High,14,Delayed
417,CLM100416,417,20230201,0,,0.0,0.0,Low,Low,0,Fast
418,CLM100417,418,20231130,0,,0.0,0.0,Low,Low,0,Fast
419,CLM100418,419,20241108,0,,0.0,0.0,Low,Low,0,Fast
420,CLM100419,420,20220626,0,,0.0,0.0,Low,Low,0,Fast
421,CLM100420,421,20230131,0,,0.0,0.0,Low,Low,0,Fast
422,CLM100421,422,20230321,0,,0.0,0.0,Low,Low,0,Fast
423,CLM100422,423,20220317,0,,0.0,0.0,Low,Low,0,Fast
424,CLM100423,424,20220922,0,,0.0,0.0,Low,Low,0,Fast
425,CLM100424,425,20230331,0,,0.0,0.0,Low,Low,0,Fast
426,CLM100425,426,20231219,0,,0.0,0.0,Low,Low,0,Fast
427,CLM100426,427,20240105,0,,0.0,0.0,Low,Low,0,Fast
428,CLM100427,428,20240430,0,,0.0,0.0,Low,Low,0,Fast
429,CLM100428,429,20220524,0,,0.0,0.0,Low,Low,0,Fast
430,CLM100429,430,20240603,0,,0.0,0.0,Low,Low,0,Fast
431,CLM100430,431,20241228,0,,0.0,0.0,Low,Low,0,Fast
432,CLM100431,432,20230131,87745,High,1.0,1.0,High,Low,19,Delayed
433,CLM100432,433,20241114,0,,0.0,0.0,Low,Low,0,Fast
434,CLM100433,434,20240805,0,,0.0,0.0,Low,Low,0,Fast
435,CLM100434,435,20240609,0,,0.0,0.0,Low,Low,0,Fast
436,CLM100435,436,20230723,0,,0.0,0.0,Low,Low,0,Fast
437,CLM100436,437,20241128,0,,0.0,0.0,Low,Low,0,Fast
438,CLM100437,438,20220419,0,,0.0,0.0,Low,Low,0,Fast
439,CLM100438,439,20241201,0,,0.0,0.0,Low,Low,0,Fast
440,CLM100439,440,20240723,0,,0.0,0.0,Low,Low,0,Fast
441,CLM100440,441,20230202,0,,0.0,0.0,Low,Low,0,Fast
442,CLM100441,442,20230926,0,,0.0,0.0,Low,Low,0,Fast
443,CLM100442,443,20240103,0,,0.0,0.0,Low,Low,0,Fast
444,CLM100443,444,20220823,0,,0.0,0.0,Low,Low,0,Fast
445,CLM100444,445,20231020,0,,0.0,0.0,Low,Low,0,Fast
446,CLM100445,446,20240121,0,,0.0,0.0,Low,Low,0,Fast
447,CLM100446,447,20230811,22955,Low,1.0,1.0,Medium,Low,5,Standard
448,CLM100447,448,20241029,0,,0.0,0.0,Low,Low,0,Fast
449,CLM100448,449,20240811,0,,0.0,0.0,Low,Low,0,Fast
450,CLM100449,450,20230507,0,,0.0,0.0,Low,Low,0,Fast
451,CLM100450,451,20240701,0,,0.0,0.0,Low,Low,0,Fast
452,CLM100451,452,20220619,0,,0.0,0.0,Low,Low,0,Fast
453,CLM100452,453,20240803,0,,0.0,0.0,Low,Low,0,Fast
454,CLM100453,454,20240305,0,,0.0,0.0,Low,Low,0,Fast
455,CLM100454,455,20230926,0,,0.0,0.0,Low,Low,0,Fast
456,CLM100455,456,20220129,0,,0.0,0.0,Low,Low,0,Fast
457,CLM100456,457,20221205,0,,0.0,0.0,Low,Low,0,Fast
458,CLM100457,458,20230515,0,,0.0,0.0,Low,Low,0,Fast
459,CLM100458,459,20230526,0,,0.0,0.0,Low,Low,0,Fast
460,CLM100459,460,20220805,0,,0.0,0.0,Low,Low,0,Fast
461,CLM100460,461,20241229,0,,0.0,0.0,Low,Low,0,Fast
462,CLM100461,462,20230321,0,,0.0,0.0,Low,Low,0,Fast
463,CLM100462,463,20240525,84459,High,1.0,1.0,High,Low,24,Delayed
464,CLM100463,464,20220616,0,,0.0,0.0,Low,Low,0,Fast
465,CLM100464,465,20220401,0,,0.0,0.0,Low,Low,0,Fast
466,CLM100465,466,20231215,0,,0.0,0.0,Low,Low,0,Fast
467,CLM100466,467,20220208,0,,0.0,0.0,Low,Low,0,Fast
468,CLM100467,468,20220622,0,,0.0,0.0,Low,Low,0,Fast
469,CLM100468,469,20231015,0,,0.0,0.0,Low,Low,0,Fast
470,CLM100469,470,20240124,0,,0.0,0.0,Low,Low,0,Fast
471,CLM100470,471,20241217,0,,0.0,0.0,Low,Low,0,Fast
472,CLM100471,472,20230421,0,,0.0,0.0,Low,Low,0,Fast
473,CLM100472,473,20230401,0,,0.0,0.0,Low,Low,0,Fast
474,CLM100473,474,20240408,0,,0.0,0.0,Low,Low,0,Fast
475,CLM100474,475,20240613,0,,0.0,0.0,Low,Low,0,Fast
476,CLM100475,476,20241021,0,,0.0,0.0,Low,Low,0,Fast
477,CLM100476,477,20230122,0,,0.0,0.0,Low,Low,0,Fast
478,CLM100477,478,20221214,0,,0.0,0.0,Low,Low,0,Fast
479,CLM100478,479,20220709,0,,0.0,0.0,Low,Low,0,Fast
480,CLM100479,480,20230520,0,,0.0,0.0,Low,Low,0,Fast
481,CLM100480,481,20240403,16174,Low,1.0,1.0,Medium,Low,8,Delayed
482,CLM100481,482,20240717,0,,0.0,0.0,Low,Low,0,Fast
483,CLM100482,483,20240722,131174,Very High,1.0,1.0,High,High,24,Delayed
484,CLM100483,484,20220514,0,,0.0,0.0,Low,Low,0,Fast
485,CLM100484,485,20220227,0,,0.0,0.0,Low,Low,0,Fast
486,CLM100485,486,20231116,0,,0.0,0.0,Low,Low,0,Fast
487,CLM100486,487,20231103,79460,High,1.0,1.0,High,Low,6,Standard
488,CLM100487,488,20220622,0,,0.0,0.0,Low,Low,0,Fast
489,CLM100488,489,20240325,0,,0.0,0.0,Low,Low,0,Fast
490,CLM100489,490,20220321,0,,0.0,0.0,Low,Low,0,Fast
491,CLM100490,491,20240604,0,,0.0,0.0,Low,Low,0,Fast
492,CLM100491,492,20220722,0,,0.0,0.0,Low,Low,0,Fast
493,CLM100492,493,20240203,0,,0.0,0.0,Low,Low,0,Fast
494,CLM100493,494,20220216,0,,0.0,0.0,Low,Low,0,Fast
495,CLM100494,495,20231018,0,,0.0,0.0,Low,Low,0,Fast
496,CLM100495,496,20230416,0,,0.0,0.0,Low,Low,0,Fast
497,CLM100496,497,20240828,0,,0.0,0.0,Low,Low,0,Fast
498,CLM100497,498,20241101,0,,0.0,0.0,Low,Low,0,Fast
499,CLM100498,499,20240106,0,,0.0,0.0,Low,Low,0,Fast
500,CLM100499,500,20240223,0,,0.0,0.0,Low,Low,0,Fast
501,CLM100500,501,20240825,0,,0.0,0.0,Low,Low,0,Fast
502,CLM100501,502,20221224,0,,0.0,0.0,Low,Low,0,Fast
503,CLM100502,503,20240829,0,,0.0,0.0,Low,Low,0,Fast
504,CLM100503,504,20231030,0,,0.0,0.0,Low,Low,0,Fast
505,CLM100504,505,20230108,0,,0.0,0.0,Low,Low,0,Fast
506,CLM100505,506,20241028,0,,0.0,0.0,Low,Low,0,Fast
507,CLM100506,507,20231107,0,,0.0,0.0,Low,Low,0,Fast
508,CLM100507,508,20220331,0,,0.0,0.0,Low,Low,0,Fast
509,CLM100508,509,20231129,0,,0.0,0.0,Low,Low,0,Fast
510,CLM100509,510,20230624,0,,0.0,0.0,Low,Low,0,Fast
511,CLM100510,511,20240102,0,,0.0,0.0,Low,Low,0,Fast
512,CLM100511,512,20240518,0,,0.0,0.0,Low,Low,0,Fast
513,CLM100512,513,20220210,8709,Low,1.0,1.0,Low,Low,27,Delayed
514,CLM100513,514,20240110,0,,0.0,0.0,Low,Low,0,Fast
515,CLM100514,515,20230517,0,,0.0,0.0,Low,Low,0,Fast
516,CLM100515,516,20240816,0,,0.0,0.0,Low,Low,0,Fast
517,CLM100516,517,20240717,0,,0.0,0.0,Low,Low,0,Fast
518,CLM100517,518,20230406,0,,0.0,0.0,Low,Low,0,Fast
519,CLM100518,519,20240102,44298,Medium,1.0,1.0,Medium,Low,16,Delayed
520,CLM100519,520,20240122,0,,0.0,0.0,Low,Low,0,Fast
521,CLM100520,521,20240713,0,,0.0,0.0,Low,Low,0,Fast
522,CLM100521,522,20240627,0,,0.0,0.0,Low,Low,0,Fast
523,CLM100522,523,20230125,0,,0.0,0.0,Low,Low,0,Fast
524,CLM100523,524,20240601,0,,0.0,0.0,Low,Low,0,Fast
525,CLM100524,525,20220913,0,,0.0,0.0,Low,Low,0,Fast
526,CLM100525,526,20231210,0,,0.0,0.0,Low,Low,0,Fast
527,CLM100526,527,20230326,0,,0.0,0.0,Low,Low,0,Fast
528,CLM100527,528,20220110,0,,0.0,0.0,Low,Low,0,Fast
529,CLM100528,529,20240403,0,,0.0,0.0,Low,Low,0,Fast
530,CLM100529,530,20240308,0,,0.0,0.0,Low,Low,0,Fast
531,CLM100530,531,20240526,0,,0.0,0.0,Low,Low,0,Fast
532,CLM100531,532,20241025,0,,0.0,0.0,Low,Low,0,Fast
533,CLM100532,533,20241012,0,,0.0,0.0,Low,Low,0,Fast
534,CLM100533,534,20230109,0,,0.0,0.0,Low,Low,0,Fast
535,CLM100534,535,20241224,96362,High,1.0,1.0,High,Low,18,Delayed
536,CLM100535,536,20220526,0,,0.0,0.0,Low,Low,0,Fast
537,CLM100536,537,20220812,119065,Very High,1.0,1.0,High,High,5,Standard
538,CLM100537,538,20220626,0,,0.0,0.0,Low,Low,0,Fast
539,CLM100538,539,20240502,0,,0.0,0.0,Low,Low,0,Fast
540,CLM100539,540,20220304,0,,0.0,0.0,Low,Low,0,Fast
541,CLM100540,541,20240406,0,,0.0,0.0,Low,Low,0,Fast
542,CLM100541,542,20240305,0,,0.0,0.0,Low,Low,0,Fast
543,CLM100542,543,20231120,0,,0.0,0.0,Low,Low,0,Fast
544,CLM100543,544,20220415,0,,0.0,0.0,Low,Low,0,Fast
545,CLM100544,545,20230526,0,,0.0,0.0,Low,Low,0,Fast
546,CLM100545,546,20230120,0,,0.0,0.0,Low,Low,0,Fast
547,CLM100546,547,20230209,0,,0.0,0.0,Low,Low,0,Fast
548,CLM100547,548,20240402,0,,0.0,0.0,Low,Low,0,Fast
549,CLM100548,549,20230602,0,,0.0,0.0,Low,Low,0,Fast
550,CLM100549,550,20230421,0,,0.0,0.0,Low,Low,0,Fast
551,CLM100550,551,20231210,0,,0.0,0.0,Low,Low,0,Fast
552,CLM100551,552,20240210,0,,0.0,0.0,Low,Low,0,Fast
553,CLM100552,553,20241112,0,,0.0,0.0,Low,Low,0,Fast
554,CLM100553,554,20240923,0,,0.0,0.0,Low,Low,0,Fast
555,CLM100554,555,20231108,0,,0.0,0.0,Low,Low,0,Fast
556,CLM100555,556,20231215,0,,0.0,0.0,Low,Low,0,Fast
557,CLM100556,557,20220324,0,,0.0,0.0,Low,Low,0,Fast
558,CLM100557,558,20230402,0,,0.0,0.0,Low,Low,0,Fast
559,CLM100558,559,20220101,0,,0.0,0.0,Low,Low,0,Fast
560,CLM100559,560,20220220,0,,0.0,0.0,Low,Low,0,Fast
561,CLM100560,561,20231116,0,,0.0,0.0,Low,Low,0,Fast
562,CLM100561,562,20231218,0,,0.0,0.0,Low,Low,0,Fast
563,CLM100562,563,20230325,0,,0.0,0.0,Low,Low,0,Fast
564,CLM100563,564,20240530,0,,0.0,0.0,Low,Low,0,Fast
565,CLM100564,565,20230503,0,,0.0,0.0,Low,Low,0,Fast
566,CLM100565,566,20220203,0,,0.0,0.0,Low,Low,0,Fast
567,CLM100566,567,20220405,0,,0.0,0.0,Low,Low,0,Fast
568,CLM100567,568,20241231,0,,0.0,0.0,Low,Low,0,Fast
569,CLM100568,569,20220603,0,,0.0,0.0,Low,Low,0,Fast
570,CLM100569,570,20220907,0,,0.0,0.0,Low,Low,0,Fast
571,CLM100570,571,20231105,0,,0.0,0.0,Low,Low,0,Fast
572,CLM100571,572,20230314,0,,0.0,0.0,Low,Low,0,Fast
573,CLM100572,573,20220428,127402,Very High,1.0,1.0,High,High,25,Delayed
574,CLM100573,574,20240210,0,,0.0,0.0,Low,Low,0,Fast
575,CLM100574,575,20220925,0,,0.0,0.0,Low,Low,0,Fast
576,CLM100575,576,20241213,0,,0.0,0.0,Low,Low,0,Fast
577,CLM100576,577,20220824,0,,0.0,0.0,Low,Low,0,Fast
578,CLM100577,578,20230124,0,,0.0,0.0,Low,Low,0,Fast
579,CLM100578,579,20240916,0,,0.0,0.0,Low,Low,0,Fast
580,CLM100579,580,20240202,0,,0.0,0.0,Low,Low,0,Fast
581,CLM100580,581,20230205,0,,0.0,0.0,Low,Low,0,Fast
582,CLM100581,582,20230916,0,,0.0,0.0,Low,Low,0,Fast
583,CLM100582,583,20240206,0,,0.0,0.0,Low,Low,0,Fast
584,CLM100583,584,20240707,0,,0.0,0.0,Low,Low,0,Fast
585,CLM100584,585,20240502,0,,0.0,0.0,Low,Low,0,Fast
586,CLM100585,586,20230801,0,,0.0,0.0,Low,Low,0,Fast
587,CLM100586,587,20220316,0,,0.0,0.0,Low,Low,0,Fast
588,CLM100587,588,20230311,0,,0.0,0.0,Low,Low,0,Fast
589,CLM100588,589,20220413,0,,0.0,0.0,Low,Low,0,Fast
590,CLM100589,590,20240203,0,,0.0,0.0,Low,Low,0,Fast
591,CLM100590,591,20240108,0,,0.0,0.0,Low,Low,0,Fast
592,CLM100591,592,20240316,0,,0.0,0.0,Low,Low,0,Fast
593,CLM100592,593,20220408,0,,0.0,0.0,Low,Low,0,Fast
594,CLM100593,594,20240308,0,,0.0,0.0,Low,Low,0,Fast
595,CLM100594,595,20240508,0,,0.0,0.0,Low,Low,0,Fast
596,CLM100595,596,20230311,0,,0.0,0.0,Low,Low,0,Fast
597,CLM100596,597,20230323,0,,0.0,0.0,Low,Low,0,Fast
598,CLM100597,598,20220906,0,,0.0,0.0,Low,Low,0,Fast
599,CLM100598,599,20220615,0,,0.0,0.0,Low,Low,0,Fast
600,CLM100599,600,20240910,0,,0.0,0.0,Low,Low,0,Fast
601,CLM100600,601,20241016,0,,0.0,0.0,Low,Low,0,Fast
602,CLM100601,602,20230626,0,,0.0,0.0,Low,Low,0,Fast
603,CLM100602,603,20240129,0,,0.0,0.0,Low,Low,0,Fast
604,CLM100603,604,20220322,0,,0.0,0.0,Low,Low,0,Fast
605,CLM100604,605,20220513,0,,0.0,0.0,Low,Low,0,Fast
606,CLM100605,606,20240307,0,,0.0,0.0,Low,Low,0,Fast
607,CLM100606,607,20240618,0,,0.0,0.0,Low,Low,0,Fast
608,CLM100607,608,20220518,0,,0.0,0.0,Low,Low,0,Fast
609,CLM100608,609,20220703,0,,0.0,0.0,Low,Low,0,Fast
610,CLM100609,610,20240224,9809,Low,1.0,1.0,Low,Low,14,Delayed
611,CLM100610,611,20240910,0,,0.0,0.0,Low,Low,0,Fast
612,CLM100611,612,20220310,0,,0.0,0.0,Low,Low,0,Fast
613,CLM100612,613,20230630,43765,Medium,1.0,1.0,Medium,Low,4,Standard
614,CLM100613,614,20220222,0,,0.0,0.0,Low,Low,0,Fast
615,CLM100614,615,20220724,0,,0.0,0.0,Low,Low,0,Fast
616,CLM100615,616,20220506,0,,0.0,0.0,Low,Low,0,Fast
617,CLM100616,617,20220212,26949,Medium,1.0,1.0,Medium,Low,3,Fast
618,CLM100617,618,20220421,0,,0.0,0.0,Low,Low,0,Fast
619,CLM100618,619,20240131,0,,0.0,0.0,Low,Low,0,Fast
620,CLM100619,620,20240427,0,,0.0,0.0,Low,Low,0,Fast
621,CLM100620,621,20220405,0,,0.0,0.0,Low,Low,0,Fast
622,CLM100621,622,20240618,0,,0.0,0.0,Low,Low,0,Fast
623,CLM100622,623,20221226,0,,0.0,0.0,Low,Low,0,Fast
624,CLM100623,624,20240618,0,,0.0,0.0,Low,Low,0,Fast
625,CLM100624,625,20221008,0,,0.0,0.0,Low,Low,0,Fast
626,CLM100625,626,20231029,0,,0.0,0.0,Low,Low,0,Fast
627,CLM100626,627,20220403,0,,0.0,0.0,Low,Low,0,Fast
628,CLM100627,628,20231103,0,,0.0,0.0,Low,Low,0,Fast
629,CLM100628,629,20220302,0,,0.0,0.0,Low,Low,0,Fast
630,CLM100629,630,20230926,0,,0.0,0.0,Low,Low,0,Fast
631,CLM100630,631,20241210,0,,0.0,0.0,Low,Low,0,Fast
632,CLM100631,632,20241025,0,,0.0,0.0,Low,Low,0,Fast
633,CLM100632,633,20230827,0,,0.0,0.0,Low,Low,0,Fast
634,CLM100633,634,20231113,0,,0.0,0.0,Low,Low,0,Fast
635,CLM100634,635,20230618,0,,0.0,0.0,Low,Low,0,Fast
636,CLM100635,636,20240417,0,,0.0,0.0,Low,Low,0,Fast
637,CLM100636,637,20231007,49238,Medium,1.0,1.0,Medium,Low,9,Delayed
638,CLM100637,638,20220821,0,,0.0,0.0,Low,Low,0,Fast
639,CLM100638,639,20230608,0,,0.0,0.0,Low,Low,0,Fast
640,CLM100639,640,20221212,0,,0.0,0.0,Low,Low,0,Fast
641,CLM100640,641,20241205,0,,0.0,0.0,Low,Low,0,Fast
642,CLM100641,642,20230630,0,,0.0,0.0,Low,Low,0,Fast
643,CLM100642,643,20240304,0,,0.0,0.0,Low,Low,0,Fast
644,CLM100643,644,20220906,0,,0.0,0.0,Low,Low,0,Fast
645,CLM100644,645,20220216,0,,0.0,0.0,Low,Low,0,Fast
646,CLM100645,646,20220802,11949,Low,1.0,1.0,Medium,Low,20,Delayed
647,CLM100646,647,20220827,0,,0.0,0.0,Low,Low,0,Fast
648,CLM100647,648,20241215,0,,0.0,0.0,Low,Low,0,Fast
649,CLM100648,649,20221216,0,,0.0,0.0,Low,Low,0,Fast
650,CLM100649,650,20220417,0,,0.0,0.0,Low,Low,0,Fast
651,CLM100650,651,20240410,0,,0.0,0.0,Low,Low,0,Fast
652,CLM100651,652,20220217,0,,0.0,0.0,Low,Low,0,Fast
653,CLM100652,653,20221203,0,,0.0,0.0,Low,Low,0,Fast
654,CLM100653,654,20241115,0,,0.0,0.0,Low,Low,0,Fast
655,CLM100654,655,20240314,0,,0.0,0.0,Low,Low,0,Fast
656,CLM100655,656,20220108,0,,0.0,0.0,Low,Low,0,Fast
657,CLM100656,657,20230917,0,,0.0,0.0,Low,Low,0,Fast
658,CLM100657,658,20231220,60479,High,1.0,1.0,High,Low,12,Delayed
659,CLM100658,659,20221030,0,,0.0,0.0,Low,Low,0,Fast
660,CLM100659,660,20231001,0,,0.0,0.0,Low,Low,0,Fast
661,CLM100660,661,20220225,0,,0.0,0.0,Low,Low,0,Fast
662,CLM100661,662,20231227,0,,0.0,0.0,Low,Low,0,Fast
663,CLM100662,663,20230610,0,,0.0,0.0,Low,Low,0,Fast
664,CLM100663,664,20230419,0,,0.0,0.0,Low,Low,0,Fast
665,CLM100664,665,20220128,10569,Low,1.0,1.0,Medium,Low,8,Delayed
666,CLM100665,666,20220319,74836,High,1.0,1.0,High,Low,15,Delayed
667,CLM100666,667,20221231,0,,0.0,0.0,Low,Low,0,Fast
668,CLM100667,668,20231028,0,,0.0,0.0,Low,Low,0,Fast
669,CLM100668,669,20230610,0,,0.0,0.0,Low,Low,0,Fast
670,CLM100669,670,20231130,0,,0.0,0.0,Low,Low,0,Fast
671,CLM100670,671,20240601,0,,0.0,0.0,Low,Low,0,Fast
672,CLM100671,672,20241027,0,,0.0,0.0,Low,Low,0,Fast
673,CLM100672,673,20241023,29071,Medium,1.0,1.0,Medium,Low,24,Delayed
674,CLM100673,674,20240707,0,,0.0,0.0,Low,Low,0,Fast
675,CLM100674,675,20240120,0,,0.0,0.0,Low,Low,0,Fast
676,CLM100675,676,20221229,0,,0.0,0.0,Low,Low,0,Fast
677,CLM100676,677,20240316,0,,0.0,0.0,Low,Low,0,Fast
678,CLM100677,678,20240109,0,,0.0,0.0,Low,Low,0,Fast
679,CLM100678,679,20241104,0,,0.0,0.0,Low,Low,0,Fast
680,CLM100679,680,20230430,0,,0.0,0.0,Low,Low,0,Fast
681,CLM100680,681,20220128,0,,0.0,0.0,Low,Low,0,Fast
682,CLM100681,682,20231215,0,,0.0,0.0,Low,Low,0,Fast
683,CLM100682,683,20241128,0,,0.0,0.0,Low,Low,0,Fast
684,CLM100683,684,20220327,62108,High,1.0,1.0,High,Low,21,Delayed
685,CLM100684,685,20220506,0,,0.0,0.0,Low,Low,0,Fast
686,CLM100685,686,20240322,0,,0.0,0.0,Low,Low,0,Fast
687,CLM100686,687,20230621,0,,0.0,0.0,Low,Low,0,Fast
688,CLM100687,688,20220525,0,,0.0,0.0,Low,Low,0,Fast
689,CLM100688,689,20220125,84252,High,1.0,1.0,High,Low,17,Delayed
690,CLM100689,690,20220308,0,,0.0,0.0,Low,Low,0,Fast
691,CLM100690,691,20220821,0,,0.0,0.0,Low,Low,0,Fast
692,CLM100691,692,20220419,0,,0.0,0.0,Low,Low,0,Fast
693,CLM100692,693,20220421,0,,0.0,0.0,Low,Low,0,Fast
694,CLM100693,694,20220816,0,,0.0,0.0,Low,Low,0,Fast
695,CLM100694,695,20220421,0,,0.0,0.0,Low,Low,0,Fast
696,CLM100695,696,20220203,0,,0.0,0.0,Low,Low,0,Fast
697,CLM100696,697,20230915,0,,0.0,0.0,Low,Low,0,Fast
698,CLM100697,698,20240118,0,,0.0,0.0,Low,Low,0,Fast
699,CLM100698,699,20230818,0,,0.0,0.0,Low,Low,0,Fast
700,CLM100699,700,20230301,0,,0.0,0.0,Low,Low,0,Fast
701,CLM100700,701,20230905,0,,0.0,0.0,Low,Low,0,Fast
702,CLM100701,702,20231123,0,,0.0,0.0,Low,Low,0,Fast
703,CLM100702,703,20221111,0,,0.0,0.0,Low,Low,0,Fast
704,CLM100703,704,20240526,0,,0.0,0.0,Low,Low,0,Fast
705,CLM100704,705,20231024,0,,0.0,0.0,Low,Low,0,Fast
706,CLM100705,706,20221004,0,,0.0,0.0,Low,Low,0,Fast
707,CLM100706,707,20230916,0,,0.0,0.0,Low,Low,0,Fast
708,CLM100707,708,20230531,0,,0.0,0.0,Low,Low,0,Fast
709,CLM100708,709,20240422,0,,0.0,0.0,Low,Low,0,Fast
710,CLM100709,710,20221216,0,,0.0,0.0,Low,Low,0,Fast
711,CLM100710,711,20240402,0,,0.0,0.0,Low,Low,0,Fast
712,CLM100711,712,20240129,0,,0.0,0.0,Low,Low,0,Fast
713,CLM100712,713,20240617,0,,0.0,0.0,Low,Low,0,Fast
714,CLM100713,714,20220831,0,,0.0,0.0,Low,Low,0,Fast
715,CLM100714,715,20230627,0,,0.0,0.0,Low,Low,0,Fast
716,CLM100715,716,20241129,0,,0.0,0.0,Low,Low,0,Fast
717,CLM100716,717,20220817,0,,0.0,0.0,Low,Low,0,Fast
718,CLM100717,718,20230702,110113,Very High,1.0,1.0,High,High,25,Delayed
719,CLM100718,719,20240708,0,,0.0,0.0,Low,Low,0,Fast
720,CLM100719,720,20220106,0,,0.0,0.0,Low,Low,0,Fast
721,CLM100720,721,20230413,0,,0.0,0.0,Low,Low,0,Fast
722,CLM100721,722,20220316,0,,0.0,0.0,Low,Low,0,Fast
723,CLM100722,723,20220104,0,,0.0,0.0,Low,Low,0,Fast
724,CLM100723,724,20231008,0,,0.0,0.0,Low,Low,0,Fast
725,CLM100724,725,20220428,0,,0.0,0.0,Low,Low,0,Fast
726,CLM100725,726,20240530,0,,0.0,0.0,Low,Low,0,Fast
727,CLM100726,727,20230519,123033,Very High,1.0,1.0,High,High,12,Delayed
728,CLM100727,728,20240804,0,,0.0,0.0,Low,Low,0,Fast
729,CLM100728,729,20230728,0,,0.0,0.0,Low,Low,0,Fast
730,CLM100729,730,20220713,0,,0.0,0.0,Low,Low,0,Fast
731,CLM100730,731,20240426,0,,0.0,0.0,Low,Low,0,Fast
732,CLM100731,732,20231216,0,,0.0,0.0,Low,Low,0,Fast
733,CLM100732,733,20241115,78688,High,1.0,1.0,High,Low,16,Delayed
734,CLM100733,734,20220622,0,,0.0,0.0,Low,Low,0,Fast
735,CLM100734,735,20221122,0,,0.0,0.0,Low,Low,0,Fast
736,CLM100735,736,20240415,0,,0.0,0.0,Low,Low,0,Fast
737,CLM100736,737,20231225,0,,0.0,0.0,Low,Low,0,Fast
738,CLM100737,738,20220813,0,,0.0,0.0,Low,Low,0,Fast
739,CLM100738,739,20230616,0,,0.0,0.0,Low,Low,0,Fast
740,CLM100739,740,20220423,0,,0.0,0.0,Low,Low,0,Fast
741,CLM100740,741,20220520,0,,0.0,0.0,Low,Low,0,Fast
742,CLM100741,742,20230713,0,,0.0,0.0,Low,Low,0,Fast
743,CLM100742,743,20220101,0,,0.0,0.0,Low,Low,0,Fast
744,CLM100743,744,20220331,0,,0.0,0.0,Low,Low,0,Fast
745,CLM100744,745,20231016,0,,0.0,0.0,Low,Low,0,Fast
