policy_sk,policy_id,customer_sk,policy_tenure,policy_tenure_band,policy_type,policy_status,coverage_type,load_date,source_system
226,ID48068,226,0.566934109697325,6-12 Months,Comprehensive,Active,Silver,2026-08-01 17:22:07.750552,Insurance Claims
227,ID16930,227,0.187311726305615,< 6 Months,Comprehensive,Active,Gold,2026-08-01 17:22:07.750552,Insurance Claims
228,ID16928,228,0.049126938856125,< 6 Months,Comprehensive,Expired,Gold,2026-08-01 17:22:07.750552,Insurance Claims
229,ID52855,229,1.00390332800717,> 12 Months,Comprehensive,Active,Basic,2026-08-01 17:22:07.750552,Insurance Claims
230,ID52779,230,0.325056661743186,< 6 Months,Comprehensive,Active,Basic,2026-08-01 17:22:07.750552,Insurance Claims
231,ID16958,231,0.166194215428886,< 6 Months,Third Party,Active,Gold,2026-08-01 17:22:07.750552,Insurance Claims
232,ID48101,232,0.785177280345644,6-12 Months,Comprehensive,Active,Gold,2026-08-01 17:22:07.750552,Insurance Claims
233,ID88030,233,0.96008487097856,6-12 Months,Comprehensive,Active,Silver,2026-08-01 17:22:07.750552,Insurance Claims
234,ID82162,234,0.066479112521486,< 6 Months,Third Party,Active,Basic,2026-08-01 17:22:07.750552,Insurance Claims
235,ID29859,235,0.06870619939719,< 6 Months,Comprehensive,Active,Silver,2026-08-01 17:22:07.750552,Insurance Claims
236,ID92104,236,0.087374345441922,< 6 Months,Comprehensive,Active,Gold,2026-08-01 17:22:07.750552,Insurance Claims
237,ID94027,237,0.081318072435823,< 6 Months,Comprehensive,Active,Gold,2026-08-01 17:22:07.750552,Insurance Claims
238,ID52712,238,0.041718760253829,< 6 Months,Comprehensive,Active,Gold,2026-08-01 17:22:07.750552,Insurance Claims
239,ID19627,239,0.157457540880947,< 6 Months,Comprehensive,Active,Silver,2026-08-01 17:22:07.750552,Insurance Claims
240,ID88890,240,0.205855972811436,< 6 Months,Comprehensive,Active,Silver,2026-08-01 17:22:07.750552,Insurance Claims
241,ID53088,241,0.108955304664574,< 6 Months,Comprehensive,Active,Silver,2026-08-01 17:22:07.750552,Insurance Claims
242,ID47977,242,0.020550936240835,< 6 Months,Comprehensive,Active,Silver,2026-08-01 17:22:07.750552,Insurance Claims
243,ID87984,243,0.96496059800555,6-12 Months,Comprehensive,Active,Gold,2026-08-01 17:22:07.750552,Insurance Claims
244,ID88932,244,0.148897677299473,< 6 Months,Comprehensive,Active,Basic,2026-08-01 17:22:07.750552,Insurance Claims
245,ID48019,245,0.059204861399413,< 6 Months,Comprehensive,Active,Gold,2026-08-01 17:22:07.750552,Insurance Claims
246,ID52955,246,0.208659993044785,< 6 Months,Comprehensive,Active,Gold,2026-08-01 17:22:07.750552,Insurance Claims
247,ID52983,247,0.68973806765499,6-12 Months,Comprehensive,Active,Gold,2026-08-01 17:22:07.750552,Insurance Claims
248,ID94499,248,0.497881743990073,< 6 Months,Comprehensive,Active,Gold,2026-08-01 17:22:07.750552,Insurance Claims
249,ID94495,249,0.861897264154159,6-12 Months,Comprehensive,Active,Silver,2026-08-01 17:22:07.750552,Insurance Claims
250,ID52959,250,1.06857630942011,> 12 Months,Third Party,Active,Gold,2026-08-01 17:22:07.750552,Insurance Claims
251,ID48036,251,1.03488907497981,> 12 Months,Comprehensive,Active,Basic,2026-08-01 17:22:07.750552,Insurance Claims
252,ID29825,252,0.907827680001058,6-12 Months,Comprehensive,Active,Gold,2026-08-01 17:22:07.750552,Insurance Claims
253,ID52908,253,0.988394775510142,6-12 Months,Comprehensive,Active,Basic,2026-08-01 17:22:07.750552,Insurance Claims
254,ID87998,254,0.685288710207964,6-12 Months,Comprehensive,Active,Gold,2026-08-01 17:22:07.750552,Insurance Claims
255,ID87991,255,0.684336227902661,6-12 Months,Comprehensive,Active,Silver,2026-08-01 17:22:07.750552,Insurance Claims
256,ID52942,256,0.492963913018563,< 6 Months,Comprehensive,Active,Basic,2026-08-01 17:22:07.750552,Insurance Claims
257,ID53235,257,1.12767732717812,> 12 Months,Comprehensive,Active,Basic,2026-08-01 17:22:07.750552,Insurance Claims
258,ID16729,258,0.098118737815575,< 6 Months,Third Party,Active,Gold,2026-08-01 17:22:07.750552,Insurance Claims
259,ID47908,259,1.17492902945733,> 12 Months,Comprehensive,Active,Gold,2026-08-01 17:22:07.750552,Insurance Claims
260,ID47905,260,0.033189681754724,< 6 Months,Third Party,Active,Gold,2026-08-01 17:22:07.750552,Insurance Claims
261,ID19769,261,0.472765909245911,< 6 Months,Comprehensive,Active,Basic,2026-08-01 17:22:07.750552,Insurance Claims
262,ID87963,262,0.239336060684919,< 6 Months,Comprehensive,Active,Gold,2026-08-01 17:22:07.750552,Insurance Claims
263,ID19755,263,0.0709851855911,< 6 Months,Third Party,Active,Silver,2026-08-01 17:22:07.750552,Insurance Claims
264,ID53118,264,0.403332125481436,< 6 Months,Comprehensive,Active,Gold,2026-08-01 17:22:07.750552,Insurance Claims
265,ID53110,265,0.799744832787631,6-12 Months,Third Party,Active,Gold,2026-08-01 17:22:07.750552,Insurance Claims
266,ID16779,266,0.139936220532675,< 6 Months,Third Party,Active,Basic,2026-08-01 17:22:07.750552,Insurance Claims
267,ID53131,267,1.00533189021401,> 12 Months,Comprehensive,Active,Gold,2026-08-01 17:22:07.750552,Insurance Claims
268,ID53144,268,0.527948513963289,6-12 Months,Third Party,Active,Gold,2026-08-01 17:22:07.750552,Insurance Claims
269,ID97581,269,0.115119090419244,< 6 Months,Comprehensive,Expired,Silver,2026-08-01 17:22:07.750552,Insurance Claims
270,ID53104,270,1.04478613502768,> 12 Months,Third Party,Active,Gold,2026-08-01 17:22:07.750552,Insurance Claims
271,ID47970,271,0.283811405470453,< 6 Months,Third Party,Expired,Silver,2026-08-01 17:22:07.750552,Insurance Claims
272,ID19732,272,0.941296350980814,6-12 Months,Comprehensive,Active,Gold,2026-08-01 17:22:07.750552,Insurance Claims
273,ID47779,273,0.536748272016399,6-12 Months,Third Party,Active,Basic,2026-08-01 17:22:07.750552,Insurance Claims
274,ID19849,274,0.250551171193124,< 6 Months,Comprehensive,Active,Basic,2026-08-01 17:22:07.750552,Insurance Claims
275,ID47810,275,0.25304478639618,< 6 Months,Third Party,Active,Silver,2026-08-01 17:22:07.750552,Insurance Claims
276,ID53396,276,0.034088418505407,< 6 Months,Comprehensive,Active,Silver,2026-08-01 17:22:07.750552,Insurance Claims
277,ID53353,277,0.108082432399676,< 6 Months,Comprehensive,Active,Gold,2026-08-01 17:22:07.750552,Insurance Claims
278,ID16654,278,0.580694518260665,6-12 Months,Comprehensive,Active,Basic,2026-08-01 17:22:07.750552,Insurance Claims
279,ID53373,279,1.03146155896555,> 12 Months,Comprehensive,Active,Basic,2026-08-01 17:22:07.750552,Insurance Claims
280,ID53362,280,0.806143488867286,6-12 Months,Comprehensive,Expired,Silver,2026-08-01 17:22:07.750552,Insurance Claims
281,ID53384,281,0.463970794061438,< 6 Months,Third Party,Active,Basic,2026-08-01 17:22:07.750552,Insurance Claims
282,ID53341,282,0.906608581036144,6-12 Months,Third Party,Active,Gold,2026-08-01 17:22:07.750552,Insurance Claims
283,ID88951,283,1.08679239405945,> 12 Months,Third Party,Active,Silver,2026-08-01 17:22:07.750552,Insurance Claims
284,ID30392,284,0.399306109617979,< 6 Months,Comprehensive,Active,Gold,2026-08-01 17:22:07.750552,Insurance Claims
285,ID29818,285,0.12932605132148,< 6 Months,Third Party,Active,Silver,2026-08-01 17:22:07.750552,Insurance Claims
286,ID47855,286,0.035767548959871,< 6 Months,Comprehensive,Expired,Gold,2026-08-01 17:22:07.750552,Insurance Claims
287,ID87930,287,0.619137445405412,6-12 Months,Comprehensive,Active,Gold,2026-08-01 17:22:07.750552,Insurance Claims
288,ID16697,288,0.042938226886849,< 6 Months,Comprehensive,Active,Basic,2026-08-01 17:22:07.750552,Insurance Claims
289,ID47743,289,0.267882536034679,< 6 Months,Comprehensive,Active,Gold,2026-08-01 17:22:07.750552,Insurance Claims
290,ID53509,290,0.447149244408453,< 6 Months,Comprehensive,Expired,Silver,2026-08-01 17:22:07.750552,Insurance Claims
291,ID16557,291,0.266044773464912,< 6 Months,Third Party,Active,Gold,2026-08-01 17:22:07.750552,Insurance Claims
292,ID47750,292,0.008955888432918,< 6 Months,Comprehensive,Active,Gold,2026-08-01 17:22:07.750552,Insurance Claims
293,ID47769,293,0.096146500266529,< 6 Months,Comprehensive,Active,Silver,2026-08-01 17:22:07.750552,Insurance Claims
294,ID47757,294,0.501551266857294,6-12 Months,Comprehensive,Active,Silver,2026-08-01 17:22:07.750552,Insurance Claims
295,ID19859,295,0.662618421323138,6-12 Months,Comprehensive,Expired,Silver,2026-08-01 17:22:07.750552,Insurance Claims
296,ID53500,296,0.586885110103298,6-12 Months,Comprehensive,Active,Gold,2026-08-01 17:22:07.750552,Insurance Claims
297,ID87893,297,0.740567846036838,6-12 Months,Comprehensive,Active,Silver,2026-08-01 17:22:07.750552,Insurance Claims
298,ID53420,298,0.410259191529871,< 6 Months,Third Party,Active,Basic,2026-08-01 17:22:07.750552,Insurance Claims
299,ID53419,299,0.467651411413202,< 6 Months,Third Party,Active,Silver,2026-08-01 17:22:07.750552,Insurance Claims
300,ID87920,300,0.040845298696294,< 6 Months,Third Party,Active,Basic,2026-08-01 17:22:07.750552,Insurance Claims
301,ID00356,301,0.585392315859676,6-12 Months,Third Party,Active,Basic,2026-08-01 17:22:07.750552,Insurance Claims
302,ID16629,302,0.852117670820999,6-12 Months,Comprehensive,Active,Silver,2026-08-01 17:22:07.750552,Insurance Claims
303,ID47783,303,0.096823090547673,< 6 Months,Third Party,Active,Silver,2026-08-01 17:22:07.750552,Insurance Claims
304,ID47781,304,1.05515542902163,> 12 Months,Third Party,Active,Silver,2026-08-01 17:22:07.750552,Insurance Claims
305,ID94566,305,0.238585137463653,< 6 Months,Third Party,Active,Basic,2026-08-01 17:22:07.750552,Insurance Claims
306,ID16434,306,0.09577856162564,< 6 Months,Third Party,Active,Silver,2026-08-01 17:22:07.750552,Insurance Claims
307,ID16425,307,0.209125788054535,< 6 Months,Third Party,Active,Silver,2026-08-01 17:22:07.750552,Insurance Claims
308,ID16407,308,1.08204258510602,> 12 Months,Comprehensive,Active,Silver,2026-08-01 17:22:07.750552,Insurance Claims
309,ID53752,309,0.572581438464673,6-12 Months,Comprehensive,Active,Gold,2026-08-01 17:22:07.750552,Insurance Claims
310,ID16458,310,0.498369685913773,< 6 Months,Third Party,Active,Basic,2026-08-01 17:22:07.750552,Insurance Claims
311,ID47635,311,0.681953435073864,6-12 Months,Third Party,Active,Basic,2026-08-01 17:22:07.750552,Insurance Claims
312,ID16485,312,0.158167809320989,< 6 Months,Comprehensive,Active,Silver,2026-08-01 17:22:07.750552,Insurance Claims
313,ID16484,313,1.08186904145096,> 12 Months,Comprehensive,Active,Basic,2026-08-01 17:22:07.750552,Insurance Claims
314,ID93966,314,0.091567689665928,< 6 Months,Third Party,Active,Gold,2026-08-01 17:22:07.750552,Insurance Claims
315,ID16514,315,0.941795830406508,6-12 Months,Comprehensive,Active,Basic,2026-08-01 17:22:07.750552,Insurance Claims
316,ID53631,316,1.05928630392406,> 12 Months,Comprehensive,Active,Gold,2026-08-01 17:22:07.750552,Insurance Claims
317,ID53625,317,0.024191351996592,< 6 Months,Third Party,Active,Silver,2026-08-01 17:22:07.750552,Insurance Claims
318,ID16517,318,1.20386147409445,> 12 Months,Third Party,Expired,Gold,2026-08-01 17:22:07.750552,Insurance Claims
319,ID19906,319,0.526200003330798,6-12 Months,Comprehensive,Cancelled,Silver,2026-08-01 17:22:07.750552,Insurance Claims
320,ID53540,320,0.311893589822643,< 6 Months,Comprehensive,Active,Gold,2026-08-01 17:22:07.750552,Insurance Claims
321,ID47479,321,0.215892442058786,< 6 Months,Third Party,Active,Basic,2026-08-01 17:22:07.750552,Insurance Claims
322,ID47503,322,0.083789077952171,< 6 Months,Comprehensive,Active,Gold,2026-08-01 17:22:07.750552,Insurance Claims
323,ID16315,323,0.875134980547877,6-12 Months,Comprehensive,Active,Basic,2026-08-01 17:22:07.750552,Insurance Claims
324,ID53947,324,1.24042916454194,> 12 Months,Third Party,Active,Silver,2026-08-01 17:22:07.750552,Insurance Claims
325,ID89000,325,0.379893332714349,< 6 Months,Third Party,Active,Basic,2026-08-01 17:22:07.750552,Insurance Claims
326,ID53864,326,1.22733658731322,> 12 Months,Comprehensive,Active,Silver,2026-08-01 17:22:07.750552,Insurance Claims
327,ID53856,327,0.081516875216197,< 6 Months,Comprehensive,Active,Basic,2026-08-01 17:22:07.750552,Insurance Claims
328,ID53803,328,0.080183973590931,< 6 Months,Third Party,Active,Gold,2026-08-01 17:22:07.750552,Insurance Claims
329,ID82015,329,0.551281447902771,6-12 Months,Comprehensive,Active,Gold,2026-08-01 17:22:07.750552,Insurance Claims
330,ID00398,330,1.06873228900406,> 12 Months,Third Party,Active,Silver,2026-08-01 17:22:07.750552,Insurance Claims
331,ID00393,331,0.484808508158229,< 6 Months,Comprehensive,Active,Gold,2026-08-01 17:22:07.750552,Insurance Claims
332,ID97561,332,0.083888564156361,< 6 Months,Comprehensive,Cancelled,Gold,2026-08-01 17:22:07.750552,Insurance Claims
333,ID53786,333,0.611221744125054,6-12 Months,Third Party,Active,Basic,2026-08-01 17:22:07.750552,Insurance Claims
334,ID53783,334,0.749494085804824,6-12 Months,Comprehensive,Active,Basic,2026-08-01 17:22:07.750552,Insurance Claims
335,ID89005,335,1.12533739047512,> 12 Months,Comprehensive,Active,Gold,2026-08-01 17:22:07.750552,Insurance Claims
336,ID19988,336,0.30074284902135,< 6 Months,Comprehensive,Active,Silver,2026-08-01 17:22:07.750552,Insurance Claims
337,ID47306,337,0.560569875263675,6-12 Months,Comprehensive,Active,Silver,2026-08-01 17:22:07.750552,Insurance Claims
338,ID93930,338,0.438913917531904,< 6 Months,Comprehensive,Active,Silver,2026-08-01 17:22:07.750552,Insurance Claims
339,ID54172,339,0.899779393382587,6-12 Months,Third Party,Active,Basic,2026-08-01 17:22:07.750552,Insurance Claims
340,ID54188,340,0.596579284060087,6-12 Months,Comprehensive,Active,Silver,2026-08-01 17:22:07.750552,Insurance Claims
341,ID94623,341,0.247975280076918,< 6 Months,Comprehensive,Active,Silver,2026-08-01 17:22:07.750552,Insurance Claims
342,ID47407,342,0.211080806057229,< 6 Months,Comprehensive,Active,Silver,2026-08-01 17:22:07.750552,Insurance Claims
343,ID47430,343,0.306193913762214,< 6 Months,Comprehensive,Active,Basic,2026-08-01 17:22:07.750552,Insurance Claims
344,ID54089,344,0.040964361897976,< 6 Months,Third Party,Active,Silver,2026-08-01 17:22:07.750552,Insurance Claims
345,ID30431,345,0.526852830072197,6-12 Months,Third Party,Active,Silver,2026-08-01 17:22:07.750552,Insurance Claims
346,ID29793,346,0.593223099379091,6-12 Months,Comprehensive,Active,Basic,2026-08-01 17:22:07.750552,Insurance Claims
347,ID29790,347,0.363717843646141,< 6 Months,Comprehensive,Active,Basic,2026-08-01 17:22:07.750552,Insurance Claims
348,ID16264,348,0.577806085642498,6-12 Months,Third Party,Active,Silver,2026-08-01 17:22:07.750552,Insurance Claims
349,ID47453,349,0.119274119796241,< 6 Months,Comprehensive,Active,Gold,2026-08-01 17:22:07.750552,Insurance Claims
350,ID47443,350,0.50856085080294,6-12 Months,Comprehensive,Active,Silver,2026-08-01 17:22:07.750552,Insurance Claims
351,ID47468,351,1.08356523367596,> 12 Months,Third Party,Active,Silver,2026-08-01 17:22:07.750552,Insurance Claims
352,ID54027,352,0.287455273715509,< 6 Months,Third Party,Active,Gold,2026-08-01 17:22:07.750552,Insurance Claims
353,ID47259,353,0.032781141308134,< 6 Months,Comprehensive,Active,Silver,2026-08-01 17:22:07.750552,Insurance Claims
354,ID47251,354,0.289486484621992,< 6 Months,Comprehensive,Active,Silver,2026-08-01 17:22:07.750552,Insurance Claims
355,ID87746,355,1.07356887827391,> 12 Months,Comprehensive,Active,Basic,2026-08-01 17:22:07.750552,Insurance Claims
356,ID54308,356,0.060532186007663,< 6 Months,Comprehensive,Active,Basic,2026-08-01 17:22:07.750552,Insurance Claims
357,ID47267,357,0.221419808117605,< 6 Months,Comprehensive,Active,Silver,2026-08-01 17:22:07.750552,Insurance Claims
358,ID20154,358,0.41038923721936,< 6 Months,Comprehensive,Active,Silver,2026-08-01 17:22:07.750552,Insurance Claims
359,ID20140,359,0.133514887617035,< 6 Months,Comprehensive,Active,Gold,2026-08-01 17:22:07.750552,Insurance Claims
360,ID93932,360,0.256293229549988,< 6 Months,Comprehensive,Active,Gold,2026-08-01 17:22:07.750552,Insurance Claims
361,ID81919,361,0.09946520683047,< 6 Months,Comprehensive,Expired,Silver,2026-08-01 17:22:07.750552,Insurance Claims
362,ID82796,362,0.465751291904056,< 6 Months,Comprehensive,Active,Basic,2026-08-01 17:22:07.750552,Insurance Claims
363,ID00434,363,0.096807686293881,< 6 Months,Third Party,Active,Silver,2026-08-01 17:22:07.750552,Insurance Claims
364,ID00424,364,0.740810750925825,6-12 Months,Comprehensive,Active,Basic,2026-08-01 17:22:07.750552,Insurance Claims
365,ID20120,365,1.24609841336523,> 12 Months,Comprehensive,Active,Silver,2026-08-01 17:22:07.750552,Insurance Claims
366,ID54265,366,0.211031065101607,< 6 Months,Third Party,Active,Silver,2026-08-01 17:22:07.750552,Insurance Claims
367,ID16152,367,0.539621051696647,6-12 Months,Comprehensive,Active,Gold,2026-08-01 17:22:07.750552,Insurance Claims
368,ID16198,368,0.568274243774925,6-12 Months,Third Party,Active,Basic,2026-08-01 17:22:07.750552,Insurance Claims
369,ID89079,369,0.088383509102132,< 6 Months,Comprehensive,Expired,Silver,2026-08-01 17:22:07.750552,Insurance Claims
370,ID20242,370,0.607398460216423,6-12 Months,Comprehensive,Active,Basic,2026-08-01 17:22:07.750552,Insurance Claims
371,ID89089,371,0.59423167422344,6-12 Months,Comprehensive,Active,Silver,2026-08-01 17:22:07.750552,Insurance Claims
372,ID16010,372,1.15171795064169,> 12 Months,Comprehensive,Active,Basic,2026-08-01 17:22:07.750552,Insurance Claims
373,ID16043,373,0.184695151050866,< 6 Months,Comprehensive,Active,Gold,2026-08-01 17:22:07.750552,Insurance Claims
374,ID87714,374,0.40451292914081,< 6 Months,Comprehensive,Active,Silver,2026-08-01 17:22:07.750552,Insurance Claims
375,ID87711,375,1.14177290515885,> 12 Months,Comprehensive,Active,Gold,2026-08-01 17:22:07.750552,Insurance Claims
376,ID47206,376,0.096249131268926,< 6 Months,Comprehensive,Active,Basic,2026-08-01 17:22:07.750552,Insurance Claims
377,ID47204,377,0.087032847494768,< 6 Months,Comprehensive,Active,Basic,2026-08-01 17:22:07.750552,Insurance Claims
378,ID47226,378,0.265466239080044,< 6 Months,Comprehensive,Active,Gold,2026-08-01 17:22:07.750552,Insurance Claims
379,ID47225,379,0.036084839976504,< 6 Months,Comprehensive,Active,Gold,2026-08-01 17:22:07.750552,Insurance Claims
380,ID54394,380,0.289987598836877,< 6 Months,Comprehensive,Expired,Basic,2026-08-01 17:22:07.750552,Insurance Claims
381,ID16083,381,0.105529110769585,< 6 Months,Third Party,Active,Silver,2026-08-01 17:22:07.750552,Insurance Claims
382,ID81903,382,0.623952522522598,6-12 Months,Third Party,Active,Silver,2026-08-01 17:22:07.750552,Insurance Claims
383,ID16109,383,1.14656985430725,> 12 Months,Comprehensive,Active,Basic,2026-08-01 17:22:07.750552,Insurance Claims
384,ID47262,384,0.043426529639864,< 6 Months,Comprehensive,Active,Basic,2026-08-01 17:22:07.750552,Insurance Claims
385,ID54760,385,0.410499918538283,< 6 Months,Comprehensive,Active,Gold,2026-08-01 17:22:07.750552,Insurance Claims
386,ID20350,386,0.622154899983982,6-12 Months,Third Party,Active,Silver,2026-08-01 17:22:07.750552,Insurance Claims
387,ID54776,387,0.391591714424977,< 6 Months,Comprehensive,Active,Basic,2026-08-01 17:22:07.750552,Insurance Claims
388,ID46954,388,0.570605768542986,6-12 Months,Third Party,Active,Gold,2026-08-01 17:22:07.750552,Insurance Claims
389,ID46983,389,0.480608026363834,< 6 Months,Comprehensive,Active,Basic,2026-08-01 17:22:07.750552,Insurance Claims
390,ID93907,390,0.761246404580146,6-12 Months,Third Party,Active,Basic,2026-08-01 17:22:07.750552,Insurance Claims
