customer_sk,gender,customer_age,has_driving_license,previously_insured,region,age_band
738,Male,29,1,1,8.0,26-35
739,Male,43,1,0,28.0,36-45
740,Male,70,1,1,28.0,60+
741,Male,50,1,0,8.0,46-60
742,Male,29,1,1,18.0,26-35
743,Male,23,1,1,28.0,18-25
744,Male,20,1,1,39.0,18-25
745,Male,29,1,1,4.0,26-35
746,Female,68,1,1,47.0,60+
747,Male,25,1,0,27.0,18-25
748,Male,48,1,0,28.0,46-60
749,Male,46,1,0,28.0,46-60
750,Male,44,1,1,28.0,36-45
751,Male,49,1,0,30.0,46-60
752,Male,53,1,1,30.0,46-60
753,Male,24,1,0,7.0,18-25
754,Male,61,1,0,3.0,60+
755,Female,33,1,0,28.0,26-35
756,Female,49,1,0,8.0,46-60
757,Female,53,1,0,33.0,46-60
758,Male,46,1,1,36.0,46-60
759,Female,44,1,0,28.0,36-45
760,Male,25,1,1,32.0,18-25
761,Male,26,1,0,15.0,26-35
762,Female,40,1,0,28.0,36-45
763,Female,48,1,0,3.0,46-60
764,Female,35,1,0,28.0,26-35
765,Male,59,1,0,28.0,46-60
766,Female,23,1,1,33.0,18-25
767,Female,69,1,0,18.0,60+
768,Female,72,1,1,28.0,60+
769,Female,44,1,0,41.0,36-45
770,Male,30,1,1,8.0,26-35
771,Female,31,1,1,28.0,26-35
772,Male,48,1,1,8.0,46-60
773,Female,33,1,1,18.0,26-35
774,Female,21,1,1,3.0,18-25
775,Male,58,1,0,28.0,46-60
776,Male,52,1,0,3.0,46-60
777,Male,44,1,0,35.0,36-45
778,Male,20,1,0,13.0,18-25
779,Male,23,1,0,28.0,18-25
780,Female,24,1,0,37.0,18-25
781,Male,45,1,1,28.0,36-45
782,Male,77,1,1,28.0,60+
783,Female,23,1,1,30.0,18-25
784,Male,24,1,1,8.0,18-25
785,Female,37,1,0,33.0,36-45
786,Male,40,1,0,8.0,36-45
787,Male,65,1,0,48.0,60+
788,Female,54,1,1,41.0,46-60
789,Male,33,1,0,28.0,26-35
790,Male,40,1,0,28.0,36-45
791,Male,20,1,1,8.0,18-25
792,Female,20,1,1,2.0,18-25
793,Male,24,1,0,8.0,18-25
794,Male,52,1,0,3.0,46-60
795,Male,71,1,0,16.0,60+
796,Female,23,1,0,43.0,18-25
797,Male,26,1,1,27.0,26-35
798,Female,27,1,1,25.0,26-35
799,Female,23,1,1,8.0,18-25
800,Male,45,1,1,28.0,36-45
801,Male,26,1,1,14.0,26-35
802,Male,23,1,1,28.0,18-25
803,Female,29,1,1,15.0,26-35
804,Female,45,1,1,28.0,36-45
805,Female,26,1,1,28.0,26-35
806,Male,38,1,0,48.0,36-45
807,Female,67,1,0,29.0,60+
808,Female,21,1,1,36.0,18-25
809,Female,24,1,1,3.0,18-25
810,Female,24,1,1,8.0,18-25
811,Male,22,1,1,2.0,18-25
812,Female,25,1,0,37.0,18-25
813,Female,54,1,1,50.0,46-60
814,Male,62,1,0,28.0,60+
815,Female,26,1,1,28.0,26-35
816,Female,22,1,1,33.0,18-25
817,Female,36,1,1,28.0,36-45
818,Female,59,1,0,8.0,46-60
819,Female,23,1,1,39.0,18-25
820,Female,67,1,0,41.0,60+
821,Female,41,1,0,38.0,36-45
822,Male,25,1,1,11.0,18-25
823,Female,46,1,0,28.0,46-60
824,Female,23,1,0,14.0,18-25
825,Female,26,1,1,9.0,26-35
826,Female,37,1,0,35.0,36-45
827,Male,66,1,1,50.0,60+
828,Female,33,1,0,13.0,26-35
829,Female,25,1,1,28.0,18-25
830,Male,23,1,1,29.0,18-25
831,Male,56,1,1,28.0,46-60
832,Female,41,1,0,35.0,36-45
833,Male,20,1,0,30.0,18-25
834,Male,25,1,0,37.0,18-25
835,Male,66,1,0,41.0,60+
836,Female,25,1,1,18.0,18-25
837,Female,29,1,1,33.0,26-35
838,Male,25,1,1,8.0,18-25
839,Male,52,1,0,8.0,46-60
840,Male,77,1,0,28.0,60+
841,Male,21,1,0,8.0,18-25
842,Female,24,1,1,17.0,18-25
843,Female,24,1,0,37.0,18-25
844,Male,39,1,1,28.0,36-45
845,Male,44,1,0,17.0,36-45
846,Female,44,1,0,28.0,36-45
847,Male,43,1,0,39.0,36-45
848,Male,49,1,1,46.0,46-60
849,Female,24,1,1,41.0,18-25
850,Male,53,1,1,8.0,46-60
851,Female,67,1,0,50.0,60+
852,Male,54,1,0,8.0,46-60
853,Female,44,1,0,41.0,36-45
854,Male,57,1,0,28.0,46-60
855,Female,30,1,1,28.0,26-35
856,Female,28,1,0,4.0,26-35
857,Female,22,1,0,15.0,18-25
858,Male,36,1,0,8.0,36-45
859,Male,23,1,0,36.0,18-25
860,Male,62,1,0,8.0,60+
861,Male,42,1,0,28.0,36-45
862,Male,29,1,0,41.0,26-35
863,Male,44,1,0,50.0,36-45
864,Male,55,1,0,46.0,46-60
865,Female,49,1,0,41.0,46-60
866,Male,60,1,0,28.0,46-60
867,Male,21,1,1,46.0,18-25
868,Male,31,1,1,28.0,26-35
869,Female,42,1,0,3.0,36-45
870,Female,37,1,1,28.0,36-45
871,Female,40,1,1,30.0,36-45
872,Male,29,1,0,50.0,26-35
873,Male,34,1,1,41.0,26-35
874,Female,65,1,1,30.0,60+
875,Male,73,1,0,48.0,60+
876,Female,22,1,1,32.0,18-25
877,Male,50,1,1,28.0,46-60
878,Male,30,1,1,28.0,26-35
879,Female,52,1,0,11.0,46-60
880,Male,63,1,1,28.0,60+
881,Female,47,1,1,28.0,46-60
882,Male,34,1,0,45.0,26-35
883,Male,54,1,0,9.0,46-60
884,Male,83,1,1,41.0,60+
885,Male,72,1,0,28.0,60+
886,Female,25,1,0,34.0,18-25
887,Male,57,1,0,28.0,46-60
888,Male,54,1,0,28.0,46-60
889,Male,24,1,1,41.0,18-25
890,Female,25,1,1,22.0,18-25
891,Female,77,1,0,3.0,60+
892,Female,24,1,1,8.0,18-25
893,Male,45,1,1,3.0,36-45
894,Male,26,1,1,14.0,26-35
895,Female,29,1,0,41.0,26-35
896,Male,47,1,0,41.0,46-60
897,Female,28,1,1,18.0,26-35
898,Male,41,1,0,45.0,36-45
899,Male,24,1,0,28.0,18-25
900,Male,24,1,1,6.0,18-25
901,Female,28,1,1,2.0,26-35
902,Male,24,1,0,36.0,18-25
903,Male,49,1,0,45.0,46-60
904,Female,51,1,0,50.0,46-60
905,Female,69,1,0,28.0,60+
906,Female,22,1,1,36.0,18-25
907,Male,44,1,0,28.0,36-45
908,Male,35,1,0,27.0,26-35
909,Male,30,1,1,38.0,26-35
910,Female,36,1,0,33.0,36-45
911,Female,21,1,0,28.0,18-25
912,Male,72,1,0,28.0,60+
913,Male,22,1,1,46.0,18-25
914,Female,25,1,1,35.0,18-25
915,Male,49,1,0,7.0,46-60
916,Female,31,1,1,29.0,26-35
917,Male,24,1,0,15.0,18-25
918,Female,47,1,0,8.0,46-60
919,Male,32,1,0,28.0,26-35
920,Male,42,1,1,8.0,36-45
921,Female,70,1,1,6.0,60+
922,Male,59,1,1,26.0,46-60
923,Male,24,1,1,8.0,18-25
924,Male,25,1,1,15.0,18-25
925,Male,37,1,0,18.0,36-45
926,Male,22,1,1,28.0,18-25
927,Female,26,1,1,14.0,26-35
928,Female,81,1,1,28.0,60+
929,Female,64,1,0,28.0,60+
930,Female,31,1,0,12.0,26-35
931,Female,51,1,0,28.0,46-60
932,Female,25,1,0,47.0,18-25
933,Male,25,1,1,28.0,18-25
934,Female,22,1,1,41.0,18-25
935,Female,42,1,0,15.0,36-45
936,Female,23,1,1,36.0,18-25
937,Female,66,1,0,28.0,60+
938,Male,64,1,0,25.0,60+
939,Female,43,1,1,16.0,36-45
940,Male,25,1,0,2.0,18-25
941,Male,50,1,0,28.0,46-60
942,Male,35,1,1,8.0,26-35
943,Female,42,1,0,28.0,36-45
944,Female,25,1,0,36.0,18-25
945,Female,22,1,0,7.0,18-25
946,Female,42,1,1,28.0,36-45
947,Male,22,1,1,15.0,18-25
948,Female,22,1,0,37.0,18-25
949,Male,20,1,0,36.0,18-25
950,Female,46,1,0,26.0,46-60
951,Female,22,1,1,45.0,18-25
952,Female,22,1,1,26.0,18-25
953,Male,45,1,0,46.0,36-45
954,Female,23,1,0,28.0,18-25
955,Male,57,1,0,39.0,46-60
956,Male,20,1,1,11.0,18-25
957,Male,50,1,0,15.0,46-60
958,Female,28,1,0,30.0,26-35
959,Male,36,1,0,29.0,36-45
960,Female,21,1,0,45.0,18-25
961,Female,20,1,1,30.0,18-25
962,Male,23,1,1,41.0,18-25
963,Female,22,1,1,46.0,18-25
964,Male,33,1,1,15.0,26-35
965,Male,35,1,0,46.0,26-35
966,Female,25,1,1,8.0,18-25
967,Female,27,1,0,8.0,26-35
968,Male,47,1,0,3.0,46-60
969,Female,25,1,1,12.0,18-25
970,Male,33,1,0,36.0,26-35
971,Male,34,1,0,28.0,26-35
972,Male,52,1,0,28.0,46-60
973,Male,32,1,1,8.0,26-35
974,Male,40,1,0,8.0,36-45
975,Male,57,1,0,46.0,46-60
976,Female,23,1,0,46.0,18-25
977,Male,33,1,1,10.0,26-35
978,Female,67,1,0,28.0,60+
979,Female,33,1,0,46.0,26-35
980,Male,48,1,0,27.0,46-60
981,Male,35,1,0,32.0,26-35
982,Male,38,1,0,36.0,36-45
983,Male,24,1,1,17.0,18-25
984,Female,23,1,0,47.0,18-25
985,Male,23,1,0,16.0,18-25
986,Female,25,1,1,46.0,18-25
987,Female,23,1,1,16.0,18-25
988,Male,23,1,1,47.0,18-25
989,Male,48,1,0,3.0,46-60
990,Female,51,1,1,28.0,46-60
991,Female,43,1,0,3.0,36-45
992,Male,66,1,1,3.0,60+
993,Female,25,1,1,3.0,18-25
994,Female,27,1,1,10.0,26-35
995,Female,58,1,0,28.0,46-60
996,Female,25,1,1,35.0,18-25
997,Male,31,1,1,28.0,26-35
998,Male,31,1,0,41.0,26-35
999,Female,43,1,0,28.0,36-45
1000,Female,21,1,1,46.0,18-25
1001,Male,49,1,0,18.0,46-60
1002,Female,26,1,1,28.0,26-35
1003,Female,26,1,1,28.0,26-35
1004,Female,25,1,1,41.0,18-25
1005,Male,49,1,0,5.0,46-60
1006,Female,23,1,0,41.0,18-25
1007,Male,54,1,0,48.0,46-60
1008,Male,23,1,0,28.0,18-25
1009,Female,54,1,0,28.0,46-60
1010,Female,42,1,1,33.0,36-45
1011,Male,53,1,0,28.0,46-60
1012,Female,24,1,1,8.0,18-25
1013,Female,47,1,0,20.0,46-60
1014,Female,67,1,1,28.0,60+
1015,Male,27,1,1,50.0,26-35
1016,Male,49,1,0,3.0,46-60
1017,Female,24,1,1,11.0,18-25
1018,Male,32,1,1,41.0,26-35
1019,Female,39,1,0,8.0,36-45
1020,Female,45,1,0,28.0,36-45
1021,Female,34,1,1,28.0,26-35
1022,Female,61,1,0,28.0,60+
1023,Male,45,1,1,50.0,36-45
1024,Female,71,1,1,28.0,60+
1025,Female,22,1,0,28.0,18-25
1026,Female,25,1,1,33.0,18-25
1027,Male,45,1,0,46.0,36-45
1028,Male,30,1,0,3.0,26-35
1029,Female,27,1,1,15.0,26-35
1030,Female,62,1,0,28.0,60+
1031,Male,47,1,0,28.0,46-60
1032,Male,38,1,0,28.0,36-45
1033,Male,53,1,0,28.0,46-60
1034,Female,22,1,1,28.0,18-25
1035,Male,45,1,0,29.0,36-45
1036,Male,21,1,1,37.0,18-25
1037,Female,21,1,0,41.0,18-25
1038,Female,28,1,1,28.0,26-35
1039,Male,41,1,0,50.0,36-45
1040,Female,22,1,0,8.0,18-25
1041,Male,41,1,0,15.0,36-45
1042,Male,38,1,0,22.0,36-45
1043,Female,26,1,1,21.0,26-35
1044,Male,28,1,0,9.0,26-35
1045,Female,65,1,1,28.0,60+
1046,Male,39,1,1,30.0,36-45
1047,Male,27,1,1,45.0,26-35
1048,Female,50,1,0,11.0,46-60
1049,Male,47,1,1,28.0,46-60
1050,Male,65,1,0,41.0,60+
1051,Male,24,1,1,7.0,18-25
1052,Female,48,1,0,18.0,46-60
1053,Female,53,1,1,28.0,46-60
1054,Male,53,1,0,3.0,46-60
1055,Female,42,1,1,35.0,36-45
1056,Female,23,1,1,18.0,18-25
1057,Female,31,1,0,28.0,26-35
1058,Male,50,1,0,47.0,46-60
1059,Male,40,1,1,20.0,36-45
1060,Male,30,1,0,41.0,26-35
1061,Male,21,1,1,30.0,18-25
1062,Male,71,0,0,3.0,60+
1063,Female,24,1,1,25.0,18-25
1064,Male,72,1,0,9.0,60+
1065,Female,24,1,1,50.0,18-25
1066,Male,46,1,0,7.0,46-60
1067,Male,65,1,1,8.0,60+
1068,Male,54,1,1,7.0,46-60
1069,Female,21,1,0,28.0,18-25
1070,Male,59,1,0,3.0,46-60
1071,Male,24,1,0,49.0,18-25
1072,Female,22,1,0,8.0,18-25
1073,Male,44,1,0,28.0,36-45
1074,Male,50,1,1,48.0,46-60
1075,Female,21,1,1,28.0,18-25
1076,Female,34,1,0,8.0,26-35
1077,Female,69,1,0,28.0,60+
1078,Female,21,1,0,30.0,18-25
1079,Male,25,1,0,28.0,18-25
1080,Male,71,1,0,28.0,60+
1081,Male,23,1,1,50.0,18-25
1082,Male,74,1,0,30.0,60+
1083,Male,43,1,0,28.0,36-45
1084,Female,31,1,1,5.0,26-35
1085,Female,47,1,0,12.0,46-60
1086,Male,25,1,1,10.0,18-25
1087,Female,27,1,1,12.0,26-35
1088,Female,33,1,1,33.0,26-35
1089,Female,68,1,1,47.0,60+
1090,Female,41,1,0,35.0,36-45
1091,Male,62,1,0,8.0,60+
1092,Female,22,1,1,41.0,18-25
1093,Female,32,1,1,46.0,26-35
1094,Male,43,1,0,31.0,36-45
1095,Female,24,1,1,50.0,18-25
1096,Male,77,1,0,7.0,60+
1097,Male,61,1,1,49.0,60+
1098,Male,43,1,0,28.0,36-45
1099,Female,45,1,0,28.0,36-45
1100,Male,27,1,1,35.0,26-35
1101,Female,42,1,0,21.0,36-45
1102,Female,61,1,0,11.0,60+
1103,Female,27,1,1,28.0,26-35
1104,Male,23,1,1,46.0,18-25
1105,Female,47,1,0,28.0,46-60
1106,Female,33,1,1,28.0,26-35
1107,Female,77,1,0,28.0,60+
1108,Male,33,1,1,41.0,26-35
1109,Female,25,1,1,25.0,18-25
1110,Male,56,1,1,28.0,46-60
1111,Male,26,1,1,30.0,26-35
1112,Male,24,1,1,36.0,18-25
1113,Male,21,1,0,8.0,18-25
1114,Male,38,1,0,28.0,36-45
1115,Male,22,1,0,8.0,18-25
1116,Male,50,1,1,8.0,46-60
1117,Female,61,1,1,28.0,60+
1118,Female,23,1,0,27.0,18-25
1119,Male,23,1,0,28.0,18-25
1120,Male,32,1,1,41.0,26-35
1121,Male,26,1,1,36.0,26-35
1122,Female,26,1,1,51.0,26-35
1123,Female,24,1,0,32.0,18-25
1124,Male,70,1,0,8.0,60+
1125,Female,26,1,1,6.0,26-35
1126,Male,52,1,0,22.0,46-60
1127,Male,33,1,0,24.0,26-35
1128,Female,27,1,1,8.0,26-35
1129,Female,23,1,1,8.0,18-25
1130,Female,64,1,0,28.0,60+
1131,Male,48,1,0,28.0,46-60
1132,Female,41,1,0,8.0,36-45
1133,Male,52,1,1,50.0,46-60
1134,Female,25,1,0,28.0,18-25
1135,Female,61,1,0,8.0,60+
1136,Male,22,1,1,8.0,18-25
1137,Male,68,1,0,11.0,60+
1138,Female,23,1,1,6.0,18-25
1139,Female,38,1,1,24.0,36-45
1140,Female,27,1,1,29.0,26-35
1141,Female,43,1,1,28.0,36-45
1142,Female,36,1,0,8.0,36-45
1143,Male,23,1,1,11.0,18-25
1144,Female,45,1,0,48.0,36-45
1145,Male,43,1,0,28.0,36-45
1146,Male,42,1,0,28.0,36-45
1147,Male,23,1,0,39.0,18-25
1148,Female,40,1,1,7.0,36-45
1149,Male,55,1,0,41.0,46-60
1150,Male,45,1,1,28.0,36-45
1151,Female,48,1,1,28.0,46-60
1152,Female,37,1,0,47.0,36-45
1153,Male,54,1,0,28.0,46-60
1154,Male,36,1,0,39.0,36-45
1155,Female,46,1,0,28.0,46-60
1156,Female,21,1,0,17.0,18-25
1157,Male,45,1,0,7.0,36-45
1158,Female,68,1,0,24.0,60+
1159,Female,47,1,0,31.0,46-60
1160,Male,22,1,1,12.0,18-25
1161,Male,24,1,0,36.0,18-25
1162,Female,21,1,0,12.0,18-25
1163,Male,50,1,0,28.0,46-60
1164,Male,28,1,1,27.0,26-35
1165,Male,40,1,1,28.0,36-45
1166,Male,36,1,0,18.0,36-45
1167,Male,24,1,0,34.0,18-25
1168,Male,33,1,0,28.0,26-35
1169,Female,58,1,0,28.0,46-60
1170,Female,21,1,1,46.0,18-25
1171,Male,45,1,0,20.0,36-45
1172,Male,42,1,0,28.0,36-45
1173,Male,68,1,1,2.0,60+
1174,Female,27,1,1,41.0,26-35
1175,Male,24,1,0,13.0,18-25
1176,Male,36,1,0,28.0,36-45
1177,Male,59,1,0,26.0,46-60
1178,Female,21,1,1,30.0,18-25
1179,Female,66,1,1,46.0,60+
1180,Male,75,1,1,28.0,60+
1181,Female,67,1,0,37.0,60+
1182,Female,24,1,1,30.0,18-25
1183,Female,53,1,0,8.0,46-60
1184,Female,31,1,0,28.0,26-35
1185,Female,24,1,0,15.0,18-25
1186,Male,27,1,0,8.0,26-35
1187,Male,59,1,1,28.0,46-60
1188,Male,28,1,1,11.0,26-35
1189,Female,39,1,0,28.0,36-45
1190,Male,42,1,0,36.0,36-45
1191,Female,22,1,1,8.0,18-25
1192,Male,21,1,0,37.0,18-25
1193,Male,39,1,1,19.0,36-45
1194,Male,56,1,0,8.0,46-60
1195,Male,46,1,0,28.0,46-60
1196,Female,23,1,1,32.0,18-25
1197,Male,28,1,0,11.0,26-35
1198,Female,26,1,0,37.0,26-35
1199,Female,22,1,0,37.0,18-25
1200,Male,41,1,0,28.0,36-45
1201,Male,23,1,1,8.0,18-25
1202,Female,59,1,0,28.0,46-60
1203,Male,26,1,1,8.0,26-35
1204,Female,25,1,1,8.0,18-25
1205,Male,23,1,1,50.0,18-25
1206,Female,26,1,1,17.0,26-35
1207,Male,29,1,1,41.0,26-35
1208,Female,21,1,1,41.0,18-25
1209,Male,21,1,1,28.0,18-25
1210,Female,26,1,1,21.0,26-35
1211,Male,42,1,1,28.0,36-45
1212,Male,49,1,1,28.0,46-60
1213,Female,56,1,0,28.0,46-60
1214,Male,65,1,1,28.0,60+
1215,Female,27,1,1,3.0,26-35
1216,Male,50,1,0,17.0,46-60
1217,Female,21,1,0,4.0,18-25
1218,Male,40,1,1,41.0,36-45
1219,Male,59,1,0,46.0,46-60
1220,Male,51,1,0,15.0,46-60
1221,Female,22,1,1,15.0,18-25
1222,Male,23,1,0,50.0,18-25
1223,Female,24,1,1,15.0,18-25
1224,Female,62,1,0,28.0,60+
1225,Male,24,1,0,28.0,18-25
1226,Female,20,1,0,2.0,18-25
1227,Female,25,1,0,37.0,18-25
1228,Male,49,1,1,28.0,46-60
1229,Male,47,1,1,35.0,46-60
1230,Female,58,1,0,28.0,46-60
1231,Male,27,1,1,15.0,26-35
1232,Female,23,1,1,6.0,18-25
1233,Female,20,1,0,47.0,18-25
1234,Male,32,1,0,17.0,26-35
1235,Male,66,1,0,28.0,60+
1236,Male,27,1,0,46.0,26-35
1237,Male,61,1,0,46.0,60+
1238,Male,47,1,0,8.0,46-60
1239,Male,47,1,0,30.0,46-60
1240,Female,24,1,1,36.0,18-25
1241,Female,20,1,0,15.0,18-25
1242,Female,57,1,0,40.0,46-60
1243,Male,26,1,1,28.0,26-35
1244,Male,26,1,1,28.0,26-35
1245,Female,78,1,1,28.0,60+
1246,Female,56,1,0,28.0,46-60
1247,Female,25,1,0,8.0,18-25
1248,Male,28,1,0,46.0,26-35
1249,Male,35,1,0,28.0,26-35
1250,Male,32,1,1,6.0,26-35
1251,Female,45,1,1,6.0,36-45
1252,Male,36,1,0,28.0,36-45
1253,Male,22,1,0,2.0,18-25
1254,Male,40,1,0,28.0,36-45
1255,Female,22,1,1,29.0,18-25
1256,Female,25,1,1,21.0,18-25
1257,Male,47,1,0,28.0,46-60
1258,Male,44,1,0,28.0,36-45
1259,Male,25,1,1,28.0,18-25
1260,Male,41,1,0,39.0,36-45
1261,Female,26,1,1,33.0,26-35
1262,Female,22,1,0,15.0,18-25
1263,Female,20,1,1,15.0,18-25
1264,Male,38,1,0,28.0,36-45
1265,Female,50,1,0,33.0,46-60
1266,Male,37,1,1,27.0,36-45
1267,Male,56,1,0,28.0,46-60
1268,Female,48,1,1,8.0,46-60
1269,Male,34,1,1,11.0,26-35
1270,Male,59,1,0,28.0,46-60
1271,Female,28,1,1,49.0,26-35
1272,Male,21,1,0,3.0,18-25
1273,Female,23,1,1,41.0,18-25
1274,Female,34,1,1,8.0,26-35
1275,Female,28,1,0,45.0,26-35
1276,Female,21,1,0,15.0,18-25
1277,Male,62,1,0,26.0,60+
1278,Male,31,1,0,30.0,26-35
1279,Male,50,1,0,46.0,46-60
1280,Male,24,1,1,8.0,18-25
1281,Female,42,1,0,28.0,36-45
1282,Female,72,1,1,8.0,60+
1283,Female,20,1,1,46.0,18-25
1284,Female,49,1,1,46.0,46-60
1285,Female,22,1,1,50.0,18-25
1286,Female,27,1,1,30.0,26-35
1287,Female,44,1,0,50.0,36-45
1288,Male,45,1,1,18.0,36-45
1289,Female,47,1,0,28.0,46-60
1290,Male,31,1,0,28.0,26-35
1291,Male,57,1,0,27.0,46-60
1292,Female,24,1,0,2.0,18-25
1293,Female,55,1,0,50.0,46-60
1294,Female,26,1,1,29.0,26-35
1295,Male,28,1,1,8.0,26-35
1296,Male,54,1,1,28.0,46-60
1297,Male,30,1,1,28.0,26-35
1298,Male,24,1,1,6.0,18-25
1299,Female,35,1,0,3.0,26-35
1300,Male,45,1,0,24.0,36-45
1301,Male,59,1,0,29.0,46-60
1302,Male,27,1,0,41.0,26-35
1303,Male,42,1,0,8.0,36-45
1304,Female,23,1,1,6.0,18-25
1305,Female,27,1,1,16.0,26-35
1306,Female,33,1,1,8.0,26-35
1307,Female,56,1,0,28.0,46-60
1308,Male,23,1,0,8.0,18-25
1309,Male,49,1,0,28.0,46-60
1310,Male,24,1,1,15.0,18-25
1311,Male,24,1,1,8.0,18-25
1312,Male,63,1,0,28.0,60+
1313,Female,48,1,0,28.0,46-60
1314,Female,21,1,0,16.0,18-25
1315,Male,63,1,1,38.0,60+
1316,Female,45,1,1,8.0,36-45
1317,Male,57,1,0,41.0,46-60
1318,Male,28,1,1,30.0,26-35
1319,Female,29,1,0,28.0,26-35
1320,Female,21,1,1,41.0,18-25
1321,Female,45,1,0,47.0,36-45
1322,Female,42,1,0,24.0,36-45
1323,Male,22,1,1,47.0,18-25
1324,Female,44,1,0,2.0,36-45
1325,Female,24,1,0,28.0,18-25
1326,Female,24,1,1,8.0,18-25
1327,Male,33,1,0,24.0,26-35
1328,Female,41,1,0,23.0,36-45
1329,Male,44,1,0,22.0,36-45
1330,Female,24,1,0,41.0,18-25
1331,Female,74,1,1,15.0,60+
1332,Female,37,1,1,6.0,36-45
1333,Male,45,1,1,8.0,36-45
1334,Female,58,1,0,28.0,46-60
1335,Male,24,1,0,18.0,18-25
1336,Female,30,1,1,26.0,26-35
1337,Female,58,1,1,21.0,46-60
1338,Female,25,1,1,14.0,18-25
1339,Female,24,1,1,35.0,18-25
1340,Male,24,1,1,46.0,18-25
1341,Female,30,1,0,30.0,26-35
1342,Female,25,1,1,30.0,18-25
1343,Male,37,1,0,50.0,36-45
1344,Female,31,1,1,12.0,26-35
1345,Male,27,1,0,35.0,26-35
1346,Male,24,1,1,39.0,18-25
1347,Male,74,1,0,48.0,60+
1348,Female,36,1,1,28.0,36-45
1349,Male,38,1,1,28.0,36-45
1350,Male,43,1,0,28.0,36-45
1351,Male,49,1,0,41.0,46-60
1352,Female,22,1,1,45.0,18-25
1353,Female,27,1,0,36.0,26-35
1354,Male,21,1,1,3.0,18-25
1355,Male,25,1,1,41.0,18-25
1356,Male,51,1,1,14.0,46-60
1357,Male,48,1,0,3.0,46-60
1358,Female,21,1,0,39.0,18-25
1359,Female,28,1,1,30.0,26-35
1360,Female,55,1,1,35.0,46-60
1361,Male,68,1,0,14.0,60+
1362,Female,25,1,1,29.0,18-25
1363,Male,51,1,0,8.0,46-60
1364,Female,40,1,1,15.0,36-45
1365,Male,32,1,1,30.0,26-35
1366,Male,24,1,0,15.0,18-25
1367,Male,79,1,0,28.0,60+
1368,Male,29,1,0,46.0,26-35
1369,Female,53,1,0,28.0,46-60
1370,Male,28,1,1,28.0,26-35
1371,Male,31,1,0,28.0,26-35
1372,Female,23,1,0,13.0,18-25
1373,Female,23,1,0,6.0,18-25
1374,Female,75,1,0,28.0,60+
1375,Male,42,1,1,38.0,36-45
1376,Female,45,1,0,28.0,36-45
1377,Female,28,1,1,28.0,26-35
1378,Female,26,1,0,32.0,26-35
1379,Male,64,1,1,8.0,60+
1380,Male,33,1,1,41.0,26-35
1381,Male,44,1,1,28.0,36-45
1382,Female,44,1,0,18.0,36-45
1383,Female,65,1,0,30.0,60+
1384,Male,46,1,1,50.0,46-60
1385,Female,48,1,1,30.0,46-60
1386,Male,25,1,1,41.0,18-25
1387,Male,41,1,0,28.0,36-45
1388,Male,24,1,0,50.0,18-25
1389,Male,22,1,0,30.0,18-25
1390,Female,37,1,1,8.0,36-45
1391,Female,56,1,0,48.0,46-60
1392,Female,31,1,0,28.0,26-35
1393,Female,26,1,1,6.0,26-35
1394,Male,55,1,0,43.0,46-60
1395,Male,25,1,1,8.0,18-25
1396,Male,21,1,0,30.0,18-25
1397,Male,44,1,0,28.0,36-45
1398,Female,24,1,1,8.0,18-25
1399,Male,33,1,1,28.0,26-35
1400,Female,54,1,1,24.0,46-60
1401,Female,44,1,0,28.0,36-45
1402,Female,27,1,1,30.0,26-35
1403,Male,30,1,0,28.0,26-35
1404,Male,21,1,0,45.0,18-25
1405,Male,77,1,0,28.0,60+
1406,Male,57,1,0,28.0,46-60
1407,Female,34,1,1,18.0,26-35
1408,Female,46,1,1,45.0,46-60
1409,Male,43,1,0,41.0,36-45
1410,Female,33,1,1,34.0,26-35
1411,Female,48,1,1,7.0,46-60
1412,Male,21,1,1,46.0,18-25
1413,Female,41,1,0,28.0,36-45
1414,Female,69,1,0,41.0,60+
1415,Male,44,1,0,11.0,36-45
1416,Female,36,1,1,30.0,36-45
1417,Male,51,1,1,8.0,46-60
1418,Male,50,1,0,28.0,46-60
1419,Male,55,1,0,50.0,46-60
1420,Male,54,1,0,28.0,46-60
1421,Female,26,1,1,29.0,26-35
1422,Female,60,1,1,20.0,46-60
1423,Female,27,1,0,15.0,26-35
1424,Female,21,1,1,2.0,18-25
1425,Female,24,1,0,28.0,18-25
1426,Female,32,1,1,41.0,26-35
1427,Female,26,1,1,36.0,26-35
1428,Male,42,1,1,33.0,36-45
1429,Female,55,1,0,28.0,46-60
1430,Male,28,1,1,3.0,26-35
1431,Male,36,1,0,29.0,36-45
1432,Male,56,1,0,28.0,46-60
1433,Female,54,1,0,12.0,46-60
1434,Female,48,1,0,28.0,46-60
1435,Female,25,1,1,18.0,18-25
1436,Male,22,1,0,28.0,18-25
1437,Male,58,1,0,14.0,46-60
1438,Male,37,1,0,11.0,36-45
1439,Male,48,1,1,48.0,46-60
1440,Female,61,1,0,28.0,60+
1441,Male,64,1,0,28.0,60+
1442,Male,49,1,0,28.0,46-60
1443,Male,51,1,0,28.0,46-60
1444,Male,32,1,0,28.0,26-35
1445,Female,69,1,0,3.0,60+
1446,Male,57,1,0,28.0,46-60
1447,Female,29,1,0,41.0,26-35
1448,Female,49,1,0,28.0,46-60
1449,Female,25,1,1,11.0,18-25
1450,Female,24,1,0,2.0,18-25
1451,Female,26,1,1,8.0,26-35
1452,Male,36,1,0,28.0,36-45
