vehicle_sk,policy_id,vehicle_age,make,model,fuel_type,segment,engine_type,displacement,cylinder,transmission,steering,length,width,height,gross_weight
238,ID00238,0.12,1,M7,Petrol,B2,1.2 L K Series Engine,1197,4,Automatic,Electric,3990,1745,1500,1410
239,ID00239,0.09,1,M6,Petrol,B2,K Series Dual jet,1197,4,Manual,Electric,3845,1735,1530,1335
240,ID00240,0.04,3,M4,Diesel,C2,1.5 L U2 CRDi,1493,4,Automatic,Power,4300,1790,1635,1720
241,ID00241,0.05,1,M6,Petrol,B2,K Series Dual jet,1197,4,Manual,Electric,3845,1735,1530,1335
242,ID00242,0.02,1,M1,CNG,A,F8D Petrol Engine,796,3,Manual,Power,3445,1515,1475,1185
243,ID00243,0.0,1,M1,CNG,A,F8D Petrol Engine,796,3,Manual,Power,3445,1515,1475,1185
244,ID00244,0.11,1,M2,Petrol,C1,1.2 L K12N Dualjet,1197,4,Automatic,Electric,3995,1735,1515,1335
245,ID00245,0.01,1,M6,Petrol,B2,K Series Dual jet,1197,4,Manual,Electric,3845,1735,1530,1335
246,ID00246,0.03,3,M4,Diesel,C2,1.5 L U2 CRDi,1493,4,Automatic,Power,4300,1790,1635,1720
247,ID00247,0.17,1,M6,Petrol,B2,K Series Dual jet,1197,4,Manual,Electric,3845,1735,1530,1335
248,ID00248,0.06,1,M1,CNG,A,F8D Petrol Engine,796,3,Manual,Power,3445,1515,1475,1185
249,ID00249,0.07,3,M4,Diesel,C2,1.5 L U2 CRDi,1493,4,Automatic,Power,4300,1790,1635,1720
250,ID00250,0.04,1,M2,Petrol,C1,1.2 L K12N Dualjet,1197,4,Automatic,Electric,3995,1735,1515,1335
251,ID00251,0.01,1,M1,CNG,A,F8D Petrol Engine,796,3,Manual,Power,3445,1515,1475,1185
252,ID00252,0.16,3,M4,Diesel,C2,1.5 L U2 CRDi,1493,4,Automatic,Power,4300,1790,1635,1720
253,ID00253,0.14,3,M4,Diesel,C2,1.5 L U2 CRDi,1493,4,Automatic,Power,4300,1790,1635,1720
254,ID00254,0.01,1,M1,CNG,A,F8D Petrol Engine,796,3,Manual,Power,3445,1515,1475,1185
255,ID00255,0.01,1,M1,CNG,A,F8D Petrol Engine,796,3,Manual,Power,3445,1515,1475,1185
256,ID00256,0.12,2,M3,Petrol,A,1.0 SCe,999,3,Automatic,Electric,3731,1579,1490,1155
257,ID00257,0.03,1,M1,CNG,A,F8D Petrol Engine,796,3,Manual,Power,3445,1515,1475,1185
258,ID00258,0.0,1,M1,CNG,A,F8D Petrol Engine,796,3,Manual,Power,3445,1515,1475,1185
259,ID00259,0.09,1,M8,CNG,B1,K10C,998,3,Manual,Power,3655,1620,1675,1340
260,ID00260,0.09,1,M8,CNG,B1,K10C,998,3,Manual,Power,3655,1620,1675,1340
261,ID00261,0.0,2,M3,Petrol,A,1.0 SCe,999,3,Automatic,Electric,3731,1579,1490,1155
262,ID00262,0.07,3,M4,Diesel,C2,1.5 L U2 CRDi,1493,4,Automatic,Power,4300,1790,1635,1720
263,ID00263,0.13,2,M3,Petrol,A,1.0 SCe,999,3,Automatic,Electric,3731,1579,1490,1155
264,ID00264,0.08,1,M8,CNG,B1,K10C,998,3,Manual,Power,3655,1620,1675,1340
265,ID00265,0.0,1,M1,CNG,A,F8D Petrol Engine,796,3,Manual,Power,3445,1515,1475,1185
266,ID00266,0.01,1,M10,CNG,Utility,G12B,1196,4,Manual,Manual,3675,1475,1825,1510
267,ID00267,0.13,1,M8,CNG,B1,K10C,998,3,Manual,Power,3655,1620,1675,1340
268,ID00268,0.11,1,M8,CNG,B1,K10C,998,3,Manual,Power,3655,1620,1675,1340
269,ID00269,0.1,1,M10,CNG,Utility,G12B,1196,4,Manual,Manual,3675,1475,1825,1510
270,ID00270,0.15,3,M4,Diesel,C2,1.5 L U2 CRDi,1493,4,Automatic,Power,4300,1790,1635,1720
271,ID00271,0.03,1,M1,CNG,A,F8D Petrol Engine,796,3,Manual,Power,3445,1515,1475,1185
272,ID00272,0.01,1,M1,CNG,A,F8D Petrol Engine,796,3,Manual,Power,3445,1515,1475,1185
273,ID00273,0.11,1,M6,Petrol,B2,K Series Dual jet,1197,4,Manual,Electric,3845,1735,1530,1335
274,ID00274,0.09,1,M6,Petrol,B2,K Series Dual jet,1197,4,Manual,Electric,3845,1735,1530,1335
275,ID00275,0.07,3,M4,Diesel,C2,1.5 L U2 CRDi,1493,4,Automatic,Power,4300,1790,1635,1720
276,ID00276,0.05,1,M6,Petrol,B2,K Series Dual jet,1197,4,Manual,Electric,3845,1735,1530,1335
277,ID00277,0.19,3,M4,Diesel,C2,1.5 L U2 CRDi,1493,4,Automatic,Power,4300,1790,1635,1720
278,ID00278,0.01,4,M5,Diesel,B2,1.5 Turbocharged Revotorq,1497,4,Manual,Electric,3990,1755,1523,1490
279,ID00279,0.15,3,M4,Diesel,C2,1.5 L U2 CRDi,1493,4,Automatic,Power,4300,1790,1635,1720
280,ID00280,0.1,3,M4,Diesel,C2,1.5 L U2 CRDi,1493,4,Automatic,Power,4300,1790,1635,1720
281,ID00281,0.13,1,M6,Petrol,B2,K Series Dual jet,1197,4,Manual,Electric,3845,1735,1530,1335
282,ID00282,0.05,3,M4,Diesel,C2,1.5 L U2 CRDi,1493,4,Automatic,Power,4300,1790,1635,1720
283,ID00283,0.14,1,M6,Petrol,B2,K Series Dual jet,1197,4,Manual,Electric,3845,1735,1530,1335
284,ID00284,0.14,3,M4,Diesel,C2,1.5 L U2 CRDi,1493,4,Automatic,Power,4300,1790,1635,1720
285,ID00285,0.07,1,M1,CNG,A,F8D Petrol Engine,796,3,Manual,Power,3445,1515,1475,1185
286,ID00286,0.04,1,M1,CNG,A,F8D Petrol Engine,796,3,Manual,Power,3445,1515,1475,1185
287,ID00287,0.18,3,M4,Diesel,C2,1.5 L U2 CRDi,1493,4,Automatic,Power,4300,1790,1635,1720
288,ID00288,0.08,1,M8,CNG,B1,K10C,998,3,Manual,Power,3655,1620,1675,1340
289,ID00289,0.16,3,M4,Diesel,C2,1.5 L U2 CRDi,1493,4,Automatic,Power,4300,1790,1635,1720
290,ID00290,0.09,1,M7,Petrol,B2,1.2 L K Series Engine,1197,4,Automatic,Electric,3990,1745,1500,1410
291,ID00291,0.09,2,M3,Petrol,A,1.0 SCe,999,3,Automatic,Electric,3731,1579,1490,1155
292,ID00292,0.0,1,M1,CNG,A,F8D Petrol Engine,796,3,Manual,Power,3445,1515,1475,1185
293,ID00293,0.01,1,M1,CNG,A,F8D Petrol Engine,796,3,Manual,Power,3445,1515,1475,1185
294,ID00294,0.1,1,M2,Petrol,C1,1.2 L K12N Dualjet,1197,4,Automatic,Electric,3995,1735,1515,1335
295,ID00295,0.02,3,M4,Diesel,C2,1.5 L U2 CRDi,1493,4,Automatic,Power,4300,1790,1635,1720
296,ID00296,0.12,2,M3,Petrol,A,1.0 SCe,999,3,Automatic,Electric,3731,1579,1490,1155
297,ID00297,0.0,1,M6,Petrol,B2,K Series Dual jet,1197,4,Manual,Electric,3845,1735,1530,1335
298,ID00298,0.19,3,M4,Diesel,C2,1.5 L U2 CRDi,1493,4,Automatic,Power,4300,1790,1635,1720
299,ID00299,0.04,4,M11,Petrol,C1,1.5 Turbocharged Revotron,1199,3,Manual,Power,3993,1811,1606,1660
300,ID00300,0.08,3,M4,Diesel,C2,1.5 L U2 CRDi,1493,4,Automatic,Power,4300,1790,1635,1720
301,ID00301,0.1,1,M6,Petrol,B2,K Series Dual jet,1197,4,Manual,Electric,3845,1735,1530,1335
302,ID00302,0.02,1,M6,Petrol,B2,K Series Dual jet,1197,4,Manual,Electric,3845,1735,1530,1335
303,ID00303,0.11,1,M6,Petrol,B2,K Series Dual jet,1197,4,Manual,Electric,3845,1735,1530,1335
304,ID00304,0.13,5,M9,Diesel,C1,i-DTEC,1498,4,Manual,Electric,3995,1695,1501,1051
305,ID00305,0.17,5,M9,Diesel,C1,i-DTEC,1498,4,Manual,Electric,3995,1695,1501,1051
306,ID00306,0.07,1,M6,Petrol,B2,K Series Dual jet,1197,4,Manual,Electric,3845,1735,1530,1335
307,ID00307,0.0,3,M4,Diesel,C2,1.5 L U2 CRDi,1493,4,Automatic,Power,4300,1790,1635,1720
308,ID00308,0.08,1,M6,Petrol,B2,K Series Dual jet,1197,4,Manual,Electric,3845,1735,1530,1335
309,ID00309,0.13,1,M8,CNG,B1,K10C,998,3,Manual,Power,3655,1620,1675,1340
310,ID00310,0.02,1,M1,CNG,A,F8D Petrol Engine,796,3,Manual,Power,3445,1515,1475,1185
311,ID00311,0.0,1,M1,CNG,A,F8D Petrol Engine,796,3,Manual,Power,3445,1515,1475,1185
312,ID00312,0.06,1,M6,Petrol,B2,K Series Dual jet,1197,4,Manual,Electric,3845,1735,1530,1335
313,ID00313,0.09,1,M6,Petrol,B2,K Series Dual jet,1197,4,Manual,Electric,3845,1735,1530,1335
314,ID00314,0.0,1,M1,CNG,A,F8D Petrol Engine,796,3,Manual,Power,3445,1515,1475,1185
315,ID00315,0.03,2,M3,Petrol,A,1.0 SCe,999,3,Automatic,Electric,3731,1579,1490,1155
316,ID00316,0.03,1,M1,CNG,A,F8D Petrol Engine,796,3,Manual,Power,3445,1515,1475,1185
317,ID00317,0.09,3,M4,Diesel,C2,1.5 L U2 CRDi,1493,4,Automatic,Power,4300,1790,1635,1720
318,ID00318,0.01,1,M1,CNG,A,F8D Petrol Engine,796,3,Manual,Power,3445,1515,1475,1185
319,ID00319,0.0,1,M2,Petrol,C1,1.2 L K12N Dualjet,1197,4,Automatic,Electric,3995,1735,1515,1335
320,ID00320,0.02,1,M10,CNG,Utility,G12B,1196,4,Manual,Manual,3675,1475,1825,1510
321,ID00321,0.17,3,M4,Diesel,C2,1.5 L U2 CRDi,1493,4,Automatic,Power,4300,1790,1635,1720
322,ID00322,0.18,5,M9,Diesel,C1,i-DTEC,1498,4,Manual,Electric,3995,1695,1501,1051
323,ID00323,0.15,1,M6,Petrol,B2,K Series Dual jet,1197,4,Manual,Electric,3845,1735,1530,1335
324,ID00324,0.02,3,M4,Diesel,C2,1.5 L U2 CRDi,1493,4,Automatic,Power,4300,1790,1635,1720
325,ID00325,0.14,3,M4,Diesel,C2,1.5 L U2 CRDi,1493,4,Automatic,Power,4300,1790,1635,1720
326,ID00326,0.08,1,M1,CNG,A,F8D Petrol Engine,796,3,Manual,Power,3445,1515,1475,1185
327,ID00327,0.1,3,M4,Diesel,C2,1.5 L U2 CRDi,1493,4,Automatic,Power,4300,1790,1635,1720
328,ID00328,0.1,3,M4,Diesel,C2,1.5 L U2 CRDi,1493,4,Automatic,Power,4300,1790,1635,1720
329,ID00329,0.01,1,M1,CNG,A,F8D Petrol Engine,796,3,Manual,Power,3445,1515,1475,1185
330,ID00330,0.14,3,M4,Diesel,C2,1.5 L U2 CRDi,1493,4,Automatic,Power,4300,1790,1635,1720
331,ID00331,0.05,3,M4,Diesel,C2,1.5 L U2 CRDi,1493,4,Automatic,Power,4300,1790,1635,1720
332,ID00332,0.09,1,M6,Petrol,B2,K Series Dual jet,1197,4,Manual,Electric,3845,1735,1530,1335
333,ID00333,0.05,1,M7,Petrol,B2,1.2 L K Series Engine,1197,4,Automatic,Electric,3990,1745,1500,1410
334,ID00334,0.14,3,M4,Diesel,C2,1.5 L U2 CRDi,1493,4,Automatic,Power,4300,1790,1635,1720
335,ID00335,0.11,3,M4,Diesel,C2,1.5 L U2 CRDi,1493,4,Automatic,Power,4300,1790,1635,1720
336,ID00336,0.09,1,M6,Petrol,B2,K Series Dual jet,1197,4,Manual,Electric,3845,1735,1530,1335
337,ID00337,0.06,1,M7,Petrol,B2,1.2 L K Series Engine,1197,4,Automatic,Electric,3990,1745,1500,1410
338,ID00338,0.02,1,M1,CNG,A,F8D Petrol Engine,796,3,Manual,Power,3445,1515,1475,1185
339,ID00339,0.04,1,M1,CNG,A,F8D Petrol Engine,796,3,Manual,Power,3445,1515,1475,1185
340,ID00340,0.04,1,M10,CNG,Utility,G12B,1196,4,Manual,Manual,3675,1475,1825,1510
341,ID00341,0.11,1,M6,Petrol,B2,K Series Dual jet,1197,4,Manual,Electric,3845,1735,1530,1335
342,ID00342,0.15,3,M4,Diesel,C2,1.5 L U2 CRDi,1493,4,Automatic,Power,4300,1790,1635,1720
343,ID00343,0.16,1,M6,Petrol,B2,K Series Dual jet,1197,4,Manual,Electric,3845,1735,1530,1335
344,ID00344,0.09,1,M6,Petrol,B2,K Series Dual jet,1197,4,Manual,Electric,3845,1735,1530,1335
345,ID00345,0.01,1,M1,CNG,A,F8D Petrol Engine,796,3,Manual,Power,3445,1515,1475,1185
346,ID00346,0.01,1,M1,CNG,A,F8D Petrol Engine,796,3,Manual,Power,3445,1515,1475,1185
347,ID00347,0.1,1,M10,CNG,Utility,G12B,1196,4,Manual,Manual,3675,1475,1825,1510
348,ID00348,0.03,1,M8,CNG,B1,K10C,998,3,Manual,Power,3655,1620,1675,1340
349,ID00349,0.17,1,M6,Petrol,B2,K Series Dual jet,1197,4,Manual,Electric,3845,1735,1530,1335
350,ID00350,0.03,3,M4,Diesel,C2,1.5 L U2 CRDi,1493,4,Automatic,Power,4300,1790,1635,1720
351,ID00351,0.07,1,M7,Petrol,B2,1.2 L K Series Engine,1197,4,Automatic,Electric,3990,1745,1500,1410
352,ID00352,0.02,1,M1,CNG,A,F8D Petrol Engine,796,3,Manual,Power,3445,1515,1475,1185
353,ID00353,0.02,1,M1,CNG,A,F8D Petrol Engine,796,3,Manual,Power,3445,1515,1475,1185
354,ID00354,0.02,1,M1,CNG,A,F8D Petrol Engine,796,3,Manual,Power,3445,1515,1475,1185
355,ID00355,0.14,3,M4,Diesel,C2,1.5 L U2 CRDi,1493,4,Automatic,Power,4300,1790,1635,1720
356,ID00356,0.01,1,M1,CNG,A,F8D Petrol Engine,796,3,Manual,Power,3445,1515,1475,1185
357,ID00357,0.14,1,M6,Petrol,B2,K Series Dual jet,1197,4,Manual,Electric,3845,1735,1530,1335
358,ID00358,0.06,1,M6,Petrol,B2,K Series Dual jet,1197,4,Manual,Electric,3845,1735,1530,1335
359,ID00359,0.04,3,M4,Diesel,C2,1.5 L U2 CRDi,1493,4,Automatic,Power,4300,1790,1635,1720
360,ID00360,0.12,3,M4,Diesel,C2,1.5 L U2 CRDi,1493,4,Automatic,Power,4300,1790,1635,1720
361,ID00361,0.02,1,M6,Petrol,B2,K Series Dual jet,1197,4,Manual,Electric,3845,1735,1530,1335
362,ID00362,0.0,1,M6,Petrol,B2,K Series Dual jet,1197,4,Manual,Electric,3845,1735,1530,1335
363,ID00363,0.14,3,M4,Diesel,C2,1.5 L U2 CRDi,1493,4,Automatic,Power,4300,1790,1635,1720
364,ID00364,0.03,3,M4,Diesel,C2,1.5 L U2 CRDi,1493,4,Automatic,Power,4300,1790,1635,1720
365,ID00365,0.0,1,M6,Petrol,B2,K Series Dual jet,1197,4,Manual,Electric,3845,1735,1530,1335
366,ID00366,0.38,3,M4,Diesel,C2,1.5 L U2 CRDi,1493,4,Automatic,Power,4300,1790,1635,1720
367,ID00367,0.08,3,M4,Diesel,C2,1.5 L U2 CRDi,1493,4,Automatic,Power,4300,1790,1635,1720
368,ID00368,0.03,1,M8,CNG,B1,K10C,998,3,Manual,Power,3655,1620,1675,1340
369,ID00369,0.0,1,M1,CNG,A,F8D Petrol Engine,796,3,Manual,Power,3445,1515,1475,1185
370,ID00370,0.04,1,M6,Petrol,B2,K Series Dual jet,1197,4,Manual,Electric,3845,1735,1530,1335
371,ID00371,0.0,1,M1,CNG,A,F8D Petrol Engine,796,3,Manual,Power,3445,1515,1475,1185
372,ID00372,0.12,3,M4,Diesel,C2,1.5 L U2 CRDi,1493,4,Automatic,Power,4300,1790,1635,1720
373,ID00373,0.01,1,M1,CNG,A,F8D Petrol Engine,796,3,Manual,Power,3445,1515,1475,1185
374,ID00374,0.1,1,M2,Petrol,C1,1.2 L K12N Dualjet,1197,4,Automatic,Electric,3995,1735,1515,1335
375,ID00375,0.17,5,M9,Diesel,C1,i-DTEC,1498,4,Manual,Electric,3995,1695,1501,1051
376,ID00376,0.02,1,M1,CNG,A,F8D Petrol Engine,796,3,Manual,Power,3445,1515,1475,1185
377,ID00377,0.06,1,M7,Petrol,B2,1.2 L K Series Engine,1197,4,Automatic,Electric,3990,1745,1500,1410
378,ID00378,0.06,3,M4,Diesel,C2,1.5 L U2 CRDi,1493,4,Automatic,Power,4300,1790,1635,1720
379,ID00379,0.0,1,M1,CNG,A,F8D Petrol Engine,796,3,Manual,Power,3445,1515,1475,1185
380,ID00380,0.14,1,M6,Petrol,B2,K Series Dual jet,1197,4,Manual,Electric,3845,1735,1530,1335
381,ID00381,0.03,1,M6,Petrol,B2,K Series Dual jet,1197,4,Manual,Electric,3845,1735,1530,1335
382,ID00382,0.0,1,M1,CNG,A,F8D Petrol Engine,796,3,Manual,Power,3445,1515,1475,1185
383,ID00383,0.16,1,M6,Petrol,B2,K Series Dual jet,1197,4,Manual,Electric,3845,1735,1530,1335
384,ID00384,0.06,5,M9,Diesel,C1,i-DTEC,1498,4,Manual,Electric,3995,1695,1501,1051
385,ID00385,0.13,1,M6,Petrol,B2,K Series Dual jet,1197,4,Manual,Electric,3845,1735,1530,1335
386,ID00386,0.07,3,M4,Diesel,C2,1.5 L U2 CRDi,1493,4,Automatic,Power,4300,1790,1635,1720
387,ID00387,0.01,1,M8,CNG,B1,K10C,998,3,Manual,Power,3655,1620,1675,1340
388,ID00388,0.03,1,M1,CNG,A,F8D Petrol Engine,796,3,Manual,Power,3445,1515,1475,1185
389,ID00389,0.16,1,M6,Petrol,B2,K Series Dual jet,1197,4,Manual,Electric,3845,1735,1530,1335
390,ID00390,0.01,3,M4,Diesel,C2,1.5 L U2 CRDi,1493,4,Automatic,Power,4300,1790,1635,1720
391,ID00391,0.01,1,M6,Petrol,B2,K Series Dual jet,1197,4,Manual,Electric,3845,1735,1530,1335
392,ID00392,0.16,1,M6,Petrol,B2,K Series Dual jet,1197,4,Manual,Electric,3845,1735,1530,1335
393,ID00393,0.1,1,M2,Petrol,C1,1.2 L K12N Dualjet,1197,4,Automatic,Electric,3995,1735,1515,1335
394,ID00394,0.04,1,M1,CNG,A,F8D Petrol Engine,796,3,Manual,Power,3445,1515,1475,1185
395,ID00395,0.0,1,M1,CNG,A,F8D Petrol Engine,796,3,Manual,Power,3445,1515,1475,1185
396,ID00396,0.01,3,M4,Diesel,C2,1.5 L U2 CRDi,1493,4,Automatic,Power,4300,1790,1635,1720
397,ID00397,0.0,1,M1,CNG,A,F8D Petrol Engine,796,3,Manual,Power,3445,1515,1475,1185
398,ID00398,0.12,3,M4,Diesel,C2,1.5 L U2 CRDi,1493,4,Automatic,Power,4300,1790,1635,1720
399,ID00399,0.13,1,M6,Petrol,B2,K Series Dual jet,1197,4,Manual,Electric,3845,1735,1530,1335
400,ID00400,0.03,5,M9,Diesel,C1,i-DTEC,1498,4,Manual,Electric,3995,1695,1501,1051
401,ID00401,0.01,1,M1,CNG,A,F8D Petrol Engine,796,3,Manual,Power,3445,1515,1475,1185
402,ID00402,0.11,1,M8,CNG,B1,K10C,998,3,Manual,Power,3655,1620,1675,1340
403,ID00403,0.13,1,M7,Petrol,B2,1.2 L K Series Engine,1197,4,Automatic,Electric,3990,1745,1500,1410
404,ID00404,0.22,3,M4,Diesel,C2,1.5 L U2 CRDi,1493,4,Automatic,Power,4300,1790,1635,1720
405,ID00405,0.04,1,M1,CNG,A,F8D Petrol Engine,796,3,Manual,Power,3445,1515,1475,1185
406,ID00406,0.08,3,M4,Diesel,C2,1.5 L U2 CRDi,1493,4,Automatic,Power,4300,1790,1635,1720
407,ID00407,0.04,1,M1,CNG,A,F8D Petrol Engine,796,3,Manual,Power,3445,1515,1475,1185
408,ID00408,0.16,3,M4,Diesel,C2,1.5 L U2 CRDi,1493,4,Automatic,Power,4300,1790,1635,1720
409,ID00409,0.09,3,M4,Diesel,C2,1.5 L U2 CRDi,1493,4,Automatic,Power,4300,1790,1635,1720
410,ID00410,0.14,1,M6,Petrol,B2,K Series Dual jet,1197,4,Manual,Electric,3845,1735,1530,1335
411,ID00411,0.01,4,M5,Diesel,B2,1.5 Turbocharged Revotorq,1497,4,Manual,Electric,3990,1755,1523,1490
412,ID00412,0.03,1,M6,Petrol,B2,K Series Dual jet,1197,4,Manual,Electric,3845,1735,1530,1335
413,ID00413,0.1,2,M3,Petrol,A,1.0 SCe,999,3,Automatic,Electric,3731,1579,1490,1155
414,ID00414,0.0,2,M3,Petrol,A,1.0 SCe,999,3,Automatic,Electric,3731,1579,1490,1155
415,ID00415,0.1,1,M1,CNG,A,F8D Petrol Engine,796,3,Manual,Power,3445,1515,1475,1185
416,ID00416,0.03,1,M6,Petrol,B2,K Series Dual jet,1197,4,Manual,Electric,3845,1735,1530,1335
417,ID00417,0.02,1,M1,CNG,A,F8D Petrol Engine,796,3,Manual,Power,3445,1515,1475,1185
418,ID00418,0.12,3,M4,Diesel,C2,1.5 L U2 CRDi,1493,4,Automatic,Power,4300,1790,1635,1720
419,ID00419,0.11,3,M4,Diesel,C2,1.5 L U2 CRDi,1493,4,Automatic,Power,4300,1790,1635,1720
420,ID00420,0.01,3,M4,Diesel,C2,1.5 L U2 CRDi,1493,4,Automatic,Power,4300,1790,1635,1720
421,ID00421,0.11,3,M4,Diesel,C2,1.5 L U2 CRDi,1493,4,Automatic,Power,4300,1790,1635,1720
422,ID00422,0.03,3,M4,Diesel,C2,1.5 L U2 CRDi,1493,4,Automatic,Power,4300,1790,1635,1720
423,ID00423,0.08,3,M4,Diesel,C2,1.5 L U2 CRDi,1493,4,Automatic,Power,4300,1790,1635,1720
424,ID00424,0.09,1,M8,CNG,B1,K10C,998,3,Manual,Power,3655,1620,1675,1340
425,ID00425,0.16,1,M6,Petrol,B2,K Series Dual jet,1197,4,Manual,Electric,3845,1735,1530,1335
426,ID00426,0.01,1,M1,CNG,A,F8D Petrol Engine,796,3,Manual,Power,3445,1515,1475,1185
427,ID00427,0.01,1,M1,CNG,A,F8D Petrol Engine,796,3,Manual,Power,3445,1515,1475,1185
428,ID00428,0.11,4,M5,Diesel,B2,1.5 Turbocharged Revotorq,1497,4,Manual,Electric,3990,1755,1523,1490
429,ID00429,0.0,1,M7,Petrol,B2,1.2 L K Series Engine,1197,4,Automatic,Electric,3990,1745,1500,1410
430,ID00430,0.08,3,M4,Diesel,C2,1.5 L U2 CRDi,1493,4,Automatic,Power,4300,1790,1635,1720
431,ID00431,0.0,1,M1,CNG,A,F8D Petrol Engine,796,3,Manual,Power,3445,1515,1475,1185
432,ID00432,0.0,1,M10,CNG,Utility,G12B,1196,4,Manual,Manual,3675,1475,1825,1510
433,ID00433,0.15,1,M10,CNG,Utility,G12B,1196,4,Manual,Manual,3675,1475,1825,1510
434,ID00434,0.09,3,M4,Diesel,C2,1.5 L U2 CRDi,1493,4,Automatic,Power,4300,1790,1635,1720
435,ID00435,0.07,3,M4,Diesel,C2,1.5 L U2 CRDi,1493,4,Automatic,Power,4300,1790,1635,1720
436,ID00436,0.11,5,M9,Diesel,C1,i-DTEC,1498,4,Manual,Electric,3995,1695,1501,1051
437,ID00437,0.02,3,M4,Diesel,C2,1.5 L U2 CRDi,1493,4,Automatic,Power,4300,1790,1635,1720
438,ID00438,0.0,1,M1,CNG,A,F8D Petrol Engine,796,3,Manual,Power,3445,1515,1475,1185
439,ID00439,0.1,5,M9,Diesel,C1,i-DTEC,1498,4,Manual,Electric,3995,1695,1501,1051
440,ID00440,0.06,3,M4,Diesel,C2,1.5 L U2 CRDi,1493,4,Automatic,Power,4300,1790,1635,1720
441,ID00441,0.0,1,M7,Petrol,B2,1.2 L K Series Engine,1197,4,Automatic,Electric,3990,1745,1500,1410
442,ID00442,0.0,1,M1,CNG,A,F8D Petrol Engine,796,3,Manual,Power,3445,1515,1475,1185
443,ID00443,0.16,3,M4,Diesel,C2,1.5 L U2 CRDi,1493,4,Automatic,Power,4300,1790,1635,1720
444,ID00444,0.06,3,M4,Diesel,C2,1.5 L U2 CRDi,1493,4,Automatic,Power,4300,1790,1635,1720
445,ID00445,0.0,1,M1,CNG,A,F8D Petrol Engine,796,3,Manual,Power,3445,1515,1475,1185
446,ID00446,0.1,3,M4,Diesel,C2,1.5 L U2 CRDi,1493,4,Automatic,Power,4300,1790,1635,1720
447,ID00447,0.06,1,M6,Petrol,B2,K Series Dual jet,1197,4,Manual,Electric,3845,1735,1530,1335
448,ID00448,0.17,5,M9,Diesel,C1,i-DTEC,1498,4,Manual,Electric,3995,1695,1501,1051
449,ID00449,0.2,1,M6,Petrol,B2,K Series Dual jet,1197,4,Manual,Electric,3845,1735,1530,1335
450,ID00450,0.04,3,M4,Diesel,C2,1.5 L U2 CRDi,1493,4,Automatic,Power,4300,1790,1635,1720
451,ID00451,0.01,1,M1,CNG,A,F8D Petrol Engine,796,3,Manual,Power,3445,1515,1475,1185
452,ID00452,0.02,2,M3,Petrol,A,1.0 SCe,999,3,Automatic,Electric,3731,1579,1490,1155
453,ID00453,0.02,1,M1,CNG,A,F8D Petrol Engine,796,3,Manual,Power,3445,1515,1475,1185
454,ID00454,0.29,1,M2,Petrol,C1,1.2 L K12N Dualjet,1197,4,Automatic,Electric,3995,1735,1515,1335
455,ID00455,0.05,1,M7,Petrol,B2,1.2 L K Series Engine,1197,4,Automatic,Electric,3990,1745,1500,1410
456,ID00456,0.02,3,M4,Diesel,C2,1.5 L U2 CRDi,1493,4,Automatic,Power,4300,1790,1635,1720
457,ID00457,0.12,3,M4,Diesel,C2,1.5 L U2 CRDi,1493,4,Automatic,Power,4300,1790,1635,1720
458,ID00458,0.02,1,M6,Petrol,B2,K Series Dual jet,1197,4,Manual,Electric,3845,1735,1530,1335
459,ID00459,0.1,1,M1,CNG,A,F8D Petrol Engine,796,3,Manual,Power,3445,1515,1475,1185
460,ID00460,0.02,1,M1,CNG,A,F8D Petrol Engine,796,3,Manual,Power,3445,1515,1475,1185
461,ID00461,0.04,1,M1,CNG,A,F8D Petrol Engine,796,3,Manual,Power,3445,1515,1475,1185
462,ID00462,0.13,3,M4,Diesel,C2,1.5 L U2 CRDi,1493,4,Automatic,Power,4300,1790,1635,1720
463,ID00463,0.0,1,M1,CNG,A,F8D Petrol Engine,796,3,Manual,Power,3445,1515,1475,1185
464,ID00464,0.12,1,M6,Petrol,B2,K Series Dual jet,1197,4,Manual,Electric,3845,1735,1530,1335
465,ID00465,0.06,3,M4,Diesel,C2,1.5 L U2 CRDi,1493,4,Automatic,Power,4300,1790,1635,1720
466,ID00466,0.03,1,M1,CNG,A,F8D Petrol Engine,796,3,Manual,Power,3445,1515,1475,1185
467,ID00467,0.17,1,M6,Petrol,B2,K Series Dual jet,1197,4,Manual,Electric,3845,1735,1530,1335
468,ID00468,0.1,1,M6,Petrol,B2,K Series Dual jet,1197,4,Manual,Electric,3845,1735,1530,1335
469,ID00469,0.09,1,M6,Petrol,B2,K Series Dual jet,1197,4,Manual,Electric,3845,1735,1530,1335
470,ID00470,0.03,1,M1,CNG,A,F8D Petrol Engine,796,3,Manual,Power,3445,1515,1475,1185
471,ID00471,0.09,3,M4,Diesel,C2,1.5 L U2 CRDi,1493,4,Automatic,Power,4300,1790,1635,1720
472,ID00472,0.02,1,M1,CNG,A,F8D Petrol Engine,796,3,Manual,Power,3445,1515,1475,1185
473,ID00473,0.08,3,M4,Diesel,C2,1.5 L U2 CRDi,1493,4,Automatic,Power,4300,1790,1635,1720
474,ID00474,0.05,5,M9,Diesel,C1,i-DTEC,1498,4,Manual,Electric,3995,1695,1501,1051
475,ID00475,0.02,1,M6,Petrol,B2,K Series Dual jet,1197,4,Manual,Electric,3845,1735,1530,1335
