date_sk,date,day,month,month_name,quarter,year,week_of_year,day_of_week,day_name,is_weekend,financial_year
20250820,2025-08-20,20,8,August,Q3,2025,34,3,Wednesday,False,FY2025-26
20250821,2025-08-21,21,8,August,Q3,2025,34,4,Thursday,False,FY2025-26
20250822,2025-08-22,22,8,August,Q3,2025,34,5,Friday,False,FY2025-26
20250823,2025-08-23,23,8,August,Q3,2025,34,6,Saturday,True,FY2025-26
20250824,2025-08-24,24,8,August,Q3,2025,34,7,Sunday,True,FY2025-26
20250825,2025-08-25,25,8,August,Q3,2025,35,1,Monday,False,FY2025-26
20250826,2025-08-26,26,8,August,Q3,2025,35,2,Tuesday,False,FY2025-26
20250827,2025-08-27,27,8,August,Q3,2025,35,3,Wednesday,False,FY2025-26
20250828,2025-08-28,28,8,August,Q3,2025,35,4,Thursday,False,FY2025-26
20250829,2025-08-29,29,8,August,Q3,2025,35,5,Friday,False,FY2025-26
20250830,2025-08-30,30,8,August,Q3,2025,35,6,Saturday,True,FY2025-26
20250831,2025-08-31,31,8,August,Q3,2025,35,7,Sunday,True,FY2025-26
20250901,2025-09-01,1,9,September,Q3,2025,36,1,Monday,False,FY2025-26
20250902,2025-09-02,2,9,September,Q3,2025,36,2,Tuesday,False,FY2025-26
20250903,2025-09-03,3,9,September,Q3,2025,36,3,Wednesday,False,FY2025-26
20250904,2025-09-04,4,9,September,Q3,2025,36,4,Thursday,False,FY2025-26
20250905,2025-09-05,5,9,September,Q3,2025,36,5,Friday,False,FY2025-26
20250906,2025-09-06,6,9,September,Q3,2025,36,6,Saturday,True,FY2025-26
20250907,2025-09-07,7,9,September,Q3,2025,36,7,Sunday,True,FY2025-26
20250908,2025-09-08,8,9,September,Q3,2025,37,1,Monday,False,FY2025-26
20250909,2025-09-09,9,9,September,Q3,2025,37,2,Tuesday,False,FY2025-26
20250910,2025-09-10,10,9,September,Q3,2025,37,3,Wednesday,False,FY2025-26
20250911,2025-09-11,11,9,September,Q3,2025,37,4,Thursday,False,FY2025-26
20250912,2025-09-12,12,9,September,Q3,2025,37,5,Friday,False,FY2025-26
20250913,2025-09-13,13,9,September,Q3,2025,37,6,Saturday,True,FY2025-26
20250914,2025-09-14,14,9,September,Q3,2025,37,7,Sunday,True,FY2025-26
20250915,2025-09-15,15,9,September,Q3,2025,38,1,Monday,False,FY2025-26
20250916,2025-09-16,16,9,September,Q3,2025,38,2,Tuesday,False,FY2025-26
20250917,2025-09-17,17,9,September,Q3,2025,38,3,Wednesday,False,FY2025-26
20250918,2025-09-18,18,9,September,Q3,2025,38,4,Thursday,False,FY2025-26
20250919,2025-09-19,19,9,September,Q3,2025,38,5,Friday,False,FY2025-26
20250920,2025-09-20,20,9,September,Q3,2025,38,6,Saturday,True,FY2025-26
20250921,2025-09-21,21,9,September,Q3,2025,38,7,Sunday,True,FY2025-26
20250922,2025-09-22,22,9,September,Q3,2025,39,1,Monday,False,FY2025-26
20250923,2025-09-23,23,9,September,Q3,2025,39,2,Tuesday,False,FY2025-26
20250924,2025-09-24,24,9,September,Q3,2025,39,3,Wednesday,False,FY2025-26
20250925,2025-09-25,25,9,September,Q3,2025,39,4,Thursday,False,FY2025-26
20250926,2025-09-26,26,9,September,Q3,2025,39,5,Friday,False,FY2025-26
20250927,2025-09-27,27,9,September,Q3,2025,39,6,Saturday,True,FY2025-26
20250928,2025-09-28,28,9,September,Q3,2025,39,7,Sunday,True,FY2025-26
20250929,2025-09-29,29,9,September,Q3,2025,40,1,Monday,False,FY2025-26
20250930,2025-09-30,30,9,September,Q3,2025,40,2,Tuesday,False,FY2025-26
20251001,2025-10-01,1,10,October,Q4,2025,40,3,Wednesday,False,FY2025-26
20251002,2025-10-02,2,10,October,Q4,2025,40,4,Thursday,False,FY2025-26
20251003,2025-10-03,3,10,October,Q4,2025,40,5,Friday,False,FY2025-26
20251004,2025-10-04,4,10,October,Q4,2025,40,6,Saturday,True,FY2025-26
20251005,2025-10-05,5,10,October,Q4,2025,40,7,Sunday,True,FY2025-26
20251006,2025-10-06,6,10,October,Q4,2025,41,1,Monday,False,FY2025-26
20251007,2025-10-07,7,10,October,Q4,2025,41,2,Tuesday,False,FY2025-26
20251008,2025-10-08,8,10,October,Q4,2025,41,3,Wednesday,False,FY2025-26
20251009,2025-10-09,9,10,October,Q4,2025,41,4,Thursday,False,FY2025-26
20251010,2025-10-10,10,10,October,Q4,2025,41,5,Friday,False,FY2025-26
20251011,2025-10-11,11,10,October,Q4,2025,41,6,Saturday,True,FY2025-26
20251012,2025-10-12,12,10,October,Q4,2025,41,7,Sunday,True,FY2025-26
20251013,2025-10-13,13,10,October,Q4,2025,42,1,Monday,False,FY2025-26
20251014,2025-10-14,14,10,October,Q4,2025,42,2,Tuesday,False,FY2025-26
20251015,2025-10-15,15,10,October,Q4,2025,42,3,Wednesday,False,FY2025-26
20251016,2025-10-16,16,10,October,Q4,2025,42,4,Thursday,False,FY2025-26
20251017,2025-10-17,17,10,October,Q4,2025,42,5,Friday,False,FY2025-26
20251018,2025-10-18,18,10,October,Q4,2025,42,6,Saturday,True,FY2025-26
20251019,2025-10-19,19,10,October,Q4,2025,42,7,Sunday,True,FY2025-26
20251020,2025-10-20,20,10,October,Q4,2025,43,1,Monday,False,FY2025-26
20251021,2025-10-21,21,10,October,Q4,2025,43,2,Tuesday,False,FY2025-26
20251022,2025-10-22,22,10,October,Q4,2025,43,3,Wednesday,False,FY2025-26
20251023,2025-10-23,23,10,October,Q4,2025,43,4,Thursday,False,FY2025-26
20251024,2025-10-24,24,10,October,Q4,2025,43,5,Friday,False,FY2025-26
20251025,2025-10-25,25,10,October,Q4,2025,43,6,Saturday,True,FY2025-26
20251026,2025-10-26,26,10,October,Q4,2025,43,7,Sunday,True,FY2025-26
20251027,2025-10-27,27,10,October,Q4,2025,44,1,Monday,False,FY2025-26
20251028,2025-10-28,28,10,October,Q4,2025,44,2,Tuesday,False,FY2025-26
20251029,2025-10-29,29,10,October,Q4,2025,44,3,Wednesday,False,FY2025-26
20251030,2025-10-30,30,10,October,Q4,2025,44,4,Thursday,False,FY2025-26
20251031,2025-10-31,31,10,October,Q4,2025,44,5,Friday,False,FY2025-26
20251101,2025-11-01,1,11,November,Q4,2025,44,6,Saturday,True,FY2025-26
20251102,2025-11-02,2,11,November,Q4,2025,44,7,Sunday,True,FY2025-26
20251103,2025-11-03,3,11,November,Q4,2025,45,1,Monday,False,FY2025-26
20251104,2025-11-04,4,11,November,Q4,2025,45,2,Tuesday,False,FY2025-26
20251105,2025-11-05,5,11,November,Q4,2025,45,3,Wednesday,False,FY2025-26
20251106,2025-11-06,6,11,November,Q4,2025,45,4,Thursday,False,FY2025-26
20251107,2025-11-07,7,11,November,Q4,2025,45,5,Friday,False,FY2025-26
20251108,2025-11-08,8,11,November,Q4,2025,45,6,Saturday,True,FY2025-26
20251109,2025-11-09,9,11,November,Q4,2025,45,7,Sunday,True,FY2025-26
20251110,2025-11-10,10,11,November,Q4,2025,46,1,Monday,False,FY2025-26
20251111,2025-11-11,11,11,November,Q4,2025,46,2,Tuesday,False,FY2025-26
20251112,2025-11-12,12,11,November,Q4,2025,46,3,Wednesday,False,FY2025-26
20251113,2025-11-13,13,11,November,Q4,2025,46,4,Thursday,False,FY2025-26
20251114,2025-11-14,14,11,November,Q4,2025,46,5,Friday,False,FY2025-26
20251115,2025-11-15,15,11,November,Q4,2025,46,6,Saturday,True,FY2025-26
20251116,2025-11-16,16,11,November,Q4,2025,46,7,Sunday,True,FY2025-26
20251117,2025-11-17,17,11,November,Q4,2025,47,1,Monday,False,FY2025-26
20251118,2025-11-18,18,11,November,Q4,2025,47,2,Tuesday,False,FY2025-26
20251119,2025-11-19,19,11,November,Q4,2025,47,3,Wednesday,False,FY2025-26
20251120,2025-11-20,20,11,November,Q4,2025,47,4,Thursday,False,FY2025-26
20251121,2025-11-21,21,11,November,Q4,2025,47,5,Friday,False,FY2025-26
20251122,2025-11-22,22,11,November,Q4,2025,47,6,Saturday,True,FY2025-26
20251123,2025-11-23,23,11,November,Q4,2025,47,7,Sunday,True,FY2025-26
20251124,2025-11-24,24,11,November,Q4,2025,48,1,Monday,False,FY2025-26
20251125,2025-11-25,25,11,November,Q4,2025,48,2,Tuesday,False,FY2025-26
20251126,2025-11-26,26,11,November,Q4,2025,48,3,Wednesday,False,FY2025-26
20251127,2025-11-27,27,11,November,Q4,2025,48,4,Thursday,False,FY2025-26
20251128,2025-11-28,28,11,November,Q4,2025,48,5,Friday,False,FY2025-26
20251129,2025-11-29,29,11,November,Q4,2025,48,6,Saturday,True,FY2025-26
20251130,2025-11-30,30,11,November,Q4,2025,48,7,Sunday,True,FY2025-26
20251201,2025-12-01,1,12,December,Q4,2025,49,1,Monday,False,FY2025-26
20251202,2025-12-02,2,12,December,Q4,2025,49,2,Tuesday,False,FY2025-26
20251203,2025-12-03,3,12,December,Q4,2025,49,3,Wednesday,False,FY2025-26
20251204,2025-12-04,4,12,December,Q4,2025,49,4,Thursday,False,FY2025-26
20251205,2025-12-05,5,12,December,Q4,2025,49,5,Friday,False,FY2025-26
20251206,2025-12-06,6,12,December,Q4,2025,49,6,Saturday,True,FY2025-26
20251207,2025-12-07,7,12,December,Q4,2025,49,7,Sunday,True,FY2025-26
20251208,2025-12-08,8,12,December,Q4,2025,50,1,Monday,False,FY2025-26
20251209,2025-12-09,9,12,December,Q4,2025,50,2,Tuesday,False,FY2025-26
20251210,2025-12-10,10,12,December,Q4,2025,50,3,Wednesday,False,FY2025-26
20251211,2025-12-11,11,12,December,Q4,2025,50,4,Thursday,False,FY2025-26
20251212,2025-12-12,12,12,December,Q4,2025,50,5,Friday,False,FY2025-26
20251213,2025-12-13,13,12,December,Q4,2025,50,6,Saturday,True,FY2025-26
20251214,2025-12-14,14,12,December,Q4,2025,50,7,Sunday,True,FY2025-26
20251215,2025-12-15,15,12,December,Q4,2025,51,1,Monday,False,FY2025-26
20251216,2025-12-16,16,12,December,Q4,2025,51,2,Tuesday,False,FY2025-26
20251217,2025-12-17,17,12,December,Q4,2025,51,3,Wednesday,False,FY2025-26
20251218,2025-12-18,18,12,December,Q4,2025,51,4,Thursday,False,FY2025-26
20251219,2025-12-19,19,12,December,Q4,2025,51,5,Friday,False,FY2025-26
20251220,2025-12-20,20,12,December,Q4,2025,51,6,Saturday,True,FY2025-26
20251221,2025-12-21,21,12,December,Q4,2025,51,7,Sunday,True,FY2025-26
20251222,2025-12-22,22,12,December,Q4,2025,52,1,Monday,False,FY2025-26
20251223,2025-12-23,23,12,December,Q4,2025,52,2,Tuesday,False,FY2025-26
20251224,2025-12-24,24,12,December,Q4,2025,52,3,Wednesday,False,FY2025-26
20251225,2025-12-25,25,12,December,Q4,2025,52,4,Thursday,False,FY2025-26
20251226,2025-12-26,26,12,December,Q4,2025,52,5,Friday,False,FY2025-26
20251227,2025-12-27,27,12,December,Q4,2025,52,6,Saturday,True,FY2025-26
20251228,2025-12-28,28,12,December,Q4,2025,52,7,Sunday,True,FY2025-26
20251229,2025-12-29,29,12,December,Q4,2025,1,1,Monday,False,FY2025-26
20251230,2025-12-30,30,12,December,Q4,2025,1,2,Tuesday,False,FY2025-26
20251231,2025-12-31,31,12,December,Q4,2025,1,3,Wednesday,False,FY2025-26
