policy_sk,policy_id,policy_type,coverage_type,policy_status,active_flag,policy_tenure,policy_tenure_band,source_system,load_date
226,ID48068,Comprehensive,Silver,Active,True,0.566934109697325,6-12 Months,Insurance Claims,2026-08-01 17:22:07.750552
227,ID16930,Comprehensive,Gold,Active,True,0.187311726305615,< 6 Months,Insurance Claims,2026-08-01 17:22:07.750552
228,ID16928,Comprehensive,Gold,Expired,False,0.049126938856125,< 6 Months,Insurance Claims,2026-08-01 17:22:07.750552
229,ID52855,Comprehensive,Basic,Active,True,1.00390332800717,> 12 Months,Insurance Claims,2026-08-01 17:22:07.750552
230,ID52779,Comprehensive,Basic,Active,True,0.325056661743186,< 6 Months,Insurance Claims,2026-08-01 17:22:07.750552
231,ID16958,Third Party,Gold,Active,True,0.166194215428886,< 6 Months,Insurance Claims,2026-08-01 17:22:07.750552
232,ID48101,Comprehensive,Gold,Active,True,0.785177280345644,6-12 Months,Insurance Claims,2026-08-01 17:22:07.750552
233,ID88030,Comprehensive,Silver,Active,True,0.96008487097856,6-12 Months,Insurance Claims,2026-08-01 17:22:07.750552
234,ID82162,Third Party,Basic,Active,True,0.066479112521486,< 6 Months,Insurance Claims,2026-08-01 17:22:07.750552
235,ID29859,Comprehensive,Silver,Active,True,0.06870619939719,< 6 Months,Insurance Claims,2026-08-01 17:22:07.750552
236,ID92104,Comprehensive,Gold,Active,True,0.087374345441922,< 6 Months,Insurance Claims,2026-08-01 17:22:07.750552
237,ID94027,Comprehensive,Gold,Active,True,0.081318072435823,< 6 Months,Insurance Claims,2026-08-01 17:22:07.750552
238,ID52712,Comprehensive,Gold,Active,True,0.041718760253829,< 6 Months,Insurance Claims,2026-08-01 17:22:07.750552
239,ID19627,Comprehensive,Silver,Active,True,0.157457540880947,< 6 Months,Insurance Claims,2026-08-01 17:22:07.750552
240,ID88890,Comprehensive,Silver,Active,True,0.205855972811436,< 6 Months,Insurance Claims,2026-08-01 17:22:07.750552
241,ID53088,Comprehensive,Silver,Active,True,0.108955304664574,< 6 Months,Insurance Claims,2026-08-01 17:22:07.750552
242,ID47977,Comprehensive,Silver,Active,True,0.020550936240835,< 6 Months,Insurance Claims,2026-08-01 17:22:07.750552
243,ID87984,Comprehensive,Gold,Active,True,0.96496059800555,6-12 Months,Insurance Claims,2026-08-01 17:22:07.750552
244,ID88932,Comprehensive,Basic,Active,True,0.148897677299473,< 6 Months,Insurance Claims,2026-08-01 17:22:07.750552
245,ID48019,Comprehensive,Gold,Active,True,0.059204861399413,< 6 Months,Insurance Claims,2026-08-01 17:22:07.750552
246,ID52955,Comprehensive,Gold,Active,True,0.208659993044785,< 6 Months,Insurance Claims,2026-08-01 17:22:07.750552
247,ID52983,Comprehensive,Gold,Active,True,0.68973806765499,6-12 Months,Insurance Claims,2026-08-01 17:22:07.750552
248,ID94499,Comprehensive,Gold,Active,True,0.497881743990073,< 6 Months,Insurance Claims,2026-08-01 17:22:07.750552
249,ID94495,Comprehensive,Silver,Active,True,0.861897264154159,6-12 Months,Insurance Claims,2026-08-01 17:22:07.750552
250,ID52959,Third Party,Gold,Active,True,1.06857630942011,> 12 Months,Insurance Claims,2026-08-01 17:22:07.750552
251,ID48036,Comprehensive,Basic,Active,True,1.03488907497981,> 12 Months,Insurance Claims,2026-08-01 17:22:07.750552
252,ID29825,Comprehensive,Gold,Active,True,0.907827680001058,6-12 Months,Insurance Claims,2026-08-01 17:22:07.750552
253,ID52908,Comprehensive,Basic,Active,True,0.988394775510142,6-12 Months,Insurance Claims,2026-08-01 17:22:07.750552
254,ID87998,Comprehensive,Gold,Active,True,0.685288710207964,6-12 Months,Insurance Claims,2026-08-01 17:22:07.750552
255,ID87991,Comprehensive,Silver,Active,True,0.684336227902661,6-12 Months,Insurance Claims,2026-08-01 17:22:07.750552
256,ID52942,Comprehensive,Basic,Active,True,0.492963913018563,< 6 Months,Insurance Claims,2026-08-01 17:22:07.750552
257,ID53235,Comprehensive,Basic,Active,True,1.12767732717812,> 12 Months,Insurance Claims,2026-08-01 17:22:07.750552
258,ID16729,Third Party,Gold,Active,True,0.098118737815575,< 6 Months,Insurance Claims,2026-08-01 17:22:07.750552
259,ID47908,Comprehensive,Gold,Active,True,1.17492902945733,> 12 Months,Insurance Claims,2026-08-01 17:22:07.750552
260,ID47905,Third Party,Gold,Active,True,0.033189681754724,< 6 Months,Insurance Claims,2026-08-01 17:22:07.750552
261,ID19769,Comprehensive,Basic,Active,True,0.472765909245911,< 6 Months,Insurance Claims,2026-08-01 17:22:07.750552
262,ID87963,Comprehensive,Gold,Active,True,0.239336060684919,< 6 Months,Insurance Claims,2026-08-01 17:22:07.750552
263,ID19755,Third Party,Silver,Active,True,0.0709851855911,< 6 Months,Insurance Claims,2026-08-01 17:22:07.750552
264,ID53118,Comprehensive,Gold,Active,True,0.403332125481436,< 6 Months,Insurance Claims,2026-08-01 17:22:07.750552
265,ID53110,Third Party,Gold,Active,True,0.799744832787631,6-12 Months,Insurance Claims,2026-08-01 17:22:07.750552
266,ID16779,Third Party,Basic,Active,True,0.139936220532675,< 6 Months,Insurance Claims,2026-08-01 17:22:07.750552
267,ID53131,Comprehensive,Gold,Active,True,1.00533189021401,> 12 Months,Insurance Claims,2026-08-01 17:22:07.750552
268,ID53144,Third Party,Gold,Active,True,0.527948513963289,6-12 Months,Insurance Claims,2026-08-01 17:22:07.750552
269,ID97581,Comprehensive,Silver,Expired,False,0.115119090419244,< 6 Months,Insurance Claims,2026-08-01 17:22:07.750552
270,ID53104,Third Party,Gold,Active,True,1.04478613502768,> 12 Months,Insurance Claims,2026-08-01 17:22:07.750552
271,ID47970,Third Party,Silver,Expired,False,0.283811405470453,< 6 Months,Insurance Claims,2026-08-01 17:22:07.750552
272,ID19732,Comprehensive,Gold,Active,True,0.941296350980814,6-12 Months,Insurance Claims,2026-08-01 17:22:07.750552
273,ID47779,Third Party,Basic,Active,True,0.536748272016399,6-12 Months,Insurance Claims,2026-08-01 17:22:07.750552
274,ID19849,Comprehensive,Basic,Active,True,0.250551171193124,< 6 Months,Insurance Claims,2026-08-01 17:22:07.750552
275,ID47810,Third Party,Silver,Active,True,0.25304478639618,< 6 Months,Insurance Claims,2026-08-01 17:22:07.750552
276,ID53396,Comprehensive,Silver,Active,True,0.034088418505407,< 6 Months,Insurance Claims,2026-08-01 17:22:07.750552
277,ID53353,Comprehensive,Gold,Active,True,0.108082432399676,< 6 Months,Insurance Claims,2026-08-01 17:22:07.750552
278,ID16654,Comprehensive,Basic,Active,True,0.580694518260665,6-12 Months,Insurance Claims,2026-08-01 17:22:07.750552
279,ID53373,Comprehensive,Basic,Active,True,1.03146155896555,> 12 Months,Insurance Claims,2026-08-01 17:22:07.750552
280,ID53362,Comprehensive,Silver,Expired,False,0.806143488867286,6-12 Months,Insurance Claims,2026-08-01 17:22:07.750552
281,ID53384,Third Party,Basic,Active,True,0.463970794061438,< 6 Months,Insurance Claims,2026-08-01 17:22:07.750552
282,ID53341,Third Party,Gold,Active,True,0.906608581036144,6-12 Months,Insurance Claims,2026-08-01 17:22:07.750552
283,ID88951,Third Party,Silver,Active,True,1.08679239405945,> 12 Months,Insurance Claims,2026-08-01 17:22:07.750552
284,ID30392,Comprehensive,Gold,Active,True,0.399306109617979,< 6 Months,Insurance Claims,2026-08-01 17:22:07.750552
285,ID29818,Third Party,Silver,Active,True,0.12932605132148,< 6 Months,Insurance Claims,2026-08-01 17:22:07.750552
286,ID47855,Comprehensive,Gold,Expired,False,0.035767548959871,< 6 Months,Insurance Claims,2026-08-01 17:22:07.750552
287,ID87930,Comprehensive,Gold,Active,True,0.619137445405412,6-12 Months,Insurance Claims,2026-08-01 17:22:07.750552
288,ID16697,Comprehensive,Basic,Active,True,0.042938226886849,< 6 Months,Insurance Claims,2026-08-01 17:22:07.750552
289,ID47743,Comprehensive,Gold,Active,True,0.267882536034679,< 6 Months,Insurance Claims,2026-08-01 17:22:07.750552
290,ID53509,Comprehensive,Silver,Expired,False,0.447149244408453,< 6 Months,Insurance Claims,2026-08-01 17:22:07.750552
291,ID16557,Third Party,Gold,Active,True,0.266044773464912,< 6 Months,Insurance Claims,2026-08-01 17:22:07.750552
292,ID47750,Comprehensive,Gold,Active,True,0.008955888432918,< 6 Months,Insurance Claims,2026-08-01 17:22:07.750552
293,ID47769,Comprehensive,Silver,Active,True,0.096146500266529,< 6 Months,Insurance Claims,2026-08-01 17:22:07.750552
294,ID47757,Comprehensive,Silver,Active,True,0.501551266857294,6-12 Months,Insurance Claims,2026-08-01 17:22:07.750552
295,ID19859,Comprehensive,Silver,Expired,False,0.662618421323138,6-12 Months,Insurance Claims,2026-08-01 17:22:07.750552
296,ID53500,Comprehensive,Gold,Active,True,0.586885110103298,6-12 Months,Insurance Claims,2026-08-01 17:22:07.750552
297,ID87893,Comprehensive,Silver,Active,True,0.740567846036838,6-12 Months,Insurance Claims,2026-08-01 17:22:07.750552
298,ID53420,Third Party,Basic,Active,True,0.410259191529871,< 6 Months,Insurance Claims,2026-08-01 17:22:07.750552
299,ID53419,Third Party,Silver,Active,True,0.467651411413202,< 6 Months,Insurance Claims,2026-08-01 17:22:07.750552
300,ID87920,Third Party,Basic,Active,True,0.040845298696294,< 6 Months,Insurance Claims,2026-08-01 17:22:07.750552
301,ID00356,Third Party,Basic,Active,True,0.585392315859676,6-12 Months,Insurance Claims,2026-08-01 17:22:07.750552
302,ID16629,Comprehensive,Silver,Active,True,0.852117670820999,6-12 Months,Insurance Claims,2026-08-01 17:22:07.750552
303,ID47783,Third Party,Silver,Active,True,0.096823090547673,< 6 Months,Insurance Claims,2026-08-01 17:22:07.750552
304,ID47781,Third Party,Silver,Active,True,1.05515542902163,> 12 Months,Insurance Claims,2026-08-01 17:22:07.750552
305,ID94566,Third Party,Basic,Active,True,0.238585137463653,< 6 Months,Insurance Claims,2026-08-01 17:22:07.750552
306,ID16434,Third Party,Silver,Active,True,0.09577856162564,< 6 Months,Insurance Claims,2026-08-01 17:22:07.750552
307,ID16425,Third Party,Silver,Active,True,0.209125788054535,< 6 Months,Insurance Claims,2026-08-01 17:22:07.750552
308,ID16407,Comprehensive,Silver,Active,True,1.08204258510602,> 12 Months,Insurance Claims,2026-08-01 17:22:07.750552
309,ID53752,Comprehensive,Gold,Active,True,0.572581438464673,6-12 Months,Insurance Claims,2026-08-01 17:22:07.750552
310,ID16458,Third Party,Basic,Active,True,0.498369685913773,< 6 Months,Insurance Claims,2026-08-01 17:22:07.750552
311,ID47635,Third Party,Basic,Active,True,0.681953435073864,6-12 Months,Insurance Claims,2026-08-01 17:22:07.750552
312,ID16485,Comprehensive,Silver,Active,True,0.158167809320989,< 6 Months,Insurance Claims,2026-08-01 17:22:07.750552
313,ID16484,Comprehensive,Basic,Active,True,1.08186904145096,> 12 Months,Insurance Claims,2026-08-01 17:22:07.750552
314,ID93966,Third Party,Gold,Active,True,0.091567689665928,< 6 Months,Insurance Claims,2026-08-01 17:22:07.750552
315,ID16514,Comprehensive,Basic,Active,True,0.941795830406508,6-12 Months,Insurance Claims,2026-08-01 17:22:07.750552
316,ID53631,Comprehensive,Gold,Active,True,1.05928630392406,> 12 Months,Insurance Claims,2026-08-01 17:22:07.750552
317,ID53625,Third Party,Silver,Active,True,0.024191351996592,< 6 Months,Insurance Claims,2026-08-01 17:22:07.750552
318,ID16517,Third Party,Gold,Expired,False,1.20386147409445,> 12 Months,Insurance Claims,2026-08-01 17:22:07.750552
319,ID19906,Comprehensive,Silver,Cancelled,False,0.526200003330798,6-12 Months,Insurance Claims,2026-08-01 17:22:07.750552
320,ID53540,Comprehensive,Gold,Active,True,0.311893589822643,< 6 Months,Insurance Claims,2026-08-01 17:22:07.750552
321,ID47479,Third Party,Basic,Active,True,0.215892442058786,< 6 Months,Insurance Claims,2026-08-01 17:22:07.750552
322,ID47503,Comprehensive,Gold,Active,True,0.083789077952171,< 6 Months,Insurance Claims,2026-08-01 17:22:07.750552
323,ID16315,Comprehensive,Basic,Active,True,0.875134980547877,6-12 Months,Insurance Claims,2026-08-01 17:22:07.750552
324,ID53947,Third Party,Silver,Active,True,1.24042916454194,> 12 Months,Insurance Claims,2026-08-01 17:22:07.750552
325,ID89000,Third Party,Basic,Active,True,0.379893332714349,< 6 Months,Insurance Claims,2026-08-01 17:22:07.750552
326,ID53864,Comprehensive,Silver,Active,True,1.22733658731322,> 12 Months,Insurance Claims,2026-08-01 17:22:07.750552
327,ID53856,Comprehensive,Basic,Active,True,0.081516875216197,< 6 Months,Insurance Claims,2026-08-01 17:22:07.750552
328,ID53803,Third Party,Gold,Active,True,0.080183973590931,< 6 Months,Insurance Claims,2026-08-01 17:22:07.750552
329,ID82015,Comprehensive,Gold,Active,True,0.551281447902771,6-12 Months,Insurance Claims,2026-08-01 17:22:07.750552
330,ID00398,Third Party,Silver,Active,True,1.06873228900406,> 12 Months,Insurance Claims,2026-08-01 17:22:07.750552
331,ID00393,Comprehensive,Gold,Active,True,0.484808508158229,< 6 Months,Insurance Claims,2026-08-01 17:22:07.750552
332,ID97561,Comprehensive,Gold,Cancelled,False,0.083888564156361,< 6 Months,Insurance Claims,2026-08-01 17:22:07.750552
333,ID53786,Third Party,Basic,Active,True,0.611221744125054,6-12 Months,Insurance Claims,2026-08-01 17:22:07.750552
334,ID53783,Comprehensive,Basic,Active,True,0.749494085804824,6-12 Months,Insurance Claims,2026-08-01 17:22:07.750552
335,ID89005,Comprehensive,Gold,Active,True,1.12533739047512,> 12 Months,Insurance Claims,2026-08-01 17:22:07.750552
336,ID19988,Comprehensive,Silver,Active,True,0.30074284902135,< 6 Months,Insurance Claims,2026-08-01 17:22:07.750552
337,ID47306,Comprehensive,Silver,Active,True,0.560569875263675,6-12 Months,Insurance Claims,2026-08-01 17:22:07.750552
338,ID93930,Comprehensive,Silver,Active,True,0.438913917531904,< 6 Months,Insurance Claims,2026-08-01 17:22:07.750552
339,ID54172,Third Party,Basic,Active,True,0.899779393382587,6-12 Months,Insurance Claims,2026-08-01 17:22:07.750552
340,ID54188,Comprehensive,Silver,Active,True,0.596579284060087,6-12 Months,Insurance Claims,2026-08-01 17:22:07.750552
341,ID94623,Comprehensive,Silver,Active,True,0.247975280076918,< 6 Months,Insurance Claims,2026-08-01 17:22:07.750552
342,ID47407,Comprehensive,Silver,Active,True,0.211080806057229,< 6 Months,Insurance Claims,2026-08-01 17:22:07.750552
343,ID47430,Comprehensive,Basic,Active,True,0.306193913762214,< 6 Months,Insurance Claims,2026-08-01 17:22:07.750552
344,ID54089,Third Party,Silver,Active,True,0.040964361897976,< 6 Months,Insurance Claims,2026-08-01 17:22:07.750552
345,ID30431,Third Party,Silver,Active,True,0.526852830072197,6-12 Months,Insurance Claims,2026-08-01 17:22:07.750552
346,ID29793,Comprehensive,Basic,Active,True,0.593223099379091,6-12 Months,Insurance Claims,2026-08-01 17:22:07.750552
347,ID29790,Comprehensive,Basic,Active,True,0.363717843646141,< 6 Months,Insurance Claims,2026-08-01 17:22:07.750552
348,ID16264,Third Party,Silver,Active,True,0.577806085642498,6-12 Months,Insurance Claims,2026-08-01 17:22:07.750552
349,ID47453,Comprehensive,Gold,Active,True,0.119274119796241,< 6 Months,Insurance Claims,2026-08-01 17:22:07.750552
350,ID47443,Comprehensive,Silver,Active,True,0.50856085080294,6-12 Months,Insurance Claims,2026-08-01 17:22:07.750552
351,ID47468,Third Party,Silver,Active,True,1.08356523367596,> 12 Months,Insurance Claims,2026-08-01 17:22:07.750552
352,ID54027,Third Party,Gold,Active,True,0.287455273715509,< 6 Months,Insurance Claims,2026-08-01 17:22:07.750552
353,ID47259,Comprehensive,Silver,Active,True,0.032781141308134,< 6 Months,Insurance Claims,2026-08-01 17:22:07.750552
354,ID47251,Comprehensive,Silver,Active,True,0.289486484621992,< 6 Months,Insurance Claims,2026-08-01 17:22:07.750552
355,ID87746,Comprehensive,Basic,Active,True,1.07356887827391,> 12 Months,Insurance Claims,2026-08-01 17:22:07.750552
356,ID54308,Comprehensive,Basic,Active,True,0.060532186007663,< 6 Months,Insurance Claims,2026-08-01 17:22:07.750552
357,ID47267,Comprehensive,Silver,Active,True,0.221419808117605,< 6 Months,Insurance Claims,2026-08-01 17:22:07.750552
358,ID20154,Comprehensive,Silver,Active,True,0.41038923721936,< 6 Months,Insurance Claims,2026-08-01 17:22:07.750552
359,ID20140,Comprehensive,Gold,Active,True,0.133514887617035,< 6 Months,Insurance Claims,2026-08-01 17:22:07.750552
360,ID93932,Comprehensive,Gold,Active,True,0.256293229549988,< 6 Months,Insurance Claims,2026-08-01 17:22:07.750552
361,ID81919,Comprehensive,Silver,Expired,False,0.09946520683047,< 6 Months,Insurance Claims,2026-08-01 17:22:07.750552
362,ID82796,Comprehensive,Basic,Active,True,0.465751291904056,< 6 Months,Insurance Claims,2026-08-01 17:22:07.750552
363,ID00434,Third Party,Silver,Active,True,0.096807686293881,< 6 Months,Insurance Claims,2026-08-01 17:22:07.750552
364,ID00424,Comprehensive,Basic,Active,True,0.740810750925825,6-12 Months,Insurance Claims,2026-08-01 17:22:07.750552
365,ID20120,Comprehensive,Silver,Active,True,1.24609841336523,> 12 Months,Insurance Claims,2026-08-01 17:22:07.750552
366,ID54265,Third Party,Silver,Active,True,0.211031065101607,< 6 Months,Insurance Claims,2026-08-01 17:22:07.750552
367,ID16152,Comprehensive,Gold,Active,True,0.539621051696647,6-12 Months,Insurance Claims,2026-08-01 17:22:07.750552
368,ID16198,Third Party,Basic,Active,True,0.568274243774925,6-12 Months,Insurance Claims,2026-08-01 17:22:07.750552
369,ID89079,Comprehensive,Silver,Expired,False,0.088383509102132,< 6 Months,Insurance Claims,2026-08-01 17:22:07.750552
370,ID20242,Comprehensive,Basic,Active,True,0.607398460216423,6-12 Months,Insurance Claims,2026-08-01 17:22:07.750552
371,ID89089,Comprehensive,Silver,Active,True,0.59423167422344,6-12 Months,Insurance Claims,2026-08-01 17:22:07.750552
372,ID16010,Comprehensive,Basic,Active,True,1.15171795064169,> 12 Months,Insurance Claims,2026-08-01 17:22:07.750552
373,ID16043,Comprehensive,Gold,Active,True,0.184695151050866,< 6 Months,Insurance Claims,2026-08-01 17:22:07.750552
374,ID87714,Comprehensive,Silver,Active,True,0.40451292914081,< 6 Months,Insurance Claims,2026-08-01 17:22:07.750552
375,ID87711,Comprehensive,Gold,Active,True,1.14177290515885,> 12 Months,Insurance Claims,2026-08-01 17:22:07.750552
376,ID47206,Comprehensive,Basic,Active,True,0.096249131268926,< 6 Months,Insurance Claims,2026-08-01 17:22:07.750552
377,ID47204,Comprehensive,Basic,Active,True,0.087032847494768,< 6 Months,Insurance Claims,2026-08-01 17:22:07.750552
378,ID47226,Comprehensive,Gold,Active,True,0.265466239080044,< 6 Months,Insurance Claims,2026-08-01 17:22:07.750552
379,ID47225,Comprehensive,Gold,Active,True,0.036084839976504,< 6 Months,Insurance Claims,2026-08-01 17:22:07.750552
380,ID54394,Comprehensive,Basic,Expired,False,0.289987598836877,< 6 Months,Insurance Claims,2026-08-01 17:22:07.750552
381,ID16083,Third Party,Silver,Active,True,0.105529110769585,< 6 Months,Insurance Claims,2026-08-01 17:22:07.750552
382,ID81903,Third Party,Silver,Active,True,0.623952522522598,6-12 Months,Insurance Claims,2026-08-01 17:22:07.750552
383,ID16109,Comprehensive,Basic,Active,True,1.14656985430725,> 12 Months,Insurance Claims,2026-08-01 17:22:07.750552
384,ID47262,Comprehensive,Basic,Active,True,0.043426529639864,< 6 Months,Insurance Claims,2026-08-01 17:22:07.750552
385,ID54760,Comprehensive,Gold,Active,True,0.410499918538283,< 6 Months,Insurance Claims,2026-08-01 17:22:07.750552
