policy_id,airbags,is_esc,is_tpms,is_parking_sensors,is_parking_camera,is_brake_assist,is_power_steering,is_speed_alert,ncap_rating,safety_score
ID87360,2,0,0,1,0,0,1,1,0,27.1
ID94837,6,1,0,1,1,1,1,1,0,64.3
ID14946,2,0,0,1,0,1,1,1,2,44.9
ID56419,1,0,0,1,0,0,0,1,0,16.4
ID45894,6,1,1,1,1,1,1,1,3,88.0
ID56373,2,0,0,1,0,0,1,1,0,27.1
ID56327,6,1,1,1,1,1,1,1,3,88.0
ID87367,6,1,0,1,1,1,1,1,0,64.3
ID56352,2,0,0,1,0,1,1,1,2,44.9
ID56357,6,1,0,1,1,1,1,1,0,64.3
ID45945,2,0,0,1,0,1,1,1,2,44.9
ID92037,2,0,0,1,0,1,1,1,2,44.9
ID30667,2,0,0,1,1,0,1,1,4,56.9
ID56292,2,0,0,1,0,0,1,1,0,27.1
ID56247,6,1,1,1,1,1,1,1,3,88.0
ID56638,2,0,0,1,0,0,1,1,2,39.1
ID56654,6,1,1,1,1,1,1,1,3,88.0
ID56646,2,0,0,1,0,0,1,1,2,39.1
ID56587,2,0,0,1,1,0,1,1,4,56.9
ID45726,2,0,0,1,0,0,1,1,2,39.1
ID45713,2,0,0,1,0,1,1,1,2,44.9
ID45809,6,1,0,1,1,1,1,1,0,64.3
ID45795,6,1,1,1,1,1,1,1,3,88.0
ID97518,2,0,0,1,0,0,1,1,0,27.1
ID92046,2,0,0,1,0,1,1,1,2,44.9
ID92043,6,1,0,1,1,1,1,1,0,64.3
ID30695,2,0,0,1,0,1,1,1,2,44.9
ID30692,2,0,0,1,0,1,1,1,2,44.9
ID56531,2,0,0,1,0,0,1,1,2,39.1
ID14870,6,1,0,1,1,1,1,1,0,64.3
ID56466,2,0,0,0,1,0,1,1,2,39.1
ID56737,6,1,1,1,1,1,1,1,3,88.0
ID87286,2,0,0,1,0,0,1,1,2,39.1
ID56781,1,0,0,1,0,0,0,1,0,16.4
ID45648,2,0,0,1,0,0,1,1,0,27.1
ID45640,2,0,0,1,0,0,1,1,0,27.1
ID56706,6,1,0,1,1,1,1,1,0,64.3
ID14763,2,0,0,1,0,0,1,1,0,27.1
ID14748,2,1,0,1,1,1,1,1,2,56.3
ID89370,2,0,0,1,0,1,1,1,2,44.9
ID45700,6,1,0,1,1,1,1,1,0,64.3
ID14773,2,0,0,1,0,1,1,1,2,44.9
ID93787,2,0,0,1,0,0,1,1,2,39.1
ID97519,2,0,0,1,0,1,1,1,2,44.9
ID20972,2,0,0,0,1,0,1,1,2,39.1
ID87329,2,0,0,1,1,0,1,1,4,56.9
ID56603,2,1,0,1,1,1,1,1,2,56.3
ID14643,6,1,1,1,1,1,1,1,3,88.0
ID89406,2,0,0,1,0,0,1,1,0,27.1
ID56882,6,1,1,1,1,1,1,1,3,88.0
ID94915,2,0,0,1,0,1,1,1,2,44.9
ID56908,2,0,0,1,0,0,1,1,2,39.1
ID56839,2,0,0,1,0,0,1,1,0,27.1
ID56871,6,1,1,1,1,1,1,1,3,88.0
ID45542,2,0,0,1,0,1,1,1,2,44.9
ID45583,2,0,0,1,0,0,1,1,0,27.1
ID87295,6,1,1,1,1,1,1,1,3,88.0
ID87288,6,1,1,1,1,1,1,1,3,88.0
ID56833,2,0,0,1,0,0,1,1,0,27.1
ID81613,6,1,0,1,1,1,1,1,0,64.3
ID94887,2,0,0,1,0,0,1,1,2,39.1
ID21046,6,1,1,1,1,1,1,1,3,88.0
ID45609,2,0,0,1,0,1,1,1,2,44.9
ID57047,6,1,1,1,1,1,1,1,3,88.0
ID57045,2,0,0,1,0,1,1,1,2,44.9
ID45407,2,0,0,1,0,1,1,1,2,44.9
ID57025,1,0,0,1,0,0,0,1,0,16.4
ID14564,6,1,1,1,1,1,1,1,3,88.0
ID56993,2,0,0,1,0,1,1,1,2,44.9
ID94921,2,0,0,0,1,0,1,1,2,39.1
ID87239,6,1,1,1,1,1,1,1,3,88.0
ID14604,2,0,0,1,0,1,1,1,2,44.9
ID45475,6,1,1,1,1,1,1,1,3,88.0
ID30760,6,1,0,1,1,1,1,1,0,64.3
ID81589,2,0,0,1,0,1,1,1,2,44.9
ID14620,2,0,0,1,0,1,1,1,2,44.9
ID45464,2,0,0,1,0,1,1,1,2,44.9
ID21104,2,0,0,1,0,0,1,1,0,27.1
ID21103,2,0,0,1,1,0,1,1,4,56.9
ID57186,2,0,0,1,1,0,1,1,4,56.9
ID45315,6,1,1,1,1,1,1,1,3,88.0
ID45309,2,0,0,0,1,0,1,1,2,39.1
ID45337,6,1,1,1,1,1,1,1,3,88.0
ID87224,6,1,1,1,1,1,1,1,3,88.0
ID57111,2,0,0,1,0,1,1,1,2,44.9
ID87236,2,0,0,1,0,1,1,1,2,44.9
ID14496,2,0,0,1,0,1,1,1,2,44.9
ID82874,6,1,0,1,1,1,1,1,0,64.3
ID81550,2,0,0,1,0,0,1,1,0,27.1
ID81553,2,0,0,1,0,0,1,1,0,27.1
ID93758,6,1,0,1,1,1,1,1,0,64.3
ID45363,6,1,1,1,1,1,1,1,3,88.0
ID21185,1,0,0,1,0,0,0,1,0,16.4
ID57103,2,0,0,1,0,0,1,1,0,27.1
ID57051,2,0,0,1,0,1,1,1,2,44.9
ID45194,6,1,1,1,1,1,1,1,3,88.0
ID45220,6,1,1,1,1,1,1,1,3,88.0
ID45213,2,0,0,1,0,1,1,1,2,44.9
ID14358,6,1,0,1,1,1,1,1,0,64.3
ID57298,2,0,0,1,0,1,1,1,2,44.9
ID14350,2,0,0,1,0,0,1,1,0,27.1
ID21233,2,0,0,1,0,0,1,1,0,27.1
ID57232,6,1,1,1,1,1,1,1,3,88.0
ID57253,2,0,0,0,1,0,1,1,2,39.1
ID45296,1,0,0,1,0,0,0,1,0,16.4
ID92028,2,0,0,1,0,1,1,1,2,44.9
ID57174,2,0,0,1,0,1,1,1,2,44.9
ID14431,2,0,0,1,0,0,1,1,0,27.1
ID14427,2,0,0,1,0,1,1,1,2,44.9
ID14423,2,0,0,1,0,1,1,1,2,44.9
ID94961,2,0,0,0,1,0,1,1,2,39.1
ID57620,2,0,0,1,1,0,1,1,4,56.9
ID14205,6,1,0,1,1,1,1,1,0,64.3
ID89479,2,0,0,1,0,1,1,1,2,44.9
ID94983,2,0,0,1,0,0,1,1,0,27.1
ID14215,2,0,0,1,0,1,1,1,2,44.9
ID57540,6,1,1,1,1,1,1,1,3,88.0
ID89482,1,0,0,1,0,0,0,1,0,16.4
ID94996,2,0,0,1,0,0,1,1,2,39.1
ID45113,2,1,0,1,1,1,1,0,5,68.6
ID57473,2,0,0,1,0,0,1,1,0,27.1
ID57507,6,1,0,1,1,1,1,1,0,64.3
ID57490,2,1,0,1,1,1,1,1,2,56.3
ID21287,2,0,0,1,0,1,1,1,2,44.9
ID00693,6,1,0,1,1,1,1,1,0,64.3
ID14304,6,1,0,1,1,1,1,1,0,64.3
ID14301,6,1,1,1,1,1,1,1,3,88.0
ID14054,6,1,1,1,1,1,1,1,3,88.0
ID44951,6,1,1,1,1,1,1,1,3,88.0
ID89521,2,0,0,1,0,0,1,1,2,39.1
ID89515,2,0,0,1,0,0,1,1,2,39.1
ID57748,2,0,0,0,1,0,1,1,2,39.1
ID87112,2,0,0,1,0,0,1,1,0,27.1
ID57751,2,0,0,1,0,1,1,1,2,44.9
ID44962,2,0,0,1,1,0,1,1,4,56.9
ID44992,6,1,1,1,1,1,1,1,3,88.0
ID14145,6,1,0,1,1,1,1,1,0,64.3
ID45006,2,0,0,1,0,1,1,1,2,44.9
ID45054,2,0,0,1,0,0,1,1,0,27.1
ID21379,6,1,1,1,1,1,1,1,3,88.0
ID30801,6,1,0,1,1,1,1,1,0,64.3
ID14180,2,0,0,1,0,1,1,1,2,44.9
ID57599,2,0,0,1,0,0,1,1,0,27.1
ID57983,2,0,0,0,1,0,1,1,2,39.1
ID87077,6,1,1,1,1,1,1,1,3,88.0
ID57961,2,0,0,1,0,0,1,1,0,27.1
ID57960,2,0,0,1,0,0,1,1,0,27.1
ID57957,2,0,0,1,0,0,1,1,2,39.1
ID57906,6,1,1,1,1,1,1,1,3,88.0
ID44838,2,0,0,1,0,0,1,1,0,27.1
ID21487,1,0,0,1,0,0,0,1,0,16.4
ID21472,2,0,0,1,1,0,1,1,4,56.9
ID21470,2,0,0,1,0,1,1,1,2,44.9
ID14015,2,0,0,1,1,0,1,1,4,56.9
ID81485,6,1,1,1,1,1,1,1,3,88.0
ID00725,2,1,0,1,1,1,1,1,2,56.3
ID93703,2,1,0,1,1,1,1,1,2,56.3
ID57874,2,0,0,1,0,1,1,1,2,44.9
ID14073,2,0,0,1,0,1,1,1,2,44.9
ID44731,2,0,0,1,0,1,1,1,2,44.9
ID58115,6,1,1,1,1,1,1,1,3,88.0
ID58138,6,1,1,1,1,1,1,1,3,88.0
ID44748,6,1,1,1,1,1,1,1,3,88.0
ID21551,6,1,1,1,1,1,1,1,3,88.0
ID13898,6,1,0,1,1,1,1,1,0,64.3
ID58098,6,1,1,1,1,1,1,1,3,88.0
ID13926,2,0,0,1,0,0,1,1,0,27.1
ID89552,2,0,0,1,0,0,1,1,2,39.1
ID44776,2,1,0,1,1,1,1,0,5,68.6
ID21532,2,0,0,1,0,0,1,1,0,27.1
ID00736,2,0,0,1,0,0,1,1,2,39.1
ID21512,6,1,0,1,1,1,1,1,0,64.3
ID13947,2,0,0,1,0,0,1,1,2,39.1
ID13936,2,0,0,1,0,0,1,1,0,27.1
ID13931,6,1,0,1,1,1,1,1,0,64.3
ID87018,2,0,0,1,0,1,1,1,2,44.9
ID87024,6,1,1,1,1,1,1,1,3,88.0
ID87023,6,1,1,1,1,1,1,1,3,88.0
ID21636,6,1,1,1,1,1,1,1,3,88.0
ID58235,6,1,1,1,1,1,1,1,3,88.0
ID58229,2,0,0,1,0,1,1,1,2,44.9
ID58256,6,1,1,1,1,1,1,1,3,88.0
ID58217,2,0,0,1,0,0,1,1,0,27.1
ID58213,6,1,1,1,1,1,1,1,3,88.0
ID00761,2,0,0,1,0,0,1,1,0,27.1
ID30824,2,0,0,1,0,1,1,1,2,44.9
ID58189,6,1,0,1,1,1,1,1,0,64.3
ID13850,6,1,1,1,1,1,1,1,3,88.0
ID44694,6,1,1,1,1,1,1,1,3,88.0
ID89564,2,0,0,1,1,0,1,1,4,56.9
ID21573,2,0,0,1,0,1,1,1,2,44.9
ID58446,2,0,0,1,0,1,1,1,2,44.9
ID89602,2,0,0,1,0,0,1,1,2,39.1
ID44542,2,0,0,1,0,1,1,1,2,44.9
ID13699,2,0,0,1,0,1,1,1,2,44.9
ID58414,2,0,0,1,0,0,1,1,0,27.1
ID95090,2,0,0,1,0,0,1,1,0,27.1
ID58427,6,1,1,1,1,1,1,1,3,88.0
ID58425,1,0,0,1,0,0,0,1,0,16.4
ID44532,2,0,0,1,0,0,1,1,0,27.1
ID87008,2,0,0,1,0,1,1,1,2,44.9
ID13720,2,0,0,1,0,0,1,1,5,57.1
ID81361,2,0,0,1,0,1,1,1,2,44.9
ID44567,2,0,0,1,0,0,1,1,2,39.1
ID58336,2,0,0,1,0,0,1,1,0,27.1
ID58334,2,0,0,1,0,0,1,1,0,27.1
ID58287,2,0,0,1,0,0,1,1,2,39.1
ID44391,2,0,0,1,0,1,1,1,2,44.9
ID58538,2,0,0,1,0,0,1,1,0,27.1
ID86965,2,0,0,1,0,1,1,1,2,44.9
ID13621,2,0,0,1,1,0,1,1,4,56.9
ID13638,6,1,0,1,1,1,1,1,0,64.3
ID13636,2,0,0,0,1,0,1,1,2,39.1
ID93666,2,0,0,1,0,0,1,1,2,39.1
ID81337,6,1,1,1,1,1,1,1,3,88.0
ID82910,6,1,1,1,1,1,1,1,3,88.0
ID00785,2,0,0,0,1,0,1,1,2,39.1
ID13655,6,1,1,1,1,1,1,1,3,88.0
ID44437,2,0,0,1,0,1,1,1,2,44.9
ID44465,2,0,0,1,0,1,1,1,2,44.9
ID21699,2,0,0,1,0,0,1,1,0,27.1
ID44499,2,0,0,1,0,0,1,1,2,39.1
ID13647,2,0,0,0,1,0,1,1,2,39.1
ID58715,2,0,0,1,0,1,1,1,2,44.9
ID13523,2,0,0,1,0,1,1,1,2,44.9
ID86935,2,0,0,1,0,0,1,1,2,39.1
ID44298,2,0,0,1,0,0,1,1,0,27.1
ID58667,2,0,0,1,0,1,1,1,2,44.9
ID58694,2,0,0,1,0,0,1,1,0,27.1
ID58693,2,0,0,1,0,0,1,1,0,27.1
ID21750,2,0,0,1,0,0,1,1,0,27.1
ID58612,2,0,0,1,0,1,1,1,2,44.9
ID13558,2,0,0,1,0,1,1,1,2,44.9
ID58640,2,0,0,0,1,0,1,1,2,39.1
ID00818,2,0,0,0,1,0,1,1,2,39.1
ID00816,6,1,0,1,1,1,1,1,0,64.3
ID58584,6,1,1,1,1,1,1,1,3,88.0
ID44370,2,1,0,1,1,1,1,1,2,56.3
ID44379,2,0,0,0,1,0,1,1,2,39.1
ID13389,2,0,0,1,0,0,1,1,0,27.1
ID13408,2,0,0,1,0,0,1,1,0,27.1
ID58839,2,0,0,1,0,1,1,1,2,44.9
ID58859,2,0,0,1,0,0,1,1,2,39.1
ID13442,6,1,1,1,1,1,1,1,3,88.0
ID44198,2,0,0,1,0,0,1,1,0,27.1
ID21823,2,0,0,1,0,1,1,1,2,44.9
ID58769,2,0,0,1,0,0,1,1,0,27.1
ID13453,2,0,0,1,0,0,1,1,2,39.1
ID58793,2,0,0,1,0,0,1,1,0,27.1
ID58790,2,0,0,1,0,1,1,1,2,44.9
ID86927,2,0,0,1,0,1,1,1,2,44.9
ID21809,6,1,1,1,1,1,1,1,3,88.0
ID30910,2,0,0,1,0,1,1,1,2,44.9
ID86946,2,0,0,1,0,1,1,1,2,44.9
ID58716,6,1,1,1,1,1,1,1,3,88.0
ID13301,6,1,1,1,1,1,1,1,3,88.0
ID21889,2,0,0,1,0,0,1,1,2,39.1
ID21874,2,0,0,1,1,0,1,1,4,56.9
ID59042,2,0,0,1,0,0,1,1,2,39.1
ID59040,2,0,0,1,0,1,1,1,2,44.9
ID58982,6,1,0,1,1,1,1,1,0,64.3
ID21868,2,0,0,1,0,1,1,1,2,44.9
ID21861,6,1,1,1,1,1,1,1,3,88.0
ID58915,2,0,0,1,0,0,1,1,0,27.1
ID86911,2,0,0,1,0,1,1,1,2,44.9
ID00831,2,0,0,1,0,0,1,1,2,39.1
ID81239,6,1,0,1,1,1,1,1,0,64.3
ID00826,6,1,1,1,1,1,1,1,3,88.0
ID58890,2,0,0,1,0,0,1,1,0,27.1
ID13375,6,1,0,1,1,1,1,1,0,64.3
ID13374,2,0,0,1,0,1,1,1,2,44.9
ID13212,2,0,0,1,0,0,1,1,0,27.1
ID43993,2,0,0,1,0,1,1,1,2,44.9
ID44023,6,1,0,1,1,1,1,1,0,64.3
ID59177,2,0,0,1,0,0,1,1,2,39.1
ID13218,2,0,0,1,0,1,1,1,2,44.9
ID21917,2,0,0,1,0,1,1,1,2,44.9
ID44053,2,0,0,1,0,1,1,1,2,44.9
ID59095,1,0,0,1,0,0,0,1,0,16.4
ID59108,6,1,1,1,1,1,1,1,3,88.0
ID13260,2,0,0,1,0,1,1,1,2,44.9
ID81196,2,0,0,1,0,1,1,1,2,44.9
ID30902,6,1,1,1,1,1,1,1,3,88.0
ID30928,2,0,0,1,0,1,1,1,2,44.9
ID13281,6,1,0,1,1,1,1,1,0,64.3
ID21906,2,0,0,1,0,0,1,1,2,39.1
ID59028,6,1,1,1,1,1,1,1,3,88.0
ID59373,6,1,1,1,1,1,1,1,3,88.0
ID22013,2,0,0,1,0,0,1,1,0,27.1
ID95199,6,1,0,1,1,1,1,1,0,64.3
ID13092,2,0,0,1,0,1,1,1,2,44.9
ID43838,2,0,0,1,0,1,1,1,2,44.9
ID59329,2,0,0,1,0,1,1,1,2,44.9
ID59327,2,0,0,1,0,1,1,1,2,44.9
ID59293,2,0,0,1,0,0,1,1,2,39.1
ID13130,2,0,0,1,0,0,1,1,0,27.1
ID59266,6,1,1,1,1,1,1,1,3,88.0
ID13163,2,0,0,1,0,0,1,1,2,39.1
ID43878,2,0,0,1,0,0,1,1,0,27.1
ID43955,6,1,1,1,1,1,1,1,3,88.0
ID59211,6,1,1,1,1,1,1,1,3,88.0
ID13199,1,0,0,1,0,0,0,1,0,16.4
ID13189,2,0,0,1,0,0,1,1,0,27.1
ID59616,6,1,1,1,1,1,1,1,3,88.0
ID59642,2,0,0,1,0,0,1,1,0,27.1
ID12968,6,1,0,1,1,1,1,1,0,64.3
ID59584,2,0,0,1,0,0,1,1,2,39.1
ID22077,6,1,1,1,1,1,1,1,3,88.0
ID59553,2,0,0,0,1,0,1,1,2,39.1
ID43764,2,0,0,1,0,0,1,1,2,39.1
ID13007,2,0,0,1,0,1,1,1,2,44.9
ID13036,6,1,1,1,1,1,1,1,3,88.0
ID22041,6,1,1,1,1,1,1,1,3,88.0
ID43778,2,0,0,1,0,0,1,1,0,27.1
ID97447,6,1,0,1,1,1,1,1,0,64.3
ID30964,2,0,0,0,1,0,1,1,2,39.1
ID13066,2,0,0,1,0,0,1,1,2,39.1
ID13061,2,0,0,1,0,0,1,1,2,39.1
ID43824,2,0,0,1,0,0,1,1,0,27.1
ID22173,2,0,0,1,0,1,1,1,2,44.9
ID59789,2,0,0,1,0,1,1,1,2,44.9
ID59749,6,1,1,1,1,1,1,1,3,88.0
ID12871,2,0,0,1,0,1,1,1,2,44.9
ID43608,2,0,0,1,0,0,1,1,0,27.1
ID59710,2,0,0,1,0,0,1,1,0,27.1
ID12905,2,0,0,1,0,1,1,1,2,44.9
ID43661,2,0,0,1,0,1,1,1,2,44.9
ID43668,2,0,0,1,0,0,1,1,2,39.1
ID22113,2,0,0,1,0,0,1,1,0,27.1
ID59633,6,1,0,1,1,1,1,1,0,64.3
ID81128,2,0,0,1,0,0,1,1,0,27.1
ID97455,6,1,1,1,1,1,1,1,3,88.0
ID81150,2,0,0,0,1,0,1,1,2,39.1
ID43685,2,0,0,0,1,0,1,1,2,39.1
ID22088,2,0,0,1,0,1,1,1,2,44.9
ID43365,2,0,0,1,0,1,1,1,2,44.9
ID43459,2,0,0,1,1,0,1,1,4,56.9
ID60026,6,1,1,1,1,1,1,1,3,88.0
ID43468,2,0,0,1,0,0,1,1,2,39.1
ID86697,2,0,0,1,0,1,1,1,2,44.9
ID59945,2,0,0,1,0,0,1,1,2,39.1
ID12791,6,1,1,1,1,1,1,1,3,88.0
ID59894,2,0,0,1,0,1,1,1,2,44.9
ID12793,2,0,0,1,0,1,1,1,2,44.9
ID81094,2,0,0,0,1,0,1,1,2,39.1
ID82964,6,1,1,1,1,1,1,1,3,88.0
ID30983,2,0,0,1,0,1,1,1,2,44.9
ID43534,6,1,1,1,1,1,1,1,3,88.0
ID43557,2,0,0,1,0,1,1,1,2,44.9
ID43552,6,1,1,1,1,1,1,1,3,88.0
ID59832,2,0,0,1,0,0,1,1,2,39.1
ID60262,2,0,0,1,0,0,1,1,0,27.1
ID60229,2,0,0,1,0,0,1,1,2,39.1
ID43327,2,0,0,1,0,1,1,1,2,44.9
ID60187,6,1,1,1,1,1,1,1,3,88.0
ID60186,2,0,0,1,0,1,1,1,2,44.9
ID60185,2,0,0,1,0,0,1,1,0,27.1
ID43373,2,0,0,1,0,1,1,1,2,44.9
ID60171,2,0,0,0,1,0,1,1,2,39.1
ID82950,2,0,0,1,0,0,1,1,0,27.1
ID81081,2,0,0,1,0,0,1,1,0,27.1
ID00939,2,0,0,1,0,1,1,1,2,44.9
ID91988,2,0,0,1,0,0,1,1,2,39.1
ID91985,6,1,0,1,1,1,1,1,0,64.3
ID60134,6,1,1,1,1,1,1,1,3,88.0
ID60133,2,0,0,1,0,1,1,1,2,44.9
ID60147,2,0,0,1,1,0,1,1,4,56.9
ID43258,6,1,1,1,1,1,1,1,3,88.0
ID22359,2,0,0,1,0,0,1,1,0,27.1
ID12562,6,1,1,1,1,1,1,1,3,88.0
ID60354,6,1,0,1,1,1,1,1,0,64.3
ID60325,2,0,0,1,0,0,1,1,2,39.1
ID43273,2,0,0,1,0,1,1,1,2,44.9
ID22343,2,0,0,1,0,1,1,1,2,44.9
ID93540,2,0,0,1,0,1,1,1,2,44.9
ID60287,2,0,0,1,0,0,1,1,0,27.1
ID60310,2,0,0,1,0,0,1,1,5,57.1
ID81056,6,1,1,1,1,1,1,1,3,88.0
ID31046,6,1,1,1,1,1,1,1,3,88.0
ID60259,2,0,0,1,0,1,1,1,2,44.9
ID22331,2,0,0,1,0,1,1,1,2,44.9
ID43331,6,1,1,1,1,1,1,1,3,88.0
ID60249,2,1,0,1,1,1,1,1,2,56.3
ID22422,2,0,0,1,0,0,1,1,0,27.1
ID89838,2,0,0,1,0,1,1,1,2,44.9
ID60572,6,1,1,1,1,1,1,1,3,88.0
ID12440,6,1,1,1,1,1,1,1,3,88.0
ID22410,2,0,0,1,0,0,1,1,0,27.1
ID95301,6,1,1,1,1,1,1,1,3,88.0
ID43181,2,0,0,1,0,0,1,1,0,27.1
ID22371,2,0,0,1,0,1,1,1,2,44.9
ID60472,6,1,1,1,1,1,1,1,3,88.0
ID43209,6,1,0,1,1,1,1,1,0,64.3
ID43232,6,1,1,1,1,1,1,1,3,88.0
ID81029,2,0,0,0,1,0,1,1,2,39.1
ID60409,2,0,0,1,1,0,1,1,4,56.9
ID12512,2,1,0,1,1,1,1,1,2,56.3
ID60425,2,0,0,1,0,0,1,1,2,39.1
ID43259,2,0,0,1,0,0,1,1,0,27.1
ID12312,6,1,1,1,1,1,1,1,3,88.0
ID12328,2,0,0,1,0,0,1,1,2,39.1
ID22467,2,0,0,1,0,0,1,1,2,39.1
ID43082,2,0,0,1,0,0,1,1,0,27.1
ID60679,2,0,0,1,0,0,1,1,0,27.1
ID95318,1,0,0,1,0,0,0,1,0,16.4
ID60698,2,0,0,1,0,1,1,1,2,44.9
ID22449,2,0,0,1,0,0,1,1,0,27.1
ID89831,2,0,0,1,0,0,1,1,0,27.1
ID80985,2,0,0,1,0,1,1,1,2,44.9
ID82968,2,0,0,1,0,0,1,1,2,39.1
ID00981,2,0,0,1,0,0,1,1,2,39.1
ID31108,2,0,0,1,0,0,1,1,0,27.1
ID29385,2,0,0,1,0,1,1,1,2,44.9
ID60638,2,0,0,1,0,0,1,1,2,39.1
ID60644,2,0,0,1,1,0,1,1,4,56.9
ID60943,6,1,1,1,1,1,1,1,3,88.0
ID22548,1,0,0,1,0,0,0,1,0,16.4
ID12225,2,0,0,1,0,0,1,1,5,57.1
ID12222,2,0,0,1,0,1,1,1,2,44.9
ID60936,2,0,0,0,1,0,1,1,2,39.1
ID12269,2,0,0,1,0,1,1,1,2,44.9
ID12265,6,1,1,1,1,1,1,1,3,88.0
ID42996,2,0,0,1,0,0,1,1,0,27.1
ID00995,2,0,0,0,1,0,1,1,2,39.1
ID31132,6,1,0,1,1,1,1,1,0,64.3
ID31129,6,1,1,1,1,1,1,1,3,88.0
ID91966,2,0,0,1,0,1,1,1,2,44.9
ID80991,6,1,0,1,1,1,1,1,0,64.3
ID12293,2,0,0,1,0,1,1,1,2,44.9
ID43066,2,0,0,1,0,0,1,1,2,39.1
ID12313,2,0,0,0,1,0,1,1,2,39.1
ID42826,6,1,1,1,1,1,1,1,3,88.0
ID42823,6,1,1,1,1,1,1,1,3,88.0
ID61049,6,1,0,1,1,1,1,1,0,64.3
ID86526,2,0,0,1,1,0,1,1,4,56.9
ID61063,6,1,1,1,1,1,1,1,3,88.0
ID89906,2,0,0,0,1,0,1,1,2,39.1
ID86518,2,0,0,1,0,1,1,1,2,44.9
ID93506,6,1,1,1,1,1,1,1,3,88.0
ID93501,2,0,0,1,0,0,1,1,0,27.1
ID61014,6,1,1,1,1,1,1,1,3,88.0
ID12188,6,1,0,1,1,1,1,1,0,64.3
ID12182,2,0,0,1,0,0,1,1,0,27.1
ID12181,2,0,0,1,0,0,1,1,2,39.1
ID12178,2,0,0,0,1,0,1,1,2,39.1
ID60996,2,0,0,1,0,1,1,1,2,44.9
ID60976,2,0,0,1,0,1,1,1,2,44.9
ID89915,6,1,1,1,1,1,1,1,3,88.0
ID22703,2,0,0,1,1,0,1,1,4,56.9
ID61366,2,0,0,1,0,0,1,1,2,39.1
ID11976,2,0,0,1,0,0,1,1,0,27.1
ID22667,2,0,0,1,0,0,1,1,0,27.1
ID12014,6,1,0,1,1,1,1,1,0,64.3
ID61255,6,1,0,1,1,1,1,1,0,64.3
ID22645,6,1,1,1,1,1,1,1,3,88.0
ID22644,1,0,0,1,0,0,0,1,0,16.4
ID22628,2,0,0,1,0,0,1,1,2,39.1
ID42798,2,0,0,1,0,1,1,1,2,44.9
ID22613,2,0,0,1,0,0,1,1,2,39.1
ID86500,2,0,0,1,0,1,1,1,2,44.9
ID31175,6,1,1,1,1,1,1,1,3,88.0
ID61177,2,0,0,1,0,0,1,1,5,57.1
ID12095,6,1,1,1,1,1,1,1,3,88.0
ID61563,2,0,0,0,1,0,1,1,2,39.1
ID11875,6,1,1,1,1,1,1,1,3,88.0
ID42619,2,0,0,0,1,0,1,1,2,39.1
ID86452,2,0,0,1,0,0,1,1,0,27.1
ID86440,6,1,1,1,1,1,1,1,3,88.0
ID11888,2,0,0,1,0,0,1,1,0,27.1
ID22723,2,0,0,1,0,1,1,1,2,44.9
ID86439,2,0,0,1,0,0,1,1,2,39.1
ID61505,2,0,0,1,0,1,1,1,2,44.9
ID95427,2,0,0,1,0,0,1,1,0,27.1
ID11922,2,0,0,1,1,0,1,1,4,56.9
ID29341,2,0,0,1,0,1,1,1,2,44.9
ID80901,6,1,1,1,1,1,1,1,3,88.0
ID93487,2,0,0,1,0,0,1,1,0,27.1
ID11941,2,0,0,1,1,0,1,1,4,56.9
ID11971,2,0,0,1,0,0,1,1,0,27.1
ID42411,6,1,1,1,1,1,1,1,3,88.0
ID42409,2,0,0,1,0,1,1,1,2,44.9
ID22818,2,0,0,1,0,0,1,1,0,27.1
ID11794,2,0,0,1,0,0,1,1,0,27.1
ID42471,6,1,1,1,1,1,1,1,3,88.0
ID42494,6,1,1,1,1,1,1,1,3,88.0
ID61604,6,1,1,1,1,1,1,1,3,88.0
ID89945,2,0,0,1,0,1,1,1,2,44.9
ID11836,1,0,0,1,0,0,0,1,0,16.4
ID42542,2,0,0,1,0,0,1,1,2,39.1
ID22757,2,0,0,1,0,1,1,1,2,44.9
ID86422,6,1,0,1,1,1,1,1,0,64.3
ID22746,1,0,0,1,0,0,0,1,0,16.4
ID01035,2,0,0,0,1,0,1,1,2,39.1
ID61548,2,0,0,1,0,1,1,1,2,44.9
ID11866,2,0,0,0,1,0,1,1,2,39.1
ID42248,2,0,0,1,0,0,1,1,0,27.1
ID42271,6,1,0,1,1,1,1,1,0,64.3
ID61994,2,0,0,1,1,0,1,1,4,56.9
ID11599,6,1,0,1,1,1,1,1,0,64.3
ID42293,2,0,0,1,0,0,1,1,2,39.1
ID11646,2,1,0,1,1,1,1,1,2,56.3
ID61926,2,0,0,1,0,1,1,1,2,44.9
ID11653,2,0,0,1,0,0,1,1,0,27.1
ID95447,2,0,0,1,0,1,1,1,2,44.9
ID11699,6,1,1,1,1,1,1,1,3,88.0
ID22823,2,0,0,1,0,0,1,1,0,27.1
ID91942,2,0,0,1,0,1,1,1,2,44.9
ID61788,6,1,1,1,1,1,1,1,3,88.0
ID11711,2,0,0,1,0,0,1,1,0,27.1
ID42388,6,1,1,1,1,1,1,1,3,88.0
ID11747,2,0,0,1,0,0,1,1,2,39.1
ID11439,2,0,0,1,0,0,1,1,0,27.1
ID11456,6,1,1,1,1,1,1,1,3,88.0
ID42142,2,0,0,1,0,0,1,1,0,27.1
ID22987,2,0,0,1,0,1,1,1,2,44.9
