date_sk,date,year,quarter,quarter_name,month,month_name,month_short,week,week_of_month,day,day_name,day_of_week,day_of_year,is_weekend,is_month_start,is_month_end,is_quarter_start,is_quarter_end,is_year_start,is_year_end,financial_year,financial_quarter
20220726,2022-07-26,2022,3,Q3,7,July,Jul,30,4,26,Tuesday,2,207,False,False,False,False,False,False,False,2022-2023,Q2
20220727,2022-07-27,2022,3,Q3,7,July,Jul,30,4,27,Wednesday,3,208,False,False,False,False,False,False,False,2022-2023,Q2
20220728,2022-07-28,2022,3,Q3,7,July,Jul,30,4,28,Thursday,4,209,False,False,False,False,False,False,False,2022-2023,Q2
20220729,2022-07-29,2022,3,Q3,7,July,Jul,30,5,29,Friday,5,210,False,False,False,False,False,False,False,2022-2023,Q2
20220730,2022-07-30,2022,3,Q3,7,July,Jul,30,5,30,Saturday,6,211,True,False,False,False,False,False,False,2022-2023,Q2
20220731,2022-07-31,2022,3,Q3,7,July,Jul,30,5,31,Sunday,7,212,True,False,True,False,False,False,False,2022-2023,Q2
20220801,2022-08-01,2022,3,Q3,8,August,Aug,31,1,1,Monday,1,213,False,True,False,False,False,False,False,2022-2023,Q2
20220802,2022-08-02,2022,3,Q3,8,August,Aug,31,1,2,Tuesday,2,214,False,False,False,False,False,False,False,2022-2023,Q2
20220803,2022-08-03,2022,3,Q3,8,August,Aug,31,1,3,Wednesday,3,215,False,False,False,False,False,False,False,2022-2023,Q2
20220804,2022-08-04,2022,3,Q3,8,August,Aug,31,1,4,Thursday,4,216,False,False,False,False,False,False,False,2022-2023,Q2
20220805,2022-08-05,2022,3,Q3,8,August,Aug,31,1,5,Friday,5,217,False,False,False,False,False,False,False,2022-2023,Q2
20220806,2022-08-06,2022,3,Q3,8,August,Aug,31,1,6,Saturday,6,218,True,False,False,False,False,False,False,2022-2023,Q2
20220807,2022-08-07,2022,3,Q3,8,August,Aug,31,1,7,Sunday,7,219,True,False,False,False,False,False,False,2022-2023,Q2
20220808,2022-08-08,2022,3,Q3,8,August,Aug,32,2,8,Monday,1,220,False,False,False,False,False,False,False,2022-2023,Q2
20220809,2022-08-09,2022,3,Q3,8,August,Aug,32,2,9,Tuesday,2,221,False,False,False,False,False,False,False,2022-2023,Q2
20220810,2022-08-10,2022,3,Q3,8,August,Aug,32,2,10,Wednesday,3,222,False,False,False,False,False,False,False,2022-2023,Q2
20220811,2022-08-11,2022,3,Q3,8,August,Aug,32,2,11,Thursday,4,223,False,False,False,False,False,False,False,2022-2023,Q2
20220812,2022-08-12,2022,3,Q3,8,August,Aug,32,2,12,Friday,5,224,False,False,False,False,False,False,False,2022-2023,Q2
20220813,2022-08-13,2022,3,Q3,8,August,Aug,32,2,13,Saturday,6,225,True,False,False,False,False,False,False,2022-2023,Q2
20220814,2022-08-14,2022,3,Q3,8,August,Aug,32,2,14,Sunday,7,226,True,False,False,False,False,False,False,2022-2023,Q2
20220815,2022-08-15,2022,3,Q3,8,August,Aug,33,3,15,Monday,1,227,False,False,False,False,False,False,False,2022-2023,Q2
20220816,2022-08-16,2022,3,Q3,8,August,Aug,33,3,16,Tuesday,2,228,False,False,False,False,False,False,False,2022-2023,Q2
20220817,2022-08-17,2022,3,Q3,8,August,Aug,33,3,17,Wednesday,3,229,False,False,False,False,False,False,False,2022-2023,Q2
20220818,2022-08-18,2022,3,Q3,8,August,Aug,33,3,18,Thursday,4,230,False,False,False,False,False,False,False,2022-2023,Q2
20220819,2022-08-19,2022,3,Q3,8,August,Aug,33,3,19,Friday,5,231,False,False,False,False,False,False,False,2022-2023,Q2
20220820,2022-08-20,2022,3,Q3,8,August,Aug,33,3,20,Saturday,6,232,True,False,False,False,False,False,False,2022-2023,Q2
20220821,2022-08-21,2022,3,Q3,8,August,Aug,33,3,21,Sunday,7,233,True,False,False,False,False,False,False,2022-2023,Q2
20220822,2022-08-22,2022,3,Q3,8,August,Aug,34,4,22,Monday,1,234,False,False,False,False,False,False,False,2022-2023,Q2
20220823,2022-08-23,2022,3,Q3,8,August,Aug,34,4,23,Tuesday,2,235,False,False,False,False,False,False,False,2022-2023,Q2
20220824,2022-08-24,2022,3,Q3,8,August,Aug,34,4,24,Wednesday,3,236,False,False,False,False,False,False,False,2022-2023,Q2
20220825,2022-08-25,2022,3,Q3,8,August,Aug,34,4,25,Thursday,4,237,False,False,False,False,False,False,False,2022-2023,Q2
20220826,2022-08-26,2022,3,Q3,8,August,Aug,34,4,26,Friday,5,238,False,False,False,False,False,False,False,2022-2023,Q2
20220827,2022-08-27,2022,3,Q3,8,August,Aug,34,4,27,Saturday,6,239,True,False,False,False,False,False,False,2022-2023,Q2
20220828,2022-08-28,2022,3,Q3,8,August,Aug,34,4,28,Sunday,7,240,True,False,False,False,False,False,False,2022-2023,Q2
20220829,2022-08-29,2022,3,Q3,8,August,Aug,35,5,29,Monday,1,241,False,False,False,False,False,False,False,2022-2023,Q2
20220830,2022-08-30,2022,3,Q3,8,August,Aug,35,5,30,Tuesday,2,242,False,False,False,False,False,False,False,2022-2023,Q2
20220831,2022-08-31,2022,3,Q3,8,August,Aug,35,5,31,Wednesday,3,243,False,False,True,False,False,False,False,2022-2023,Q2
20220901,2022-09-01,2022,3,Q3,9,September,Sep,35,1,1,Thursday,4,244,False,True,False,False,False,False,False,2022-2023,Q2
20220902,2022-09-02,2022,3,Q3,9,September,Sep,35,1,2,Friday,5,245,False,False,False,False,False,False,False,2022-2023,Q2
20220903,2022-09-03,2022,3,Q3,9,September,Sep,35,1,3,Saturday,6,246,True,False,False,False,False,False,False,2022-2023,Q2
20220904,2022-09-04,2022,3,Q3,9,September,Sep,35,1,4,Sunday,7,247,True,False,False,False,False,False,False,2022-2023,Q2
20220905,2022-09-05,2022,3,Q3,9,September,Sep,36,1,5,Monday,1,248,False,False,False,False,False,False,False,2022-2023,Q2
20220906,2022-09-06,2022,3,Q3,9,September,Sep,36,1,6,Tuesday,2,249,False,False,False,False,False,False,False,2022-2023,Q2
20220907,2022-09-07,2022,3,Q3,9,September,Sep,36,1,7,Wednesday,3,250,False,False,False,False,False,False,False,2022-2023,Q2
20220908,2022-09-08,2022,3,Q3,9,September,Sep,36,2,8,Thursday,4,251,False,False,False,False,False,False,False,2022-2023,Q2
20220909,2022-09-09,2022,3,Q3,9,September,Sep,36,2,9,Friday,5,252,False,False,False,False,False,False,False,2022-2023,Q2
20220910,2022-09-10,2022,3,Q3,9,September,Sep,36,2,10,Saturday,6,253,True,False,False,False,False,False,False,2022-2023,Q2
20220911,2022-09-11,2022,3,Q3,9,September,Sep,36,2,11,Sunday,7,254,True,False,False,False,False,False,False,2022-2023,Q2
20220912,2022-09-12,2022,3,Q3,9,September,Sep,37,2,12,Monday,1,255,False,False,False,False,False,False,False,2022-2023,Q2
20220913,2022-09-13,2022,3,Q3,9,September,Sep,37,2,13,Tuesday,2,256,False,False,False,False,False,False,False,2022-2023,Q2
20220914,2022-09-14,2022,3,Q3,9,September,Sep,37,2,14,Wednesday,3,257,False,False,False,False,False,False,False,2022-2023,Q2
20220915,2022-09-15,2022,3,Q3,9,September,Sep,37,3,15,Thursday,4,258,False,False,False,False,False,False,False,2022-2023,Q2
20220916,2022-09-16,2022,3,Q3,9,September,Sep,37,3,16,Friday,5,259,False,False,False,False,False,False,False,2022-2023,Q2
20220917,2022-09-17,2022,3,Q3,9,September,Sep,37,3,17,Saturday,6,260,True,False,False,False,False,False,False,2022-2023,Q2
20220918,2022-09-18,2022,3,Q3,9,September,Sep,37,3,18,Sunday,7,261,True,False,False,False,False,False,False,2022-2023,Q2
20220919,2022-09-19,2022,3,Q3,9,September,Sep,38,3,19,Monday,1,262,False,False,False,False,False,False,False,2022-2023,Q2
20220920,2022-09-20,2022,3,Q3,9,September,Sep,38,3,20,Tuesday,2,263,False,False,False,False,False,False,False,2022-2023,Q2
20220921,2022-09-21,2022,3,Q3,9,September,Sep,38,3,21,Wednesday,3,264,False,False,False,False,False,False,False,2022-2023,Q2
20220922,2022-09-22,2022,3,Q3,9,September,Sep,38,4,22,Thursday,4,265,False,False,False,False,False,False,False,2022-2023,Q2
20220923,2022-09-23,2022,3,Q3,9,September,Sep,38,4,23,Friday,5,266,False,False,False,False,False,False,False,2022-2023,Q2
20220924,2022-09-24,2022,3,Q3,9,September,Sep,38,4,24,Saturday,6,267,True,False,False,False,False,False,False,2022-2023,Q2
20220925,2022-09-25,2022,3,Q3,9,September,Sep,38,4,25,Sunday,7,268,True,False,False,False,False,False,False,2022-2023,Q2
20220926,2022-09-26,2022,3,Q3,9,September,Sep,39,4,26,Monday,1,269,False,False,False,False,False,False,False,2022-2023,Q2
20220927,2022-09-27,2022,3,Q3,9,September,Sep,39,4,27,Tuesday,2,270,False,False,False,False,False,False,False,2022-2023,Q2
20220928,2022-09-28,2022,3,Q3,9,September,Sep,39,4,28,Wednesday,3,271,False,False,False,False,False,False,False,2022-2023,Q2
20220929,2022-09-29,2022,3,Q3,9,September,Sep,39,5,29,Thursday,4,272,False,False,False,False,False,False,False,2022-2023,Q2
20220930,2022-09-30,2022,3,Q3,9,September,Sep,39,5,30,Friday,5,273,False,False,True,False,True,False,False,2022-2023,Q2
20221001,2022-10-01,2022,4,Q4,10,October,Oct,39,1,1,Saturday,6,274,True,True,False,True,False,False,False,2022-2023,Q3
20221002,2022-10-02,2022,4,Q4,10,October,Oct,39,1,2,Sunday,7,275,True,False,False,False,False,False,False,2022-2023,Q3
20221003,2022-10-03,2022,4,Q4,10,October,Oct,40,1,3,Monday,1,276,False,False,False,False,False,False,False,2022-2023,Q3
20221004,2022-10-04,2022,4,Q4,10,October,Oct,40,1,4,Tuesday,2,277,False,False,False,False,False,False,False,2022-2023,Q3
20221005,2022-10-05,2022,4,Q4,10,October,Oct,40,1,5,Wednesday,3,278,False,False,False,False,False,False,False,2022-2023,Q3
20221006,2022-10-06,2022,4,Q4,10,October,Oct,40,1,6,Thursday,4,279,False,False,False,False,False,False,False,2022-2023,Q3
20221007,2022-10-07,2022,4,Q4,10,October,Oct,40,1,7,Friday,5,280,False,False,False,False,False,False,False,2022-2023,Q3
20221008,2022-10-08,2022,4,Q4,10,October,Oct,40,2,8,Saturday,6,281,True,False,False,False,False,False,False,2022-2023,Q3
20221009,2022-10-09,2022,4,Q4,10,October,Oct,40,2,9,Sunday,7,282,True,False,False,False,False,False,False,2022-2023,Q3
20221010,2022-10-10,2022,4,Q4,10,October,Oct,41,2,10,Monday,1,283,False,False,False,False,False,False,False,2022-2023,Q3
20221011,2022-10-11,2022,4,Q4,10,October,Oct,41,2,11,Tuesday,2,284,False,False,False,False,False,False,False,2022-2023,Q3
20221012,2022-10-12,2022,4,Q4,10,October,Oct,41,2,12,Wednesday,3,285,False,False,False,False,False,False,False,2022-2023,Q3
20221013,2022-10-13,2022,4,Q4,10,October,Oct,41,2,13,Thursday,4,286,False,False,False,False,False,False,False,2022-2023,Q3
20221014,2022-10-14,2022,4,Q4,10,October,Oct,41,2,14,Friday,5,287,False,False,False,False,False,False,False,2022-2023,Q3
20221015,2022-10-15,2022,4,Q4,10,October,Oct,41,3,15,Saturday,6,288,True,False,False,False,False,False,False,2022-2023,Q3
20221016,2022-10-16,2022,4,Q4,10,October,Oct,41,3,16,Sunday,7,289,True,False,False,False,False,False,False,2022-2023,Q3
20221017,2022-10-17,2022,4,Q4,10,October,Oct,42,3,17,Monday,1,290,False,False,False,False,False,False,False,2022-2023,Q3
20221018,2022-10-18,2022,4,Q4,10,October,Oct,42,3,18,Tuesday,2,291,False,False,False,False,False,False,False,2022-2023,Q3
20221019,2022-10-19,2022,4,Q4,10,October,Oct,42,3,19,Wednesday,3,292,False,False,False,False,False,False,False,2022-2023,Q3
20221020,2022-10-20,2022,4,Q4,10,October,Oct,42,3,20,Thursday,4,293,False,False,False,False,False,False,False,2022-2023,Q3
20221021,2022-10-21,2022,4,Q4,10,October,Oct,42,3,21,Friday,5,294,False,False,False,False,False,False,False,2022-2023,Q3
20221022,2022-10-22,2022,4,Q4,10,October,Oct,42,4,22,Saturday,6,295,True,False,False,False,False,False,False,2022-2023,Q3
20221023,2022-10-23,2022,4,Q4,10,October,Oct,42,4,23,Sunday,7,296,True,False,False,False,False,False,False,2022-2023,Q3
20221024,2022-10-24,2022,4,Q4,10,October,Oct,43,4,24,Monday,1,297,False,False,False,False,False,False,False,2022-2023,Q3
20221025,2022-10-25,2022,4,Q4,10,October,Oct,43,4,25,Tuesday,2,298,False,False,False,False,False,False,False,2022-2023,Q3
20221026,2022-10-26,2022,4,Q4,10,October,Oct,43,4,26,Wednesday,3,299,False,False,False,False,False,False,False,2022-2023,Q3
20221027,2022-10-27,2022,4,Q4,10,October,Oct,43,4,27,Thursday,4,300,False,False,False,False,False,False,False,2022-2023,Q3
20221028,2022-10-28,2022,4,Q4,10,October,Oct,43,4,28,Friday,5,301,False,False,False,False,False,False,False,2022-2023,Q3
20221029,2022-10-29,2022,4,Q4,10,October,Oct,43,5,29,Saturday,6,302,True,False,False,False,False,False,False,2022-2023,Q3
20221030,2022-10-30,2022,4,Q4,10,October,Oct,43,5,30,Sunday,7,303,True,False,False,False,False,False,False,2022-2023,Q3
20221031,2022-10-31,2022,4,Q4,10,October,Oct,44,5,31,Monday,1,304,False,False,True,False,False,False,False,2022-2023,Q3
20221101,2022-11-01,2022,4,Q4,11,November,Nov,44,1,1,Tuesday,2,305,False,True,False,False,False,False,False,2022-2023,Q3
20221102,2022-11-02,2022,4,Q4,11,November,Nov,44,1,2,Wednesday,3,306,False,False,False,False,False,False,False,2022-2023,Q3
20221103,2022-11-03,2022,4,Q4,11,November,Nov,44,1,3,Thursday,4,307,False,False,False,False,False,False,False,2022-2023,Q3
20221104,2022-11-04,2022,4,Q4,11,November,Nov,44,1,4,Friday,5,308,False,False,False,False,False,False,False,2022-2023,Q3
20221105,2022-11-05,2022,4,Q4,11,November,Nov,44,1,5,Saturday,6,309,True,False,False,False,False,False,False,2022-2023,Q3
20221106,2022-11-06,2022,4,Q4,11,November,Nov,44,1,6,Sunday,7,310,True,False,False,False,False,False,False,2022-2023,Q3
20221107,2022-11-07,2022,4,Q4,11,November,Nov,45,1,7,Monday,1,311,False,False,False,False,False,False,False,2022-2023,Q3
20221108,2022-11-08,2022,4,Q4,11,November,Nov,45,2,8,Tuesday,2,312,False,False,False,False,False,False,False,2022-2023,Q3
20221109,2022-11-09,2022,4,Q4,11,November,Nov,45,2,9,Wednesday,3,313,False,False,False,False,False,False,False,2022-2023,Q3
20221110,2022-11-10,2022,4,Q4,11,November,Nov,45,2,10,Thursday,4,314,False,False,False,False,False,False,False,2022-2023,Q3
20221111,2022-11-11,2022,4,Q4,11,November,Nov,45,2,11,Friday,5,315,False,False,False,False,False,False,False,2022-2023,Q3
20221112,2022-11-12,2022,4,Q4,11,November,Nov,45,2,12,Saturday,6,316,True,False,False,False,False,False,False,2022-2023,Q3
20221113,2022-11-13,2022,4,Q4,11,November,Nov,45,2,13,Sunday,7,317,True,False,False,False,False,False,False,2022-2023,Q3
20221114,2022-11-14,2022,4,Q4,11,November,Nov,46,2,14,Monday,1,318,False,False,False,False,False,False,False,2022-2023,Q3
20221115,2022-11-15,2022,4,Q4,11,November,Nov,46,3,15,Tuesday,2,319,False,False,False,False,False,False,False,2022-2023,Q3
20221116,2022-11-16,2022,4,Q4,11,November,Nov,46,3,16,Wednesday,3,320,False,False,False,False,False,False,False,2022-2023,Q3
20221117,2022-11-17,2022,4,Q4,11,November,Nov,46,3,17,Thursday,4,321,False,False,False,False,False,False,False,2022-2023,Q3
20221118,2022-11-18,2022,4,Q4,11,November,Nov,46,3,18,Friday,5,322,False,False,False,False,False,False,False,2022-2023,Q3
20221119,2022-11-19,2022,4,Q4,11,November,Nov,46,3,19,Saturday,6,323,True,False,False,False,False,False,False,2022-2023,Q3
20221120,2022-11-20,2022,4,Q4,11,November,Nov,46,3,20,Sunday,7,324,True,False,False,False,False,False,False,2022-2023,Q3
20221121,2022-11-21,2022,4,Q4,11,November,Nov,47,3,21,Monday,1,325,False,False,False,False,False,False,False,2022-2023,Q3
20221122,2022-11-22,2022,4,Q4,11,November,Nov,47,4,22,Tuesday,2,326,False,False,False,False,False,False,False,2022-2023,Q3
20221123,2022-11-23,2022,4,Q4,11,November,Nov,47,4,23,Wednesday,3,327,False,False,False,False,False,False,False,2022-2023,Q3
20221124,2022-11-24,2022,4,Q4,11,November,Nov,47,4,24,Thursday,4,328,False,False,False,False,False,False,False,2022-2023,Q3
20221125,2022-11-25,2022,4,Q4,11,November,Nov,47,4,25,Friday,5,329,False,False,False,False,False,False,False,2022-2023,Q3
20221126,2022-11-26,2022,4,Q4,11,November,Nov,47,4,26,Saturday,6,330,True,False,False,False,False,False,False,2022-2023,Q3
20221127,2022-11-27,2022,4,Q4,11,November,Nov,47,4,27,Sunday,7,331,True,False,False,False,False,False,False,2022-2023,Q3
20221128,2022-11-28,2022,4,Q4,11,November,Nov,48,4,28,Monday,1,332,False,False,False,False,False,False,False,2022-2023,Q3
20221129,2022-11-29,2022,4,Q4,11,November,Nov,48,5,29,Tuesday,2,333,False,False,False,False,False,False,False,2022-2023,Q3
20221130,2022-11-30,2022,4,Q4,11,November,Nov,48,5,30,Wednesday,3,334,False,False,True,False,False,False,False,2022-2023,Q3
20221201,2022-12-01,2022,4,Q4,12,December,Dec,48,1,1,Thursday,4,335,False,True,False,False,False,False,False,2022-2023,Q3
20221202,2022-12-02,2022,4,Q4,12,December,Dec,48,1,2,Friday,5,336,False,False,False,False,False,False,False,2022-2023,Q3
20221203,2022-12-03,2022,4,Q4,12,December,Dec,48,1,3,Saturday,6,337,True,False,False,False,False,False,False,2022-2023,Q3
20221204,2022-12-04,2022,4,Q4,12,December,Dec,48,1,4,Sunday,7,338,True,False,False,False,False,False,False,2022-2023,Q3
20221205,2022-12-05,2022,4,Q4,12,December,Dec,49,1,5,Monday,1,339,False,False,False,False,False,False,False,2022-2023,Q3
20221206,2022-12-06,2022,4,Q4,12,December,Dec,49,1,6,Tuesday,2,340,False,False,False,False,False,False,False,2022-2023,Q3
20221207,2022-12-07,2022,4,Q4,12,December,Dec,49,1,7,Wednesday,3,341,False,False,False,False,False,False,False,2022-2023,Q3
20221208,2022-12-08,2022,4,Q4,12,December,Dec,49,2,8,Thursday,4,342,False,False,False,False,False,False,False,2022-2023,Q3
20221209,2022-12-09,2022,4,Q4,12,December,Dec,49,2,9,Friday,5,343,False,False,False,False,False,False,False,2022-2023,Q3
20221210,2022-12-10,2022,4,Q4,12,December,Dec,49,2,10,Saturday,6,344,True,False,False,False,False,False,False,2022-2023,Q3
20221211,2022-12-11,2022,4,Q4,12,December,Dec,49,2,11,Sunday,7,345,True,False,False,False,False,False,False,2022-2023,Q3
20221212,2022-12-12,2022,4,Q4,12,December,Dec,50,2,12,Monday,1,346,False,False,False,False,False,False,False,2022-2023,Q3
20221213,2022-12-13,2022,4,Q4,12,December,Dec,50,2,13,Tuesday,2,347,False,False,False,False,False,False,False,2022-2023,Q3
20221214,2022-12-14,2022,4,Q4,12,December,Dec,50,2,14,Wednesday,3,348,False,False,False,False,False,False,False,2022-2023,Q3
20221215,2022-12-15,2022,4,Q4,12,December,Dec,50,3,15,Thursday,4,349,False,False,False,False,False,False,False,2022-2023,Q3
20221216,2022-12-16,2022,4,Q4,12,December,Dec,50,3,16,Friday,5,350,False,False,False,False,False,False,False,2022-2023,Q3
20221217,2022-12-17,2022,4,Q4,12,December,Dec,50,3,17,Saturday,6,351,True,False,False,False,False,False,False,2022-2023,Q3
20221218,2022-12-18,2022,4,Q4,12,December,Dec,50,3,18,Sunday,7,352,True,False,False,False,False,False,False,2022-2023,Q3
20221219,2022-12-19,2022,4,Q4,12,December,Dec,51,3,19,Monday,1,353,False,False,False,False,False,False,False,2022-2023,Q3
20221220,2022-12-20,2022,4,Q4,12,December,Dec,51,3,20,Tuesday,2,354,False,False,False,False,False,False,False,2022-2023,Q3
20221221,2022-12-21,2022,4,Q4,12,December,Dec,51,3,21,Wednesday,3,355,False,False,False,False,False,False,False,2022-2023,Q3
20221222,2022-12-22,2022,4,Q4,12,December,Dec,51,4,22,Thursday,4,356,False,False,False,False,False,False,False,2022-2023,Q3
20221223,2022-12-23,2022,4,Q4,12,December,Dec,51,4,23,Friday,5,357,False,False,False,False,False,False,False,2022-2023,Q3
20221224,2022-12-24,2022,4,Q4,12,December,Dec,51,4,24,Saturday,6,358,True,False,False,False,False,False,False,2022-2023,Q3
20221225,2022-12-25,2022,4,Q4,12,December,Dec,51,4,25,Sunday,7,359,True,False,False,False,False,False,False,2022-2023,Q3
20221226,2022-12-26,2022,4,Q4,12,December,Dec,52,4,26,Monday,1,360,False,False,False,False,False,False,False,2022-2023,Q3
20221227,2022-12-27,2022,4,Q4,12,December,Dec,52,4,27,Tuesday,2,361,False,False,False,False,False,False,False,2022-2023,Q3
20221228,2022-12-28,2022,4,Q4,12,December,Dec,52,4,28,Wednesday,3,362,False,False,False,False,False,False,False,2022-2023,Q3
20221229,2022-12-29,2022,4,Q4,12,December,Dec,52,5,29,Thursday,4,363,False,False,False,False,False,False,False,2022-2023,Q3
20221230,2022-12-30,2022,4,Q4,12,December,Dec,52,5,30,Friday,5,364,False,False,False,False,False,False,False,2022-2023,Q3
20221231,2022-12-31,2022,4,Q4,12,December,Dec,52,5,31,Saturday,6,365,True,False,True,False,True,False,True,2022-2023,Q3
20230101,2023-01-01,2023,1,Q1,1,January,Jan,52,1,1,Sunday,7,1,True,True,False,True,False,True,False,2022-2023,Q4
20230102,2023-01-02,2023,1,Q1,1,January,Jan,1,1,2,Monday,1,2,False,False,False,False,False,False,False,2022-2023,Q4
20230103,2023-01-03,2023,1,Q1,1,January,Jan,1,1,3,Tuesday,2,3,False,False,False,False,False,False,False,2022-2023,Q4
20230104,2023-01-04,2023,1,Q1,1,January,Jan,1,1,4,Wednesday,3,4,False,False,False,False,False,False,False,2022-2023,Q4
20230105,2023-01-05,2023,1,Q1,1,January,Jan,1,1,5,Thursday,4,5,False,False,False,False,False,False,False,2022-2023,Q4
20230106,2023-01-06,2023,1,Q1,1,January,Jan,1,1,6,Friday,5,6,False,False,False,False,False,False,False,2022-2023,Q4
20230107,2023-01-07,2023,1,Q1,1,January,Jan,1,1,7,Saturday,6,7,True,False,False,False,False,False,False,2022-2023,Q4
20230108,2023-01-08,2023,1,Q1,1,January,Jan,1,2,8,Sunday,7,8,True,False,False,False,False,False,False,2022-2023,Q4
20230109,2023-01-09,2023,1,Q1,1,January,Jan,2,2,9,Monday,1,9,False,False,False,False,False,False,False,2022-2023,Q4
20230110,2023-01-10,2023,1,Q1,1,January,Jan,2,2,10,Tuesday,2,10,False,False,False,False,False,False,False,2022-2023,Q4
